membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	1	2	1
HUMC-8	1	1	1	1	1	3	1
UNMC-81	2	2	2	2	2	4	2
UNMC-18	1	1	1	1	1	1	1
HUMC-7	3	3	3	3	3	5	3
UNMC-16	4	1	3	1	1	2	1
UNMC-7	2	2	2	4	3	4	2
S92-5	4	1	4	5	4	6	4
UNMC-33	3	3	3	3	3	5	5
WCM062	4	1	1	1	1	2	1
GROUP4-9	4	1	1	1	1	2	6
UNMC-68-A2	4	4	5	6	5	7	7
M47-024	2	4	5	4	5	8	2
SPECS-3163	4	4	5	6	5	7	7
UNMC-5	4	1	1	1	1	2	1
S94-7	4	1	5	1	5	2	6
GROUP7-1	4	1	1	1	1	6	6
M47-027	4	1	1	1	5	2	6
SPECS-3155	4	4	5	6	5	7	7
GROUP7-15	1	5	6	7	6	1	8
WCM032	2	5	6	2	7	3	9
HUMC3	4	1	1	1	1	2	1
IA04	4	1	4	5	4	5	4
HUMC-15	2	2	4	5	4	9	2
IA1857	1	1	4	5	4	5	4
GROUP6-2	4	4	6	6	5	7	7
GROUP5-9	4	4	5	6	8	6	4
GROUP4-2	1	1	6	7	1	1	6
UNMC-62	4	4	4	3	4	5	4
SPECS-1917	4	4	5	6	5	7	7
IA2852	4	4	5	3	8	5	3
MCL-38	1	5	6	7	6	1	8
GROUP5-6	4	1	1	1	1	2	6
MCL-138	2	2	4	5	4	9	10
GROUP4-7	4	1	4	5	4	2	4
MCL-98	1	5	6	7	6	1	8
GROUP7-17	4	2	1	4	1	6	6
M47-029	1	1	4	5	4	5	4
M22-51	4	1	1	1	1	2	6
HUMC-6	1	1	1	1	1	2	1
S03-3	4	1	1	1	1	2	1
MCL-14	4	1	1	1	4	2	4
MCL-37	2	1	1	1	1	4	4
MCL-33	2	1	4	5	4	9	1
IA2268	4	1	1	1	1	2	6
GROUP4-1	4	2	1	4	1	6	6
GROUP4-4	4	1	1	1	1	2	6
MCL-40	4	1	4	5	4	5	4
GROUP7-13	1	1	1	1	1	3	1
UNMC-20	4	1	1	1	4	2	4
UNMC-69	2	2	6	2	2	6	9
SPECS-3158	4	4	5	4	5	6	7
IA4227	4	4	3	6	3	7	7
GROUP6-4	1	1	1	7	4	9	10
GROUP6-3	2	1	4	5	4	2	10
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	4	4	6	6	7	3	9
MCL-39	4	1	1	1	1	2	6
MCL-42	2	2	2	4	2	4	2
UNMC-90	1	1	1	1	1	3	1
UNMC-48	4	1	4	5	4	5	4
GROUP7-6	4	1	1	3	1	8	6
GROUP5-4	2	5	6	2	7	3	9
IA68	2	2	2	2	2	4	2
GROUP7-11	2	5	6	7	6	3	9
UNMC-6	1	5	6	7	6	5	2
SC86-6	2	2	2	4	2	4	2
IA4885	2	2	2	4	2	4	2
UNMC-55	2	2	6	2	2	4	2
UNMC-47	3	3	3	3	3	5	5
UNMC-87	3	3	3	3	3	5	3
GROUP7-9	3	3	3	3	3	5	3
GROUP7-20	3	3	3	3	3	5	5
GROUP5-10	4	3	3	3	3	5	5
UNMC-64	1	1	1	1	1	3	1
IA2745	1	1	6	7	1	1	6
HUMC4	3	3	3	3	3	5	5
UNMC-79-C1	2	2	2	4	3	4	7
IA2084	3	3	3	3	3	5	3
IA4203	3	3	3	3	3	5	5
IA1147	2	5	6	2	7	3	9
UNMC-61	2	2	2	4	2	4	6
MCL-128	1	5	6	7	6	1	8
GROUP7-14	2	2	2	4	2	4	2
GROUP4-6	2	5	6	2	7	3	9
GROUP7-2	1	1	1	1	1	4	2
HUMC5	4	1	1	1	5	2	6
MCL-35	1	5	6	7	6	1	8
MCL-75	2	4	4	5	4	9	10
UNMC-24	2	3	2	1	2	8	2
M47-023	2	2	2	4	2	4	2
UNMC-86	4	4	5	3	8	5	3
GROUP5-1	4	4	5	6	8	6	5
GROUP5-5	4	3	3	1	8	5	5
UNMC-8	2	5	6	2	7	3	9
GROUP6-1	1	5	6	7	6	1	8
UNMC-23	1	5	6	7	6	1	8
MCL-71	1	5	6	7	6	1	8
IA4289	4	3	3	1	8	8	5
S08-1	2	2	5	4	5	4	2
UNMC-84	2	2	2	1	2	4	2
SC02-11	2	5	6	2	7	7	7
UNMC-44	1	5	6	7	2	4	2
M47-022	2	2	2	4	2	4	2
BC04	2	2	2	4	2	4	2
HUMC-9	4	4	5	6	8	6	4
GROUP7-22	4	4	5	6	8	6	4
M47-3	1	5	6	7	6	1	8
UNMC-51	2	2	2	4	2	4	2
GROUP4-3	4	3	5	3	8	5	3
WCM045	4	3	3	3	3	5	3
UNMC-31	2	1	1	2	1	3	1
GROUP7-5	4	3	5	3	8	5	3
GROUP4-8	3	3	3	3	3	5	3
UNMC-97	2	5	6	2	1	3	9
HUMC1	1	1	2	1	1	8	1
MCL-61	1	1	1	1	1	3	1
S87-4	4	4	5	6	8	5	3
UNMC-85	4	4	5	6	4	6	4
SC08-2	4	4	5	6	8	6	4
S06-166	4	4	5	6	5	7	7
IA2334	4	4	5	3	8	5	3
MCL-122	4	4	5	3	8	5	3
GROUP5-3	4	3	3	1	1	2	6
GROUP5-7	1	3	3	3	6	5	5
S89-9	4	4	5	6	5	7	7
GROUP4-5	1	1	1	1	1	4	1
M47-025	4	1	1	1	5	2	6
IA834	4	4	5	6	5	7	7
HUMC-12	1	1	1	1	1	2	1
UNMC-88	2	5	1	1	1	3	1
GROUP4-11	3	5	6	2	7	3	9
UNMC-39	1	1	1	1	1	3	1
MCL-25	3	3	6	2	3	3	9
HUMC-10	2	5	6	6	5	7	7
GROUP7-19	2	5	6	7	7	3	9
GROUP5-8	4	2	1	4	1	6	6
SPECS-3164	3	3	6	3	3	5	3
UNMC-71-A5	4	4	5	6	3	6	7
MCL-24	1	5	6	7	6	1	8
UNMC-37	1	5	6	7	6	1	8
IA-02	2	5	6	2	7	3	9
GROUP7-3	2	5	6	2	7	3	9
S03-8	3	3	6	3	3	5	3
GROUP5-2	1	1	1	1	1	2	1
GROUP4-10	2	2	4	5	4	9	10
MCL-45	2	2	4	5	4	9	10
MCL-109	1	5	6	7	6	1	8
SC01-10	4	4	5	6	5	7	7
WCM041	4	3	5	6	3	8	7
MCL-146	3	3	6	3	3	5	3
MCL-126	4	4	5	6	5	7	7
