membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP4-11	4	3	5	3	3	4	10
UNMC-39	1	1	1	1	2	2	2
MCL-25	4	5	4	6	5	4	10
HUMC-10	1	3	6	3	3	4	8
GROUP7-19	1	3	6	3	3	4	8
GROUP5-8	3	5	2	7	4	8	5
SPECS-3164	3	4	4	4	5	5	9
UNMC-71-A5	2	4	5	5	5	7	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	3	6	3	3	4	8
GROUP7-3	1	3	6	3	3	4	8
S03-8	4	3	5	6	8	4	10
GROUP5-2	3	2	2	2	2	6	6
GROUP4-10	1	1	3	1	5	4	4
MCL-45	1	1	2	2	7	3	3
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	7
WCM041	2	4	5	5	5	7	7
MCL-146	4	3	5	6	8	4	10
MCL-126	3	2	4	4	5	5	9
