membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	1	1	2	2	2	1
HUMC-8	3	2	2	3	1	1	1
UNMC-81	1	2	2	4	3	3	2
UNMC-18	1	1	1	1	1	4	1
HUMC-7	4	3	1	2	4	2	3
UNMC-16	2	4	3	3	5	1	4
UNMC-7	1	5	4	4	3	3	2
S92-5	2	5	5	5	3	5	5
UNMC-33	4	3	1	6	2	5	5
WCM062	2	4	3	3	1	1	1
GROUP4-9	3	4	3	7	5	6	4
UNMC-68-A2	4	5	4	5	6	7	6
M47-024	1	5	4	5	6	7	7
SPECS-3163	4	5	4	5	6	7	6
UNMC-5	2	4	3	3	1	1	1
S94-7	4	5	4	5	6	7	6
GROUP7-1	3	4	3	7	5	6	4
M47-027	3	4	3	7	5	6	4
SPECS-3155	4	5	4	5	6	7	6
GROUP7-15	1	1	6	1	7	4	8
WCM032	2	2	2	4	3	3	2
HUMC3	2	4	3	3	1	1	1
IA04	4	3	1	6	2	5	5
HUMC-15	4	3	1	6	3	5	2
IA1857	3	4	3	7	5	6	4
GROUP6-2	4	5	4	5	6	7	6
GROUP5-9	4	3	1	6	2	5	5
GROUP4-2	3	4	3	7	5	6	4
UNMC-62	4	4	5	5	5	2	3
SPECS-1917	4	5	4	5	6	7	6
IA2852	3	4	3	7	2	5	4
MCL-38	1	1	6	1	7	4	8
GROUP5-6	3	4	3	3	5	6	4
MCL-138	2	1	1	2	2	8	9
GROUP4-7	3	3	3	7	2	5	5
MCL-98	1	1	6	1	7	4	8
GROUP7-17	3	4	3	7	5	6	4
M47-029	4	3	1	6	2	5	5
M22-51	3	4	3	3	5	6	4
HUMC-6	2	4	3	3	5	6	4
S03-3	2	4	6	3	1	1	1
MCL-14	3	4	3	3	5	6	4
MCL-37	4	4	1	7	5	6	2
MCL-33	2	1	1	2	2	8	9
IA2268	3	4	3	7	5	6	4
GROUP4-1	3	4	3	3	5	6	4
GROUP4-4	3	4	3	7	5	6	4
MCL-40	4	3	1	6	2	5	5
GROUP7-13	1	1	6	3	1	1	1
UNMC-20	3	4	3	3	5	5	4
UNMC-69	2	1	1	2	2	8	9
SPECS-3158	4	5	4	5	6	7	6
IA4227	4	3	1	2	2	8	9
GROUP6-4	1	1	6	1	1	1	9
GROUP6-3	3	4	3	3	5	6	4
UNMC-28	1	1	6	1	1	1	1
SPECS-3157	2	1	1	2	2	8	9
MCL-39	3	4	3	3	5	6	4
MCL-42	3	5	4	4	3	3	2
UNMC-90	2	4	3	3	1	1	1
UNMC-48	4	3	1	6	2	5	5
GROUP7-6	3	4	3	7	5	6	4
GROUP5-4	2	1	6	3	1	1	1
IA68	3	2	2	4	3	3	2
GROUP7-11	1	1	6	1	7	8	8
UNMC-6	1	1	6	1	7	4	8
SC86-6	3	2	2	4	3	3	2
IA4885	3	2	2	4	3	3	2
UNMC-55	3	2	2	4	3	3	2
UNMC-47	4	3	1	6	2	5	5
UNMC-87	4	3	1	2	2	2	3
GROUP7-9	4	3	1	2	2	8	9
GROUP7-20	3	2	5	2	4	2	3
