membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	2	1	2	2	2
HUMC-8	2	2	3	2	3	3	1
UNMC-81	1	3	1	3	4	3	3
UNMC-18	3	4	4	1	1	2	4
HUMC-7	3	5	5	4	5	2	5
UNMC-16	2	2	4	2	6	4	4
UNMC-7	3	5	2	5	7	2	3
S92-5	3	5	2	5	7	5	6
UNMC-33	3	4	2	4	2	2	2
WCM062	2	2	4	2	6	4	7
GROUP4-9	2	2	3	2	3	6	8
UNMC-68-A2	3	5	2	2	7	5	6
M47-024	3	5	2	5	7	5	3
SPECS-3163	3	5	6	2	7	5	6
UNMC-5	2	2	4	2	6	4	7
S94-7	2	5	6	2	7	5	6
GROUP7-1	2	2	3	2	3	6	8
M47-027	2	2	3	2	3	6	8
SPECS-3155	3	5	6	5	7	5	6
GROUP7-15	1	1	1	1	1	1	9
WCM032	4	3	5	6	4	7	10
HUMC3	2	2	4	2	6	4	7
IA04	3	4	2	4	2	2	2
HUMC-15	4	4	6	6	8	8	4
IA1857	1	1	4	1	1	4	9
GROUP6-2	4	3	6	6	8	7	4
GROUP5-9	3	5	2	5	7	5	6
GROUP4-2	2	1	4	2	1	6	9
UNMC-62	3	5	6	7	8	4	7
SPECS-1917	3	5	6	5	3	5	6
IA2852	2	4	4	7	6	4	7
MCL-38	1	1	1	1	1	1	9
GROUP5-6	2	2	4	2	6	4	7
MCL-138	4	4	4	6	8	8	4
GROUP4-7	4	4	4	6	8	8	4
MCL-98	1	1	1	1	1	1	9
GROUP7-17	2	2	3	2	3	6	8
M47-029	2	4	2	4	2	2	2
M22-51	2	2	4	2	6	4	7
HUMC-6	2	2	4	2	6	4	7
S03-3	1	2	4	2	6	4	1
MCL-14	2	2	4	2	6	4	7
MCL-37	4	2	4	3	6	4	7
MCL-33	4	4	6	6	8	8	4
IA2268	2	2	4	2	3	6	4
GROUP4-1	2	1	4	2	1	8	4
GROUP4-4	2	2	3	2	3	6	8
MCL-40	2	4	3	2	3	6	8
GROUP7-13	1	2	4	2	6	4	1
UNMC-20	4	2	4	2	6	4	4
UNMC-69	4	4	6	6	8	8	4
SPECS-3158	4	4	6	5	7	5	6
IA4227	3	4	2	4	2	5	2
GROUP6-4	1	1	4	2	8	8	4
GROUP6-3	2	4	4	6	8	8	4
UNMC-28	1	1	1	5	7	5	9
SPECS-3157	4	3	6	6	8	7	4
MCL-39	2	2	4	2	6	4	7
MCL-42	3	4	3	3	4	3	3
UNMC-90	2	2	4	2	6	4	1
UNMC-48	4	4	2	4	2	2	2
GROUP7-6	2	2	4	2	6	4	7
GROUP5-4	4	3	5	6	4	7	10
IA68	4	3	3	6	4	3	3
GROUP7-11	1	3	5	6	4	7	10
UNMC-6	2	2	3	2	3	3	8
SC86-6	3	4	3	3	4	3	3
IA4885	2	4	3	2	3	3	3
UNMC-55	1	3	3	3	4	3	3
UNMC-47	3	5	2	4	5	2	5
UNMC-87	3	5	5	4	5	2	5
GROUP7-9	3	5	5	2	5	2	5
GROUP7-20	3	5	2	4	5	2	5
GROUP5-10	3	5	2	4	5	2	5
UNMC-64	1	2	4	2	6	4	1
