membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
SPECS-3158	2	2	3	3	2	7	7
IA4227	4	3	4	4	6	4	9
GROUP6-4	4	1	3	3	3	7	7
GROUP6-3	4	5	3	3	3	7	7
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	4	5	3	3	3	7	9
MCL-39	2	2	2	5	2	5	6
MCL-42	1	4	5	2	5	9	4
UNMC-90	2	2	2	2	2	5	1
UNMC-48	2	2	2	5	3	5	6
GROUP7-6	2	2	2	5	2	5	6
GROUP5-4	4	1	3	3	3	3	2
IA68	4	1	3	3	3	3	7
GROUP7-11	1	1	3	1	8	8	2
UNMC-6	1	3	4	3	3	3	2
SC86-6	1	4	5	2	5	9	4
IA4885	1	4	5	2	5	9	4
UNMC-55	4	1	3	3	6	3	2
UNMC-47	3	3	4	4	4	4	5
UNMC-87	3	3	4	4	6	4	3
GROUP7-9	4	3	4	4	6	4	9
GROUP7-20	3	3	4	4	4	4	3
GROUP5-10	3	3	4	4	4	4	3
UNMC-64	1	1	1	2	1	1	1
IA2745	3	1	4	1	6	2	3
HUMC4	3	3	4	4	4	4	3
UNMC-79-C1	1	4	5	2	5	9	4
IA2084	3	3	4	4	6	4	3
IA4203	3	3	4	4	6	4	3
IA1147	4	5	3	3	3	7	7
UNMC-61	2	2	3	3	2	5	7
MCL-128	1	1	6	1	8	8	8
GROUP7-14	1	3	5	2	4	9	1
GROUP4-6	1	1	3	3	3	3	2
GROUP7-2	1	1	1	2	1	1	1
HUMC5	2	2	2	6	2	5	6
MCL-35	1	1	6	1	8	8	8
MCL-75	4	5	3	3	3	7	7
UNMC-24	2	5	4	3	7	7	4
M47-023	2	3	4	6	4	6	4
UNMC-86	2	3	4	6	4	5	5
GROUP5-1	1	3	4	7	7	6	4
GROUP5-5	2	3	4	7	2	6	10
UNMC-8	1	1	6	4	6	8	9
GROUP6-1	1	1	6	1	8	6	10
UNMC-23	1	1	6	1	6	8	9
MCL-71	1	1	6	1	8	8	8
IA4289	1	3	4	7	7	6	4
S08-1	1	4	5	2	5	1	4
UNMC-84	1	4	5	2	5	1	4
SC02-11	4	5	3	3	3	7	7
UNMC-44	1	3	6	1	6	2	10
M47-022	1	4	5	2	5	9	4
BC04	1	4	5	2	5	9	4
HUMC-9	1	2	2	7	7	2	4
GROUP7-22	2	2	2	7	2	2	6
M47-3	2	3	4	3	4	5	3
UNMC-51	2	5	2	2	7	7	4
GROUP4-3	3	3	4	6	4	4	5
WCM045	4	3	4	4	4	4	5
UNMC-31	1	1	1	2	1	1	1
GROUP7-5	3	3	4	4	4	4	3
GROUP4-8	3	3	4	4	4	4	3
UNMC-97	4	3	4	4	6	4	2
HUMC1	3	3	4	4	4	4	5
MCL-61	1	1	1	2	1	1	1
S87-4	2	3	4	6	4	5	5
UNMC-85	2	3	4	6	4	5	5
SC08-2	2	2	2	6	2	5	5
S06-166	2	2	2	6	2	5	6
IA2334	2	3	4	6	4	5	5
MCL-122	2	3	4	6	4	5	5
GROUP5-3	3	3	4	4	4	4	3
GROUP5-7	1	3	4	4	4	4	3
S89-9	2	2	2	6	2	5	6
GROUP4-5	1	1	1	2	1	1	1
M47-025	2	2	2	6	2	5	6
IA834	2	2	2	6	2	5	6
HUMC-12	4	1	3	3	1	1	1
UNMC-88	1	1	1	2	1	1	1
GROUP4-11	4	3	4	4	6	4	2
UNMC-39	1	1	1	2	1	1	1
MCL-25	4	3	4	3	3	2	2
HUMC-10	1	1	3	3	3	3	2
GROUP7-19	4	5	3	3	3	7	2
GROUP5-8	2	3	2	6	2	6	10
SPECS-3164	2	3	4	7	6	2	6
UNMC-71-A5	1	1	6	1	6	2	4
MCL-24	1	1	6	1	8	8	8
UNMC-37	1	1	6	1	6	2	8
IA-02	1	1	3	3	8	3	2
GROUP7-3	4	1	3	3	3	3	2
S03-8	2	3	4	3	4	4	3
GROUP5-2	1	1	1	2	1	1	1
GROUP4-10	4	5	3	3	3	7	7
MCL-45	4	5	3	3	3	7	7
MCL-109	1	1	6	1	8	8	8
SC01-10	2	2	2	6	2	5	6
WCM041	2	3	4	7	6	2	10
MCL-146	2	3	4	7	6	2	10
MCL-126	2	2	2	6	2	5	6
