membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	2	2	2	2
HUMC-8	2	3	3	3	3	3	3
UNMC-81	1	4	4	4	4	4	4
UNMC-18	3	1	5	1	5	5	1
HUMC-7	4	2	2	2	2	2	5
UNMC-16	3	5	2	5	5	6	6
UNMC-7	1	4	4	4	4	4	4
S92-5	2	5	3	6	6	7	7
UNMC-33	4	2	2	2	2	5	5
WCM062	2	3	3	3	3	3	3
GROUP4-9	2	3	3	3	3	3	3
UNMC-68-A2	2	2	3	2	2	3	3
M47-024	1	3	4	2	4	8	4
SPECS-3163	2	3	3	3	3	3	3
UNMC-5	2	3	3	3	3	5	6
S94-7	2	3	3	3	3	3	3
GROUP7-1	2	3	3	3	3	3	7
M47-027	2	3	3	3	3	3	3
SPECS-3155	3	1	1	1	1	1	1
GROUP7-15	1	1	1	1	1	1	1
WCM032	4	2	3	7	7	9	7
HUMC3	2	3	3	6	3	8	3
IA04	3	2	2	2	3	6	2
HUMC-15	3	5	5	5	5	6	8
IA1857	1	1	1	1	6	5	1
GROUP6-2	3	5	5	7	7	6	8
GROUP5-9	2	2	3	3	6	5	7
GROUP4-2	1	1	1	3	5	1	1
UNMC-62	3	5	5	5	5	6	8
SPECS-1917	2	3	3	3	3	3	3
IA2852	2	2	2	2	3	5	9
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	3	3	3	3	5	6
MCL-138	3	5	5	6	7	6	10
GROUP4-7	3	5	5	5	5	6	8
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	3	3	3	3	3	3
M47-029	2	3	3	3	3	5	3
M22-51	2	3	3	3	5	3	6
HUMC-6	3	5	2	3	8	5	10
S03-3	2	3	6	6	3	8	3
MCL-14	2	3	3	6	6	7	7
MCL-37	1	3	3	3	3	5	6
MCL-33	3	5	2	7	7	6	10
IA2268	2	3	3	3	3	3	3
GROUP4-1	3	1	1	5	5	6	6
GROUP4-4	2	3	3	3	3	3	3
MCL-40	2	3	3	3	3	3	3
GROUP7-13	1	1	6	7	8	9	8
UNMC-20	3	5	2	5	5	6	6
UNMC-69	3	5	5	7	7	6	8
SPECS-3158	2	5	3	3	5	3	8
IA4227	3	5	2	7	7	6	10
GROUP6-4	3	1	5	5	5	6	8
GROUP6-3	3	5	5	5	5	6	8
UNMC-28	1	1	1	1	1	8	1
SPECS-3157	3	5	5	7	7	6	8
MCL-39	2	3	3	3	3	3	6
MCL-42	1	4	4	4	4	4	4
UNMC-90	2	3	3	3	3	8	3
UNMC-48	3	5	3	3	3	5	6
GROUP7-6	2	3	3	3	3	5	6
GROUP5-4	3	5	6	7	7	9	8
IA68	3	5	5	4	4	4	4
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	1	1	1	3	3	3	3
SC86-6	1	4	4	4	4	5	4
IA4885	1	4	4	4	4	4	4
UNMC-55	1	4	4	4	4	4	4
UNMC-47	4	2	2	2	2	2	5
UNMC-87	4	2	2	2	2	2	5
GROUP7-9	4	2	2	2	7	2	10
GROUP7-20	4	2	2	2	2	2	5
GROUP5-10	4	2	2	2	2	2	5
UNMC-64	1	1	1	1	8	2	10
IA2745	1	1	1	3	3	1	3
HUMC4	2	2	2	2	2	2	6
UNMC-79-C1	1	4	4	4	4	8	4
IA2084	1	2	1	1	2	1	5
IA4203	4	2	2	2	2	2	5
IA1147	3	5	5	7	7	9	8
UNMC-61	3	5	5	5	4	6	5
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	3	3	3	4	1
GROUP4-6	3	1	6	7	7	9	8
GROUP7-2	1	1	1	6	1	8	1
HUMC5	2	3	3	3	3	3	3
MCL-35	1	1	1	1	1	1	1
MCL-75	3	5	5	5	5	6	8
UNMC-24	4	4	3	2	2	2	2
M47-023	2	4	4	3	3	4	4
UNMC-86	4	3	3	6	2	2	5
GROUP5-1	4	2	2	2	2	2	2
GROUP5-5	4	2	2	2	2	2	2
UNMC-8	1	1	6	7	4	8	2
GROUP6-1	1	1	1	1	1	1	9
UNMC-23	1	2	1	1	1	2	1
MCL-71	1	1	1	1	1	1	1
IA4289	4	2	2	2	2	2	2
S08-1	2	4	4	3	3	4	3
UNMC-84	2	4	4	3	3	4	3
SC02-11	3	4	5	7	7	4	4
UNMC-44	1	1	1	1	1	1	9
M47-022	1	4	4	4	4	4	4
BC04	1	4	4	4	4	4	4
HUMC-9	4	2	3	6	6	7	7
GROUP7-22	2	2	3	3	6	5	7
M47-3	1	1	1	1	6	7	7
UNMC-51	1	4	4	4	4	4	4
GROUP4-3	4	2	2	2	2	2	5
WCM045	4	2	2	2	2	2	5
UNMC-31	1	1	6	6	8	8	10
GROUP7-5	2	3	2	2	2	2	5
GROUP4-8	4	2	2	2	2	2	5
UNMC-97	3	5	6	7	7	9	10
HUMC1	4	2	2	2	2	2	5
MCL-61	4	3	6	6	8	8	10
S87-4	2	2	2	2	2	2	9
UNMC-85	2	3	3	3	3	3	3
SC08-2	2	3	3	3	6	7	7
S06-166	2	3	3	3	3	3	3
IA2334	2	2	2	2	3	5	5
MCL-122	1	1	1	1	2	9	9
GROUP5-3	1	1	1	1	1	2	9
GROUP5-7	1	1	1	1	1	1	1
S89-9	2	3	3	3	6	7	7
GROUP4-5	1	1	6	6	8	8	1
M47-025	2	3	3	3	3	3	3
IA834	2	3	3	3	3	3	3
HUMC-12	3	1	6	6	8	8	10
UNMC-88	1	1	6	1	1	8	1
GROUP4-11	3	5	6	7	7	9	8
UNMC-39	2	3	6	6	8	8	3
MCL-25	3	5	6	7	7	9	7
HUMC-10	1	1	6	7	7	9	8
GROUP7-19	3	5	5	7	7	9	8
GROUP5-8	1	1	1	1	2	9	9
SPECS-3164	2	2	2	2	3	5	5
UNMC-71-A5	4	2	2	2	2	2	5
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	3	3	9	8
GROUP7-3	3	1	6	7	7	9	10
S03-8	2	3	3	7	8	9	2
GROUP5-2	2	3	6	6	8	8	10
GROUP4-10	3	5	5	5	5	6	8
MCL-45	2	1	3	3	3	3	3
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	1
WCM041	4	2	2	2	2	5	5
MCL-146	4	2	2	2	2	5	9
MCL-126	2	3	3	3	3	3	3
