membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	2	3	2	2	3	3	3
UNMC-81	3	3	3	3	4	4	4
UNMC-18	2	1	1	4	1	5	5
HUMC-7	4	4	4	5	5	6	6
UNMC-16	2	2	2	2	3	3	2
UNMC-7	3	4	3	6	6	4	4
S92-5	2	3	4	5	4	2	7
UNMC-33	3	5	5	2	2	7	7
WCM062	2	2	2	2	3	3	2
GROUP4-9	2	2	2	2	7	3	2
UNMC-68-A2	2	4	2	6	3	8	8
M47-024	3	4	3	6	6	8	8
SPECS-3163	2	2	2	6	3	8	2
UNMC-5	2	2	2	2	3	3	2
S94-7	2	2	2	6	3	8	2
GROUP7-1	2	2	2	2	7	7	2
M47-027	2	2	2	2	3	3	2
SPECS-3155	2	4	4	6	6	8	8
GROUP7-15	1	1	1	1	1	1	1
WCM032	3	3	3	5	7	7	9
HUMC3	2	2	2	2	3	3	2
IA04	4	3	4	5	7	2	7
HUMC-15	3	5	3	3	7	9	4
IA1857	3	3	4	5	4	2	7
GROUP6-2	4	5	5	4	2	9	9
GROUP5-9	3	2	3	3	7	7	5
GROUP4-2	2	2	2	2	3	3	2
UNMC-62	4	3	4	5	4	2	6
SPECS-1917	4	4	4	6	6	8	8
IA2852	3	2	2	2	3	7	7
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	2	2	2	3	3	2
MCL-138	4	5	5	4	2	5	10
GROUP4-7	4	5	5	4	3	9	2
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	2	2	2	7	7	2
M47-029	3	2	2	2	7	7	7
M22-51	2	2	2	2	3	3	2
HUMC-6	2	2	2	2	3	3	3
S03-3	2	1	2	2	3	3	3
MCL-14	2	3	4	5	5	2	6
MCL-37	3	3	2	2	3	4	4
MCL-33	4	5	5	4	2	5	10
IA2268	2	2	2	2	3	3	2
GROUP4-1	2	2	2	2	3	3	2
GROUP4-4	2	2	2	2	3	7	2
MCL-40	3	3	3	3	7	4	5
GROUP7-13	1	1	6	2	3	3	9
UNMC-20	2	2	2	2	3	3	2
UNMC-69	4	5	5	4	2	9	9
SPECS-3158	4	5	5	6	6	8	8
IA4227	4	5	5	4	2	5	10
GROUP6-4	1	1	1	1	1	5	1
GROUP6-3	2	2	2	2	3	3	2
UNMC-28	1	1	1	1	3	1	1
SPECS-3157	4	5	5	4	2	9	10
MCL-39	2	2	2	2	3	3	2
MCL-42	3	3	3	3	6	4	4
UNMC-90	2	2	2	2	3	3	3
UNMC-48	4	5	5	7	2	9	9
GROUP7-6	2	2	2	2	3	3	2
GROUP5-4	4	5	5	7	2	9	9
IA68	3	3	3	3	4	4	4
GROUP7-11	1	1	6	1	2	9	1
UNMC-6	1	3	6	5	4	2	7
SC86-6	3	3	3	3	7	4	4
IA4885	3	3	3	3	7	4	4
UNMC-55	3	5	3	3	7	4	4
UNMC-47	3	4	4	5	5	6	6
UNMC-87	4	4	5	5	5	6	6
GROUP7-9	4	5	5	4	5	5	10
GROUP7-20	2	4	4	5	5	6	6
GROUP5-10	4	4	4	6	6	8	8
UNMC-64	1	1	1	1	1	1	1
IA2745	1	2	2	1	1	1	2
HUMC4	2	2	2	2	3	3	2
UNMC-79-C1	3	4	3	6	6	8	8
IA2084	1	1	1	1	1	1	1
IA4203	4	4	4	6	6	8	8
IA1147	4	5	5	4	2	9	9
UNMC-61	3	5	5	4	2	9	9
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	1	1	3	1	4
GROUP4-6	4	5	6	7	2	9	9
GROUP7-2	1	1	1	1	3	1	3
HUMC5	2	2	2	2	7	3	2
MCL-35	1	1	1	1	1	1	1
MCL-75	4	5	5	4	2	9	9
UNMC-24	3	3	3	5	7	7	7
M47-023	3	3	3	3	7	4	5
UNMC-86	3	3	4	5	5	7	6
GROUP5-1	4	4	4	6	6	8	8
GROUP5-5	2	4	4	5	7	7	7
UNMC-8	4	1	5	1	2	5	10
GROUP6-1	1	4	4	5	7	7	5
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	3	4	4	5	7	7	7
S08-1	3	2	3	3	7	4	4
UNMC-84	3	3	3	3	7	4	4
SC02-11	4	5	5	7	2	9	9
UNMC-44	1	1	1	1	1	1	1
M47-022	3	3	3	3	7	4	4
BC04	3	3	3	3	7	4	4
HUMC-9	3	2	3	3	7	7	5
GROUP7-22	3	2	3	3	7	7	5
M47-3	3	1	1	1	5	7	5
UNMC-51	3	3	3	3	7	4	5
GROUP4-3	3	4	4	5	5	6	6
WCM045	4	4	4	5	5	6	6
UNMC-31	1	1	1	2	3	3	3
GROUP7-5	3	4	4	5	5	6	6
GROUP4-8	3	4	4	5	5	6	6
UNMC-97	4	5	5	4	2	5	10
HUMC1	2	2	2	2	3	3	6
MCL-61	2	1	1	2	3	3	3
S87-4	4	4	4	5	5	6	6
UNMC-85	2	3	4	5	5	2	6
SC08-2	2	3	4	5	5	6	6
S06-166	3	4	4	6	6	8	8
IA2334	3	4	4	5	5	6	6
MCL-122	3	4	4	5	5	6	6
GROUP5-3	2	1	1	1	3	1	2
GROUP5-7	1	1	1	1	1	1	1
S89-9	4	4	4	6	6	8	8
GROUP4-5	2	1	1	2	3	1	3
M47-025	2	2	2	2	7	3	2
IA834	3	2	2	2	7	7	2
HUMC-12	2	1	1	2	3	3	3
UNMC-88	1	1	1	1	3	1	3
GROUP4-11	4	5	5	7	2	9	9
UNMC-39	2	1	1	2	3	3	3
MCL-25	4	5	5	4	2	6	10
HUMC-10	4	5	6	7	2	9	9
GROUP7-19	4	5	5	4	2	9	9
GROUP5-8	3	2	3	3	7	7	5
SPECS-3164	3	3	3	3	7	4	5
UNMC-71-A5	3	4	4	6	6	8	8
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	5	6	1	2	9	9
GROUP7-3	4	5	5	4	2	9	10
S03-8	4	4	6	5	8	6	6
GROUP5-2	2	2	2	2	3	3	3
GROUP4-10	4	5	5	4	2	9	9
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
