membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	3	3	3	2	2	3	2
UNMC-81	4	4	4	3	3	4	3
UNMC-18	2	1	2	1	1	5	2
HUMC-7	2	5	2	4	4	6	4
UNMC-16	3	2	3	2	2	2	2
UNMC-7	2	4	5	5	5	7	5
S92-5	4	5	6	6	6	8	4
UNMC-33	2	5	2	4	7	9	6
WCM062	3	3	3	2	2	2	2
GROUP4-9	3	3	3	2	2	5	7
UNMC-68-A2	3	3	6	6	6	8	8
M47-024	3	5	6	6	6	7	9
SPECS-3163	3	3	6	6	6	2	8
UNMC-5	3	3	3	2	2	2	2
S94-7	3	3	3	2	2	2	2
GROUP7-1	3	3	3	2	5	5	7
M47-027	3	3	3	2	2	5	7
SPECS-3155	3	3	3	1	6	1	1
GROUP7-15	1	1	1	1	1	1	1
WCM032	4	5	6	6	3	4	3
HUMC3	3	3	3	2	2	2	2
IA04	2	3	6	4	7	9	6
HUMC-15	3	4	2	5	5	7	5
IA1857	4	3	4	7	6	2	4
GROUP6-2	4	4	4	3	3	4	3
GROUP5-9	3	5	6	6	6	8	8
GROUP4-2	3	1	3	2	5	5	7
UNMC-62	3	3	6	7	6	2	4
SPECS-1917	3	3	6	6	6	8	8
IA2852	3	3	3	2	7	6	6
MCL-38	1	1	1	1	1	1	1
GROUP5-6	3	3	3	2	2	2	2
MCL-138	1	4	3	3	2	3	5
GROUP4-7	3	3	3	2	7	5	6
MCL-98	1	1	1	1	1	1	1
GROUP7-17	3	3	3	2	5	5	7
M47-029	2	5	2	4	7	9	6
M22-51	3	3	3	2	6	2	8
HUMC-6	3	3	3	2	2	2	2
S03-3	3	3	3	2	2	2	2
MCL-14	4	3	6	6	2	8	4
MCL-37	3	4	2	2	2	2	2
MCL-33	1	1	3	3	1	3	6
IA2268	3	3	3	2	2	5	7
GROUP4-1	3	3	3	2	5	5	7
GROUP4-4	3	3	3	2	2	5	7
MCL-40	3	5	2	4	7	5	7
GROUP7-13	1	4	4	3	3	4	3
UNMC-20	3	3	3	2	2	2	2
UNMC-69	4	4	4	3	3	4	3
SPECS-3158	3	3	3	2	5	5	7
IA4227	2	5	2	4	7	9	6
GROUP6-4	1	1	1	1	1	1	1
GROUP6-3	3	3	3	2	2	2	2
UNMC-28	1	1	1	1	1	5	1
SPECS-3157	4	3	4	3	3	4	3
MCL-39	3	3	3	2	2	2	2
MCL-42	3	4	5	5	5	7	5
UNMC-90	3	3	3	2	2	3	2
UNMC-48	2	5	2	4	7	9	6
GROUP7-6	3	3	3	2	2	2	10
GROUP5-4	4	4	4	3	3	4	3
IA68	4	4	4	3	3	4	3
GROUP7-11	1	1	4	1	1	4	3
UNMC-6	4	4	5	7	3	4	3
SC86-6	2	4	5	5	5	7	5
IA4885	3	4	5	5	5	7	7
UNMC-55	2	4	4	4	7	7	3
UNMC-47	2	5	2	4	8	9	10
UNMC-87	2	5	2	4	7	6	10
GROUP7-9	3	3	5	4	4	5	7
GROUP7-20	2	5	2	4	8	9	10
GROUP5-10	2	5	2	4	8	9	10
UNMC-64	1	1	1	1	1	3	2
IA2745	1	1	1	1	1	5	2
HUMC4	2	2	2	2	8	9	10
UNMC-79-C1	2	5	2	4	7	9	6
IA2084	2	5	2	4	7	6	10
IA4203	2	5	2	4	7	9	10
IA1147	4	4	4	3	3	4	3
UNMC-61	3	2	2	2	2	5	2
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	3	5	5	4	7	7
GROUP4-6	4	4	4	3	3	4	3
GROUP7-2	1	1	1	5	1	3	2
HUMC5	3	3	3	2	5	5	7
MCL-35	1	1	1	1	1	1	1
MCL-75	4	2	4	3	3	6	4
UNMC-24	3	4	5	7	5	7	9
M47-023	3	4	5	5	5	7	7
UNMC-86	3	3	6	6	4	6	4
GROUP5-1	3	5	6	6	6	8	8
GROUP5-5	3	5	3	7	8	5	9
UNMC-8	1	1	1	1	1	1	1
GROUP6-1	1	1	1	1	1	1	9
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	5	6	6	8	7	9
S08-1	3	3	5	5	5	7	7
UNMC-84	3	3	5	5	5	7	7
SC02-11	4	4	4	3	3	4	3
UNMC-44	1	1	1	1	1	9	6
M47-022	4	4	5	5	5	7	3
BC04	3	4	5	5	5	7	5
HUMC-9	3	5	6	6	6	8	8
GROUP7-22	3	5	6	6	6	8	8
M47-3	4	3	6	6	5	8	4
UNMC-51	3	4	5	5	5	7	7
GROUP4-3	3	5	6	6	4	6	4
WCM045	3	5	6	4	8	9	10
UNMC-31	1	4	3	3	2	3	2
GROUP7-5	3	3	6	4	4	6	4
GROUP4-8	2	5	2	4	4	6	4
UNMC-97	1	4	4	3	2	3	3
HUMC1	3	2	2	2	2	6	10
MCL-61	3	4	3	2	2	3	10
S87-4	3	5	6	6	4	6	4
UNMC-85	3	3	6	6	4	8	4
SC08-2	3	5	6	6	6	8	8
S06-166	3	3	6	6	6	8	8
IA2334	3	5	6	6	4	6	4
MCL-122	3	5	6	6	4	6	4
GROUP5-3	1	2	1	1	1	1	2
GROUP5-7	1	1	1	1	1	1	1
S89-9	3	5	6	6	6	8	8
GROUP4-5	1	4	3	3	2	3	2
M47-025	3	3	3	6	6	8	8
IA834	3	3	3	2	6	8	8
HUMC-12	1	4	3	3	2	3	2
UNMC-88	1	1	1	3	1	3	2
GROUP4-11	4	5	4	3	3	4	3
UNMC-39	3	3	3	3	2	3	2
MCL-25	4	4	4	3	3	4	3
HUMC-10	4	4	4	3	3	4	3
GROUP7-19	4	4	4	3	3	4	3
GROUP5-8	3	3	3	2	5	5	8
SPECS-3164	2	5	2	4	7	9	6
UNMC-71-A5	2	5	2	4	7	9	6
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	4	4	4	3	3	4	3
GROUP7-3	4	4	4	3	3	4	3
S03-8	4	2	4	3	3	6	4
GROUP5-2	3	3	3	2	2	3	2
GROUP4-10	3	4	3	3	3	4	5
MCL-45	1	3	1	1	4	8	7
MCL-109	1	1	1	1	1	1	1
