membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	3	3	3	3	3	3	3
UNMC-81	1	1	4	4	4	1	3
UNMC-18	1	1	1	1	1	1	1
HUMC-7	2	2	5	5	2	4	4
UNMC-16	3	3	5	3	5	5	5
UNMC-7	2	4	4	4	4	3	3
S92-5	4	5	2	6	6	6	6
UNMC-33	3	2	2	3	2	5	5
WCM062	4	3	5	3	5	7	5
GROUP4-9	3	3	3	3	3	3	5
UNMC-68-A2	4	5	6	6	7	8	7
M47-024	4	5	6	6	7	8	8
SPECS-3163	4	5	6	6	7	8	7
UNMC-5	3	3	5	3	5	5	5
S94-7	4	5	6	6	7	8	7
GROUP7-1	3	3	3	3	3	3	5
M47-027	3	3	3	3	3	3	5
SPECS-3155	4	5	6	6	7	8	7
GROUP7-15	1	1	1	1	1	1	1
WCM032	2	5	2	2	8	2	3
HUMC3	3	3	5	3	5	7	8
IA04	3	2	2	2	2	5	2
HUMC-15	2	4	4	4	4	3	3
IA1857	1	1	1	3	1	1	1
GROUP6-2	4	5	6	6	7	8	7
GROUP5-9	4	5	2	6	6	6	6
GROUP4-2	3	1	1	3	1	3	5
UNMC-62	4	2	5	5	5	4	9
SPECS-1917	4	5	6	6	7	8	7
IA2852	3	3	3	3	5	5	5
MCL-38	1	1	1	1	1	1	1
GROUP5-6	3	3	5	3	5	5	5
MCL-138	2	2	2	2	2	9	2
GROUP4-7	3	3	2	3	5	5	5
MCL-98	1	1	1	1	1	1	1
GROUP7-17	3	3	3	3	3	3	5
M47-029	3	1	3	3	3	3	5
M22-51	3	3	5	3	5	5	5
HUMC-6	3	3	5	3	5	5	5
S03-3	4	3	5	3	5	7	8
MCL-14	4	5	2	6	6	4	10
MCL-37	3	3	5	3	5	5	5
MCL-33	1	2	2	2	2	9	2
IA2268	3	3	3	3	3	3	5
GROUP4-1	3	1	1	3	1	5	5
GROUP4-4	3	3	3	3	3	3	5
MCL-40	3	3	3	3	3	3	5
GROUP7-13	1	2	5	3	5	5	5
UNMC-20	1	1	5	3	5	5	5
UNMC-69	2	2	2	7	8	2	10
SPECS-3158	4	5	6	6	7	8	7
IA4227	2	2	2	2	2	2	2
GROUP6-4	1	1	1	1	1	1	1
GROUP6-3	3	3	5	3	5	5	5
UNMC-28	1	1	1	1	1	7	8
SPECS-3157	2	2	2	2	2	2	2
MCL-39	3	3	5	3	5	5	5
MCL-42	2	4	4	4	4	3	3
UNMC-90	3	3	5	3	5	7	8
UNMC-48	3	2	2	3	2	5	5
GROUP7-6	3	3	5	3	5	5	5
GROUP5-4	2	2	2	7	8	2	10
IA68	2	4	4	4	8	3	3
GROUP7-11	2	1	1	7	1	1	10
UNMC-6	1	3	3	3	3	3	5
SC86-6	2	4	4	4	4	3	3
IA4885	3	4	3	4	4	3	3
UNMC-55	2	4	4	4	4	3	3
UNMC-47	2	2	2	2	6	6	4
UNMC-87	2	2	2	2	2	2	2
GROUP7-9	3	2	3	3	3	3	5
GROUP7-20	2	2	2	2	6	4	4
GROUP5-10	2	5	6	2	6	6	4
UNMC-64	1	1	5	1	5	5	1
IA2745	1	1	1	1	1	1	1
HUMC4	2	2	2	2	6	4	4
UNMC-79-C1	2	5	6	2	4	8	4
IA2084	2	2	2	2	2	2	2
IA4203	2	2	2	2	6	6	4
IA1147	2	1	2	7	8	2	10
UNMC-61	3	5	6	6	7	8	7
MCL-128	1	1	1	1	1	1	1
GROUP7-14	2	1	3	4	4	3	3
GROUP4-6	2	5	2	7	8	2	10
GROUP7-2	1	1	1	1	1	7	1
HUMC5	3	3	3	3	3	3	5
MCL-35	1	1	1	1	1	1	1
MCL-75	2	5	2	7	8	9	10
UNMC-24	3	4	4	4	3	3	3
M47-023	3	4	3	4	3	3	3
UNMC-86	4	2	3	3	3	4	9
GROUP5-1	4	5	2	6	6	6	6
GROUP5-5	3	3	3	3	3	3	5
UNMC-8	2	2	1	2	8	2	2
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	2	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	5	2	2	6	2	2
S08-1	3	4	4	4	4	3	3
UNMC-84	3	4	3	4	4	3	3
SC02-11	2	5	4	6	7	3	7
UNMC-44	1	1	1	1	1	1	1
M47-022	2	4	4	4	4	3	3
BC04	2	4	4	4	4	3	3
HUMC-9	4	5	2	6	6	6	6
GROUP7-22	4	5	2	6	6	6	6
M47-3	1	1	2	7	6	4	3
UNMC-51	3	4	4	4	4	3	3
GROUP4-3	2	2	5	5	2	4	4
WCM045	4	5	6	6	7	8	7
UNMC-31	1	2	2	1	5	7	8
GROUP7-5	2	2	2	2	6	4	4
GROUP4-8	2	2	2	2	2	2	4
UNMC-97	2	2	2	7	8	2	2
HUMC1	2	2	5	5	3	4	4
MCL-61	2	2	2	1	5	7	8
S87-4	4	5	6	6	7	8	7
UNMC-85	3	5	3	6	6	6	5
SC08-2	4	5	6	6	7	6	6
S06-166	4	5	6	6	7	8	7
IA2334	2	5	2	7	8	9	10
MCL-122	4	5	3	7	3	4	9
GROUP5-3	1	1	1	1	1	1	6
GROUP5-7	1	1	1	1	1	1	1
S89-9	4	5	6	6	7	8	7
GROUP4-5	1	1	1	1	5	7	8
M47-025	3	5	3	3	3	3	5
IA834	3	3	3	3	3	3	5
HUMC-12	1	1	1	1	5	9	1
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	2	2	2	7	8	2	10
UNMC-39	4	3	2	1	5	7	8
MCL-25	2	2	2	7	8	4	10
HUMC-10	2	5	4	6	7	8	7
GROUP7-19	2	1	1	7	8	2	10
GROUP5-8	3	4	3	3	3	3	3
SPECS-3164	2	5	4	2	4	3	4
UNMC-71-A5	2	5	2	2	6	6	4
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	7	8	2	10
GROUP7-3	2	2	2	7	8	2	10
S03-8	2	5	2	7	8	9	10
GROUP5-2	3	3	5	3	5	5	5
GROUP4-10	2	2	2	2	6	6	6
MCL-45	1	1	3	3	3	3	5
MCL-109	1	1	1	1	1	1	1
