membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	3	3	3	3	3	1	3
UNMC-81	1	3	4	4	4	3	4
UNMC-18	1	2	2	2	5	1	2
HUMC-7	2	2	2	5	3	4	2
UNMC-16	2	2	2	4	5	5	5
UNMC-7	4	3	5	4	4	3	4
S92-5	4	4	6	5	6	6	6
UNMC-33	2	2	2	5	3	4	2
WCM062	2	2	2	2	2	4	2
GROUP4-9	3	3	3	3	3	7	7
UNMC-68-A2	4	4	6	2	7	2	8
M47-024	4	4	5	2	8	8	8
SPECS-3163	4	4	6	2	8	8	8
UNMC-5	2	2	2	2	2	4	2
S94-7	2	4	2	2	8	8	8
GROUP7-1	3	3	3	3	3	7	7
M47-027	3	3	3	3	3	7	7
SPECS-3155	4	4	6	6	8	8	8
GROUP7-15	1	1	1	1	1	9	1
WCM032	4	2	4	5	7	2	6
HUMC3	2	2	2	2	2	4	2
IA04	2	2	2	5	7	4	2
HUMC-15	2	2	2	4	4	3	5
IA1857	3	2	2	1	1	9	1
GROUP6-2	2	2	6	4	5	5	5
GROUP5-9	4	4	2	5	6	7	8
GROUP4-2	3	2	2	1	1	9	1
UNMC-62	2	2	6	5	5	5	5
SPECS-1917	4	4	6	6	8	8	8
IA2852	4	4	6	5	6	6	6
MCL-38	1	1	1	1	1	9	1
GROUP5-6	2	2	2	5	3	4	2
MCL-138	2	2	4	4	5	2	9
GROUP4-7	2	2	2	5	5	5	5
MCL-98	1	1	1	1	1	9	1
GROUP7-17	3	2	3	3	3	7	7
M47-029	3	3	2	3	3	7	7
M22-51	2	2	2	5	5	5	5
HUMC-6	3	5	4	7	2	1	3
S03-3	3	5	4	7	2	1	3
MCL-14	4	4	6	5	6	6	6
MCL-37	4	2	2	5	3	3	2
MCL-33	2	2	4	4	5	2	9
IA2268	3	3	3	3	3	7	7
GROUP4-1	1	2	2	4	5	5	5
GROUP4-4	3	3	3	3	3	7	7
MCL-40	3	3	3	3	3	7	7
GROUP7-13	1	1	4	7	2	1	3
UNMC-20	2	2	2	4	5	5	2
UNMC-69	2	2	2	4	5	5	5
SPECS-3158	2	2	2	4	5	5	5
IA4227	2	2	4	6	7	2	9
GROUP6-4	1	2	4	4	5	1	5
GROUP6-3	2	2	2	4	5	5	5
UNMC-28	1	1	1	1	1	1	2
SPECS-3157	2	2	2	4	5	2	9
MCL-39	3	2	2	5	3	4	2
MCL-42	4	3	5	4	4	3	4
UNMC-90	3	3	4	5	2	1	3
UNMC-48	2	2	2	5	3	4	2
GROUP7-6	2	2	2	5	3	4	2
GROUP5-4	2	2	4	6	8	8	8
IA68	4	3	5	4	4	3	4
GROUP7-11	1	1	1	1	8	9	1
UNMC-6	3	3	3	3	3	7	7
SC86-6	4	3	5	4	4	3	4
IA4885	3	3	3	3	3	3	4
UNMC-55	4	3	5	4	4	3	8
UNMC-47	4	4	6	6	8	6	8
UNMC-87	2	2	4	6	7	2	9
GROUP7-9	3	3	3	3	3	7	7
GROUP7-20	4	4	6	6	8	6	6
GROUP5-10	4	4	6	6	8	8	8
UNMC-64	1	1	1	1	1	9	3
IA2745	1	1	1	1	1	9	1
HUMC4	3	2	2	5	3	4	2
UNMC-79-C1	4	4	6	6	8	8	8
IA2084	1	2	4	6	7	2	9
IA4203	4	4	6	6	8	8	8
IA1147	2	2	2	4	5	5	5
UNMC-61	2	2	2	4	5	5	5
MCL-128	1	1	1	1	1	9	1
GROUP7-14	3	3	3	3	3	7	7
GROUP4-6	4	5	5	6	8	8	3
GROUP7-2	1	1	1	1	1	1	1
HUMC5	3	3	3	3	3	7	7
MCL-35	1	1	1	1	1	9	1
MCL-75	2	2	2	4	5	8	5
UNMC-24	3	3	5	3	4	3	4
M47-023	3	3	3	3	3	3	7
UNMC-86	4	4	6	5	6	6	6
GROUP5-1	4	4	6	6	7	6	9
GROUP5-5	3	3	3	3	3	7	7
UNMC-8	1	1	4	6	7	2	9
GROUP6-1	1	1	1	1	1	9	1
UNMC-23	1	1	1	1	1	2	1
MCL-71	1	1	1	1	1	9	1
IA4289	4	4	6	5	7	2	9
S08-1	3	3	3	3	3	7	7
UNMC-84	3	3	3	3	3	7	7
SC02-11	4	3	5	4	4	3	4
UNMC-44	1	1	1	1	1	9	1
M47-022	4	3	5	4	4	3	4
BC04	4	3	5	4	4	3	4
HUMC-9	4	4	6	5	6	6	6
GROUP7-22	4	4	2	5	6	7	6
M47-3	1	4	1	1	6	6	6
UNMC-51	3	3	5	4	4	3	4
GROUP4-3	4	4	6	5	6	6	6
WCM045	4	4	6	6	5	8	6
UNMC-31	3	5	4	7	2	1	3
GROUP7-5	1	1	1	1	1	9	10
GROUP4-8	2	2	4	6	7	2	9
UNMC-97	3	2	4	7	2	1	3
HUMC1	2	2	2	2	8	8	2
MCL-61	3	5	4	7	2	1	3
S87-4	4	4	6	5	6	6	6
UNMC-85	4	4	2	5	6	6	6
SC08-2	4	4	6	5	6	6	6
S06-166	4	3	5	6	3	8	8
IA2334	4	4	6	5	6	6	6
MCL-122	4	4	6	5	6	6	6
GROUP5-3	1	1	1	1	1	9	10
GROUP5-7	1	1	1	1	1	9	1
S89-9	4	4	6	6	8	8	8
GROUP4-5	3	5	4	7	1	1	3
M47-025	3	3	3	3	3	7	7
IA834	3	3	3	3	3	7	7
HUMC-12	1	2	4	7	2	1	3
UNMC-88	1	1	1	7	1	9	3
GROUP4-11	2	2	4	6	7	2	9
UNMC-39	3	5	4	7	2	1	3
MCL-25	3	5	4	4	5	5	3
HUMC-10	4	3	5	6	8	8	8
GROUP7-19	2	2	2	4	5	5	5
GROUP5-8	1	4	1	1	6	7	6
SPECS-3164	4	4	6	5	6	6	6
UNMC-71-A5	4	4	6	6	8	8	8
MCL-24	1	1	1	1	1	9	1
UNMC-37	1	1	1	1	1	9	1
IA-02	1	1	1	1	1	9	1
GROUP7-3	3	5	4	7	2	1	3
S03-8	4	4	6	5	6	6	6
GROUP5-2	3	5	4	7	2	1	3
GROUP4-10	2	2	2	4	5	5	5
MCL-45	3	3	3	3	3	7	7
MCL-109	1	1	1	1	1	9	1
