membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	2	2	2	2
HUMC-8	2	3	2	3	3	3	3
UNMC-81	3	4	3	4	4	4	4
UNMC-18	1	5	4	1	5	2	1
HUMC-7	4	3	4	2	6	5	5
UNMC-16	3	2	2	2	2	5	5
UNMC-7	4	4	3	2	6	6	6
S92-5	2	3	5	5	7	4	4
UNMC-33	4	3	4	5	5	7	7
WCM062	2	3	2	6	2	2	2
GROUP4-9	2	3	4	6	2	2	2
UNMC-68-A2	2	3	2	6	2	2	2
M47-024	2	3	4	5	2	2	3
SPECS-3163	2	3	2	6	2	2	2
UNMC-5	2	3	2	6	2	2	2
S94-7	2	3	2	6	2	2	2
GROUP7-1	2	3	4	5	2	7	2
M47-027	2	3	2	6	2	2	2
SPECS-3155	2	3	2	6	2	2	2
GROUP7-15	1	1	1	1	1	1	1
WCM032	3	5	6	7	8	4	4
HUMC3	2	3	2	6	3	2	2
IA04	2	3	4	5	5	7	7
HUMC-15	3	5	5	4	5	6	6
IA1857	2	3	5	5	7	8	8
GROUP6-2	3	5	6	4	4	4	9
GROUP5-9	2	3	4	5	2	7	7
GROUP4-2	1	1	1	1	1	1	1
UNMC-62	2	3	5	5	7	8	8
SPECS-1917	2	3	2	5	2	8	8
IA2852	2	3	5	5	7	8	8
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	3	2	6	2	2	2
MCL-138	3	5	6	7	8	3	10
GROUP4-7	2	3	5	5	5	7	9
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	3	2	6	2	2	2
M47-029	4	3	4	5	5	7	7
M22-51	2	3	2	6	2	2	2
HUMC-6	2	3	6	5	8	3	10
S03-3	2	3	2	6	2	2	2
MCL-14	2	3	2	6	2	2	2
MCL-37	2	3	3	4	6	6	6
MCL-33	3	5	6	7	8	3	10
IA2268	3	5	6	6	4	4	9
GROUP4-1	1	3	2	6	2	2	2
GROUP4-4	2	3	4	5	5	7	7
MCL-40	2	3	4	5	5	7	7
GROUP7-13	1	1	2	3	3	3	3
UNMC-20	3	3	4	4	5	7	2
UNMC-69	3	5	6	4	4	4	9
SPECS-3158	3	5	6	6	4	4	9
IA4227	4	5	6	7	8	9	10
GROUP6-4	1	1	1	1	1	3	1
GROUP6-3	3	5	6	4	4	4	9
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	3	5	6	4	4	4	9
MCL-39	2	3	2	6	2	2	2
MCL-42	3	4	3	3	6	6	6
UNMC-90	2	3	2	3	3	3	3
UNMC-48	2	3	4	5	5	7	7
GROUP7-6	4	3	4	5	5	7	7
GROUP5-4	3	2	6	3	3	3	4
IA68	3	4	3	4	4	4	4
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	1	1	1	1	1	1	4
SC86-6	3	4	3	5	6	6	6
IA4885	3	4	3	3	6	6	6
UNMC-55	4	4	3	5	6	6	6
UNMC-47	4	3	4	5	5	7	7
UNMC-87	4	5	6	7	8	9	10
GROUP7-9	4	5	6	7	8	9	10
GROUP7-20	4	2	3	2	6	5	5
GROUP5-10	4	2	3	2	6	5	5
UNMC-64	1	1	2	7	2	9	3
IA2745	1	1	4	1	1	1	1
HUMC4	4	2	3	2	6	5	5
UNMC-79-C1	4	4	4	5	6	6	6
IA2084	4	5	6	7	8	9	10
IA4203	4	3	4	5	8	7	7
IA1147	3	5	6	4	4	4	9
UNMC-61	3	4	6	4	4	4	4
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	3	3	1	1	1
GROUP4-6	3	4	2	3	3	8	3
GROUP7-2	1	1	1	3	1	1	1
HUMC5	2	3	2	6	2	2	2
MCL-35	1	1	1	1	1	1	1
MCL-75	3	5	6	4	4	4	9
UNMC-24	3	4	3	3	6	6	6
M47-023	3	4	3	5	6	6	8
UNMC-86	2	3	5	5	7	8	8
GROUP5-1	4	2	3	7	8	9	5
GROUP5-5	4	2	3	5	8	5	5
UNMC-8	1	1	6	7	8	9	10
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	2	5	2	7	8	8
S08-1	3	4	2	3	6	6	6
UNMC-84	3	4	2	3	6	6	6
SC02-11	3	4	6	4	4	4	6
UNMC-44	1	1	1	1	5	7	7
M47-022	3	4	3	4	6	6	6
BC04	3	4	3	3	6	6	6
HUMC-9	2	2	5	7	7	9	5
GROUP7-22	4	3	4	5	2	7	7
M47-3	1	1	3	1	1	1	1
UNMC-51	3	4	3	3	6	6	6
GROUP4-3	2	3	5	5	7	8	8
WCM045	4	3	5	7	5	7	7
UNMC-31	1	1	2	3	3	3	3
GROUP7-5	1	2	3	2	6	5	5
GROUP4-8	4	5	6	7	8	9	10
UNMC-97	4	5	6	7	8	3	10
HUMC1	3	2	2	2	3	2	2
MCL-61	1	1	2	3	3	3	3
S87-4	2	3	5	5	7	8	8
UNMC-85	2	3	5	5	7	8	8
SC08-2	2	3	5	5	7	8	8
S06-166	2	3	5	4	2	2	2
IA2334	2	3	5	5	7	8	8
MCL-122	2	3	5	5	7	8	8
GROUP5-3	1	1	3	1	1	1	1
GROUP5-7	1	1	1	1	1	1	1
S89-9	2	3	5	6	7	8	5
GROUP4-5	1	1	2	3	3	3	3
M47-025	2	3	2	6	2	2	2
IA834	2	3	2	6	2	2	2
HUMC-12	1	1	6	1	3	3	3
UNMC-88	1	1	1	3	3	3	3
GROUP4-11	4	5	6	7	8	9	10
UNMC-39	1	1	2	3	3	3	3
MCL-25	4	5	6	7	8	9	10
HUMC-10	1	1	1	3	3	3	4
GROUP7-19	3	1	6	4	1	4	5
GROUP5-8	1	1	3	5	1	8	5
SPECS-3164	4	3	4	5	5	7	7
UNMC-71-A5	4	3	4	5	5	7	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	1	1	1	1
GROUP7-3	3	1	6	7	8	3	10
S03-8	2	2	5	2	7	8	8
GROUP5-2	1	1	2	3	3	3	3
GROUP4-10	3	5	6	4	4	4	9
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	1
WCM041	4	3	4	5	5	7	7
MCL-146	4	3	4	5	5	7	5
MCL-126	2	3	2	6	2	2	2
