membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	1	1	3	3	3	3	3
UNMC-81	1	3	4	3	4	4	4
UNMC-18	3	4	2	4	5	3	5
HUMC-7	3	5	3	3	3	3	6
UNMC-16	3	5	3	5	6	3	3
UNMC-7	1	3	5	6	4	4	4
S92-5	3	5	6	4	5	5	5
UNMC-33	2	2	2	2	7	3	7
WCM062	3	5	3	3	3	3	6
GROUP4-9	3	5	3	3	5	3	6
UNMC-68-A2	3	5	3	4	3	6	8
M47-024	3	2	5	3	3	4	6
SPECS-3163	3	5	3	3	3	6	8
UNMC-5	3	5	3	3	3	3	6
S94-7	3	5	3	3	3	6	6
GROUP7-1	3	5	6	3	5	3	8
M47-027	3	5	3	3	3	3	6
SPECS-3155	3	5	3	3	3	6	8
GROUP7-15	1	1	1	2	1	7	1
WCM032	3	5	6	3	5	8	2
HUMC3	3	5	3	3	6	3	3
IA04	2	2	2	2	2	8	6
HUMC-15	4	4	4	5	6	9	9
IA1857	3	1	1	3	2	8	6
GROUP6-2	4	4	4	5	6	9	9
GROUP5-9	3	5	6	4	5	5	5
GROUP4-2	1	1	3	2	1	3	6
UNMC-62	3	5	4	3	6	8	6
SPECS-1917	3	5	6	4	3	6	8
IA2852	3	5	3	3	3	3	6
MCL-38	1	1	1	1	1	1	1
GROUP5-6	3	5	3	3	3	3	6
MCL-138	4	4	4	5	7	9	2
GROUP4-7	4	4	4	5	6	9	9
MCL-98	1	1	1	1	1	1	1
GROUP7-17	3	5	3	6	5	5	5
M47-029	3	5	2	2	2	8	7
M22-51	3	5	3	3	3	3	6
HUMC-6	1	1	3	3	3	3	3
S03-3	3	5	3	3	3	3	3
MCL-14	3	5	3	4	5	8	2
MCL-37	3	5	3	3	3	4	4
MCL-33	4	2	2	7	7	9	2
IA2268	3	5	4	5	6	9	9
GROUP4-1	3	5	4	5	6	3	6
GROUP4-4	3	5	3	3	3	3	6
MCL-40	2	2	5	2	7	2	7
GROUP7-13	1	1	3	3	3	3	3
UNMC-20	3	5	4	3	3	3	6
UNMC-69	4	4	4	5	6	9	9
SPECS-3158	4	3	4	5	6	3	9
IA4227	2	2	2	7	7	2	2
GROUP6-4	4	4	4	5	6	9	9
GROUP6-3	4	4	4	5	6	9	9
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	4	4	4	5	6	9	2
MCL-39	3	5	3	3	3	3	6
MCL-42	1	3	5	6	4	4	4
UNMC-90	3	5	3	3	3	3	3
UNMC-48	3	5	3	3	3	8	6
GROUP7-6	3	5	3	3	3	3	6
GROUP5-4	1	5	3	3	3	4	6
IA68	1	3	4	6	4	4	4
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	1	2	1	2	2	8	6
SC86-6	1	3	5	2	4	4	4
IA4885	1	3	5	6	4	4	4
UNMC-55	1	3	5	6	4	4	4
UNMC-47	2	2	2	2	7	2	7
UNMC-87	2	2	2	7	7	2	2
GROUP7-9	1	2	2	7	7	2	2
GROUP7-20	2	3	3	7	8	6	10
GROUP5-10	2	2	3	7	8	6	10
UNMC-64	1	1	3	3	3	3	3
IA2745	3	1	1	3	3	3	6
HUMC4	2	3	3	7	8	6	10
UNMC-79-C1	1	2	5	2	7	2	4
IA2084	2	2	2	7	7	2	2
IA4203	2	2	2	2	7	2	2
IA1147	4	4	4	5	6	9	9
UNMC-61	4	3	4	4	6	4	9
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	3	3	3	8	6	4
GROUP4-6	1	5	3	3	3	4	6
GROUP7-2	1	1	1	1	1	1	3
HUMC5	3	5	3	3	3	4	6
MCL-35	1	1	1	1	1	1	1
MCL-75	2	4	4	5	6	9	9
UNMC-24	1	3	5	6	4	4	4
M47-023	1	3	5	6	4	4	4
UNMC-86	3	5	6	6	5	5	5
GROUP5-1	3	2	2	4	5	5	5
GROUP5-5	2	2	3	2	8	7	10
UNMC-8	1	2	2	7	7	2	2
GROUP6-1	2	2	1	2	1	7	1
UNMC-23	1	2	2	2	2	2	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	2	2	2	2	7	1
S08-1	1	3	5	6	4	4	3
UNMC-84	1	3	5	6	4	4	3
SC02-11	1	4	4	5	6	9	9
UNMC-44	1	3	2	2	4	4	4
M47-022	1	3	5	6	4	4	4
BC04	1	3	5	6	4	4	4
HUMC-9	3	5	6	4	5	5	5
GROUP7-22	3	5	6	4	5	5	5
M47-3	1	1	3	4	5	8	10
UNMC-51	1	3	5	6	4	5	5
GROUP4-3	2	2	3	7	8	6	10
WCM045	2	2	4	7	7	6	10
UNMC-31	1	1	3	3	3	3	3
GROUP7-5	2	3	3	7	8	6	10
GROUP4-8	2	2	2	7	7	2	2
UNMC-97	1	4	2	7	7	2	2
HUMC1	1	5	3	3	3	4	6
MCL-61	1	1	3	3	3	3	3
S87-4	2	5	3	7	8	6	10
UNMC-85	3	5	6	4	5	5	5
SC08-2	3	5	6	4	5	5	5
S06-166	3	5	6	4	3	6	8
IA2334	2	2	2	2	7	2	7
MCL-122	2	2	3	7	6	6	3
GROUP5-3	3	5	3	3	3	3	10
GROUP5-7	2	2	3	7	8	6	10
S89-9	3	5	6	4	5	5	5
GROUP4-5	1	1	3	3	3	3	3
M47-025	3	5	6	4	3	6	8
IA834	3	5	6	4	3	6	8
HUMC-12	1	1	3	3	3	3	3
UNMC-88	1	1	3	3	3	3	3
GROUP4-11	2	2	2	7	7	2	2
UNMC-39	1	1	3	3	3	3	3
MCL-25	1	4	2	7	5	2	2
HUMC-10	1	1	1	1	1	4	1
GROUP7-19	2	4	4	5	6	1	9
GROUP5-8	3	5	6	6	5	5	5
SPECS-3164	2	2	5	2	7	2	7
UNMC-71-A5	2	2	5	2	7	2	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	5	1	1	1	3	1
GROUP7-3	1	4	2	7	7	2	2
S03-8	2	2	3	7	6	6	3
GROUP5-2	1	5	3	3	3	3	3
GROUP4-10	4	4	4	5	6	9	9
MCL-45	4	4	4	5	6	9	9
MCL-109	1	1	1	1	1	1	1
