membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	1	2	2	2	2
HUMC-8	2	3	2	3	3	3	3
UNMC-81	1	1	3	1	4	4	2
UNMC-18	1	1	4	4	4	1	1
HUMC-7	3	2	5	2	2	5	4
UNMC-16	1	3	2	3	5	2	5
UNMC-7	4	4	6	5	6	6	6
S92-5	4	5	4	4	4	4	2
UNMC-33	2	2	5	6	7	5	7
WCM062	3	3	1	4	5	2	5
GROUP4-9	2	3	2	3	3	3	3
UNMC-68-A2	3	2	5	7	8	7	8
M47-024	1	2	5	7	8	7	6
SPECS-3163	3	2	5	7	8	7	8
UNMC-5	1	3	1	3	5	2	5
S94-7	3	2	5	7	8	7	8
GROUP7-1	2	3	2	3	3	3	3
M47-027	2	3	2	3	3	3	5
SPECS-3155	3	2	5	7	8	7	8
GROUP7-15	1	1	3	1	1	1	1
WCM032	4	2	5	2	2	4	2
HUMC3	1	3	1	4	5	2	5
IA04	2	2	5	6	7	5	7
HUMC-15	2	5	4	6	6	8	6
IA1857	2	3	2	3	3	3	3
GROUP6-2	3	2	5	7	4	8	8
GROUP5-9	3	2	5	6	7	5	7
GROUP4-2	1	3	2	3	5	3	9
UNMC-62	3	2	5	2	2	5	4
SPECS-1917	3	2	5	7	8	7	8
IA2852	3	2	5	2	2	5	4
MCL-38	1	1	3	1	1	1	1
GROUP5-6	2	3	2	3	5	2	5
MCL-138	4	5	4	4	1	4	10
GROUP4-7	2	3	2	6	7	8	9
MCL-98	1	1	3	1	1	1	1
GROUP7-17	2	3	2	3	3	3	3
M47-029	2	2	5	6	7	5	7
M22-51	2	3	2	3	5	2	9
HUMC-6	2	3	2	3	5	2	5
S03-3	1	3	1	4	1	4	5
MCL-14	2	3	2	3	5	2	5
MCL-37	2	2	5	6	6	6	6
MCL-33	4	5	4	4	1	4	10
IA2268	2	3	2	3	3	3	3
GROUP4-1	1	3	2	3	5	8	9
GROUP4-4	2	3	2	3	3	3	3
MCL-40	2	3	2	3	3	3	3
GROUP7-13	1	1	1	4	1	4	5
UNMC-20	1	5	2	4	5	8	9
UNMC-69	4	5	4	4	4	8	9
SPECS-3158	3	2	5	7	4	7	8
IA4227	3	2	5	6	2	5	7
GROUP6-4	1	1	4	4	4	8	10
GROUP6-3	4	5	4	4	4	8	9
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	4	5	4	4	4	8	9
MCL-39	2	3	2	3	5	2	5
MCL-42	4	4	6	5	6	6	6
UNMC-90	2	3	2	3	3	3	10
UNMC-48	2	2	5	6	7	5	7
GROUP7-6	2	2	2	6	7	8	7
GROUP5-4	4	5	4	4	4	4	2
IA68	4	5	4	4	4	8	2
GROUP7-11	1	1	3	1	1	1	1
UNMC-6	2	4	2	3	3	3	1
SC86-6	4	4	6	5	6	6	6
IA4885	2	4	2	5	3	6	6
UNMC-55	4	4	6	6	7	6	6
UNMC-47	3	2	5	6	2	5	7
UNMC-87	3	2	5	2	2	5	7
GROUP7-9	3	2	5	3	3	3	3
GROUP7-20	2	1	2	6	7	8	9
GROUP5-10	1	1	5	1	8	4	2
UNMC-64	1	1	1	4	1	4	5
IA2745	2	3	2	3	3	3	3
HUMC4	2	3	2	3	5	2	5
UNMC-79-C1	3	2	5	5	6	5	7
IA2084	3	2	5	2	2	5	7
IA4203	3	2	5	6	7	5	7
IA1147	4	5	4	4	4	8	9
UNMC-61	4	5	4	4	4	8	9
MCL-128	1	1	3	1	1	1	1
GROUP7-14	1	4	3	5	3	6	6
GROUP4-6	1	1	1	4	1	6	10
GROUP7-2	1	1	3	1	1	1	1
HUMC5	2	3	2	3	3	3	3
MCL-35	1	1	3	1	1	1	1
MCL-75	4	5	4	4	4	8	9
UNMC-24	2	2	6	2	2	9	2
M47-023	2	4	2	5	3	6	3
UNMC-86	2	2	5	2	2	5	4
GROUP5-1	4	2	5	2	2	9	2
GROUP5-5	2	3	2	3	3	9	3
UNMC-8	1	1	3	1	1	4	10
GROUP6-1	1	1	3	2	1	1	1
UNMC-23	1	2	3	2	1	4	2
MCL-71	1	1	3	1	1	1	1
IA4289	2	2	5	2	2	9	2
S08-1	2	4	2	5	3	6	6
UNMC-84	2	4	2	5	3	6	6
SC02-11	3	4	5	7	4	6	8
UNMC-44	1	1	3	1	7	1	7
M47-022	4	4	4	4	4	4	2
BC04	4	4	6	5	6	6	6
HUMC-9	1	2	1	2	2	4	2
GROUP7-22	2	2	5	6	7	5	7
M47-3	1	1	3	1	1	1	1
UNMC-51	4	4	6	5	6	6	6
GROUP4-3	3	2	5	2	2	5	4
WCM045	3	2	5	7	8	7	8
UNMC-31	1	1	1	4	1	4	10
GROUP7-5	3	2	5	2	2	5	4
GROUP4-8	3	2	5	2	2	5	4
UNMC-97	1	5	4	4	1	4	10
HUMC1	3	2	5	2	2	5	4
MCL-61	1	1	1	4	1	4	10
S87-4	3	2	5	7	8	7	8
UNMC-85	2	3	2	3	3	3	3
SC08-2	3	2	5	7	8	7	8
S06-166	3	2	5	7	8	7	8
IA2334	3	2	5	2	2	5	4
MCL-122	3	2	5	2	2	5	4
GROUP5-3	1	1	1	1	1	4	1
GROUP5-7	1	1	3	1	1	1	1
S89-9	3	2	5	7	8	7	8
GROUP4-5	1	1	1	1	1	4	10
M47-025	3	3	2	3	3	7	8
IA834	2	3	2	3	3	3	3
HUMC-12	1	1	1	4	1	4	10
UNMC-88	1	1	1	1	1	1	10
GROUP4-11	3	2	5	2	2	5	7
UNMC-39	1	1	1	4	1	4	10
MCL-25	4	5	4	4	4	8	9
HUMC-10	3	2	5	7	8	7	8
GROUP7-19	4	1	4	4	4	8	9
GROUP5-8	1	1	3	6	4	8	4
SPECS-3164	3	2	6	2	6	5	7
UNMC-71-A5	3	2	5	6	7	5	7
MCL-24	1	1	3	1	1	1	1
UNMC-37	1	1	3	1	1	1	1
IA-02	1	3	2	3	3	3	9
GROUP7-3	4	5	4	4	1	4	10
S03-8	3	2	5	2	2	5	4
GROUP5-2	1	1	1	4	5	4	10
GROUP4-10	4	5	4	4	4	8	9
MCL-45	2	4	2	3	3	3	3
MCL-109	1	1	3	1	1	1	1
SC01-10	1	1	3	1	8	1	1
WCM041	3	2	5	6	7	5	7
MCL-146	3	2	5	6	7	5	7
MCL-126	3	2	5	7	8	7	8
