membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	2	2	2	1
HUMC-8	2	3	3	3	3	3	2
UNMC-81	1	1	1	1	1	1	3
UNMC-18	1	2	2	2	1	2	1
HUMC-7	3	4	2	4	4	4	4
UNMC-16	4	2	2	5	2	5	1
UNMC-7	1	3	3	3	3	3	5
S92-5	4	2	3	2	5	6	6
UNMC-33	3	2	2	4	6	4	4
WCM062	2	2	2	5	2	2	1
GROUP4-9	2	3	3	5	3	3	2
UNMC-68-A2	3	5	4	6	7	7	7
M47-024	3	5	4	6	7	7	5
SPECS-3163	3	5	4	6	7	7	7
UNMC-5	2	2	2	5	2	2	1
S94-7	3	5	4	6	7	7	7
GROUP7-1	2	3	3	5	3	3	2
M47-027	2	3	3	5	3	3	2
SPECS-3155	3	5	4	6	7	7	7
GROUP7-15	1	1	1	1	1	1	3
WCM032	4	2	5	7	8	8	8
HUMC3	2	2	2	5	2	2	1
IA04	4	2	2	2	5	5	1
HUMC-15	4	3	3	2	5	3	5
IA1857	2	3	1	1	1	9	2
GROUP6-2	3	5	4	6	7	8	7
GROUP5-9	3	5	4	6	5	6	6
GROUP4-2	2	3	1	5	2	9	2
UNMC-62	3	4	2	4	4	4	4
SPECS-1917	3	5	4	6	7	7	7
IA2852	2	3	4	4	4	9	6
MCL-38	1	1	1	1	1	1	3
GROUP5-6	2	2	2	5	2	5	1
MCL-138	4	2	5	2	5	2	9
GROUP4-7	4	2	2	5	5	5	1
MCL-98	1	1	1	1	1	1	3
GROUP7-17	2	3	3	5	3	3	2
M47-029	2	3	3	5	3	3	2
M22-51	2	2	2	5	2	5	2
HUMC-6	4	2	5	2	2	2	10
S03-3	2	2	6	5	2	2	10
MCL-14	3	2	4	4	2	6	6
MCL-37	4	2	2	3	3	3	5
MCL-33	4	2	5	2	5	2	9
IA2268	2	3	3	5	3	3	2
GROUP4-1	1	1	2	5	2	5	2
GROUP4-4	2	3	3	5	3	3	2
MCL-40	2	3	3	5	3	3	2
GROUP7-13	4	2	5	5	2	2	10
UNMC-20	4	2	2	2	2	5	1
UNMC-69	4	2	5	2	8	8	9
SPECS-3158	3	5	4	6	7	7	7
IA4227	3	5	4	6	5	4	9
GROUP6-4	1	2	2	2	2	2	1
GROUP6-3	4	2	2	2	2	5	1
UNMC-28	1	1	1	1	1	1	3
SPECS-3157	4	2	5	2	5	8	9
MCL-39	2	2	2	5	2	5	1
MCL-42	1	3	3	3	3	3	5
UNMC-90	2	2	6	5	2	2	10
UNMC-48	4	2	2	2	5	5	1
GROUP7-6	2	2	2	5	5	5	1
GROUP5-4	4	2	5	7	8	8	8
