membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	3	3	3	3	3	3	3
UNMC-81	4	4	2	4	4	4	4
UNMC-18	1	1	3	5	4	5	5
HUMC-7	2	2	2	6	5	4	4
UNMC-16	3	3	3	6	3	3	3
UNMC-7	4	4	4	2	4	6	6
S92-5	2	2	2	6	5	4	4
UNMC-33	2	2	2	6	5	4	4
WCM062	3	3	3	5	3	3	3
GROUP4-9	3	3	3	5	3	3	3
UNMC-68-A2	3	2	4	2	5	2	2
M47-024	4	1	5	3	1	1	6
SPECS-3163	3	2	4	2	5	7	7
UNMC-5	3	3	3	5	3	3	3
S94-7	4	2	6	5	5	7	7
GROUP7-1	3	3	3	5	3	3	3
M47-027	3	3	3	5	3	3	3
SPECS-3155	2	2	4	2	5	7	7
GROUP7-15	1	1	1	7	6	6	6
WCM032	1	1	2	4	2	8	2
HUMC3	3	3	3	5	3	3	3
IA04	3	2	3	2	3	3	2
HUMC-15	4	4	5	3	7	5	6
IA1857	3	3	3	5	3	3	1
GROUP6-2	4	5	6	4	7	5	8
GROUP5-9	3	3	2	5	4	6	5
GROUP4-2	3	3	3	5	3	3	3
UNMC-62	3	5	6	5	3	3	9
SPECS-1917	2	2	6	2	5	7	7
IA2852	3	3	3	6	8	9	9
MCL-38	1	1	1	7	6	1	6
GROUP5-6	3	3	3	5	3	3	3
MCL-138	4	5	6	4	1	5	10
GROUP4-7	4	5	6	5	3	5	10
MCL-98	1	1	1	7	6	1	1
GROUP7-17	3	3	3	5	3	3	3
M47-029	1	2	5	6	3	3	2
M22-51	3	3	3	5	3	3	3
HUMC-6	3	3	3	5	3	3	3
S03-3	3	3	3	1	1	3	3
MCL-14	3	3	3	6	8	9	9
MCL-37	3	3	3	5	3	3	6
MCL-33	4	5	6	4	1	5	10
IA2268	3	3	3	5	3	5	3
GROUP4-1	3	3	3	5	3	3	3
GROUP4-4	3	3	3	5	3	3	3
MCL-40	2	2	2	6	8	6	4
GROUP7-13	1	1	3	1	3	1	3
UNMC-20	3	2	3	5	3	3	3
UNMC-69	4	5	6	4	7	5	10
SPECS-3158	4	5	6	5	7	5	7
IA4227	2	2	2	2	2	2	2
GROUP6-4	4	1	6	1	1	5	10
GROUP6-3	3	3	3	5	3	5	10
UNMC-28	1	1	1	7	6	1	1
SPECS-3157	4	5	6	4	7	5	10
MCL-39	3	3	3	5	3	3	3
MCL-42	4	4	4	3	4	6	6
UNMC-90	3	3	3	5	3	3	3
UNMC-48	2	2	2	6	3	3	2
GROUP7-6	3	3	3	5	3	3	3
GROUP5-4	4	5	3	4	2	8	8
IA68	4	4	5	4	4	4	4
GROUP7-11	4	5	4	4	2	8	8
UNMC-6	1	1	3	5	2	6	8
SC86-6	4	4	5	3	4	6	6
IA4885	4	4	5	3	4	6	6
UNMC-55	4	4	5	4	4	6	6
UNMC-47	2	2	2	2	5	4	4
UNMC-87	2	2	2	2	2	2	2
GROUP7-9	2	2	2	2	2	2	2
GROUP7-20	2	2	2	2	5	4	4
GROUP5-10	2	2	2	2	5	4	4
UNMC-64	1	1	3	7	1	1	3
IA2745	1	3	3	5	6	3	3
HUMC4	2	2	2	2	5	4	4
UNMC-79-C1	2	4	2	2	5	7	4
IA2084	2	2	2	2	2	2	2
IA4203	2	2	2	2	5	4	4
IA1147	4	5	6	4	7	5	8
UNMC-61	4	4	3	4	7	5	4
MCL-128	1	1	1	7	6	1	1
GROUP7-14	1	4	5	3	4	6	6
GROUP4-6	4	5	3	4	2	8	8
GROUP7-2	1	1	5	1	1	1	1
HUMC5	3	3	3	5	3	3	3
MCL-35	1	1	1	7	6	1	1
MCL-75	4	5	6	4	7	5	10
UNMC-24	3	4	5	5	4	6	6
M47-023	2	4	5	3	4	6	6
UNMC-86	2	3	3	6	8	9	9
GROUP5-1	2	2	4	2	5	2	2
GROUP5-5	3	2	3	2	8	6	2
UNMC-8	4	5	2	2	2	2	8
GROUP6-1	1	1	1	7	6	9	1
UNMC-23	1	1	1	7	6	9	2
MCL-71	1	1	1	7	6	1	1
IA4289	3	2	2	2	6	6	2
S08-1	4	4	5	3	4	6	6
UNMC-84	3	4	5	3	4	6	6
SC02-11	4	5	4	4	7	6	6
UNMC-44	1	1	1	6	8	9	6
M47-022	4	4	5	3	4	6	4
BC04	4	4	5	3	4	6	6
HUMC-9	1	1	2	7	2	9	2
GROUP7-22	3	3	2	5	4	6	5
M47-3	1	5	1	6	8	9	9
UNMC-51	3	4	5	3	4	6	6
GROUP4-3	2	2	2	6	8	9	9
WCM045	4	2	6	4	7	7	10
UNMC-31	1	1	3	1	1	1	1
GROUP7-5	2	2	2	2	5	4	4
GROUP4-8	2	2	2	2	2	2	2
UNMC-97	4	5	3	1	2	8	8
HUMC1	3	3	3	5	3	3	3
MCL-61	1	1	3	1	1	1	1
S87-4	2	2	4	6	8	9	9
UNMC-85	3	3	3	6	8	9	9
SC08-2	3	3	3	6	8	9	9
S06-166	2	2	4	2	5	7	6
IA2334	2	3	3	6	8	9	9
MCL-122	2	3	3	6	8	9	9
GROUP5-3	3	2	2	6	5	4	4
GROUP5-7	1	2	1	7	5	4	1
S89-9	2	2	4	2	5	7	7
GROUP4-5	1	1	3	1	1	1	1
M47-025	1	5	1	6	8	9	9
IA834	3	3	3	5	3	3	3
HUMC-12	1	1	3	1	1	1	1
UNMC-88	1	1	3	1	1	8	1
GROUP4-11	2	2	2	2	2	2	2
UNMC-39	1	1	3	1	1	1	1
MCL-25	1	5	6	1	7	9	8
HUMC-10	4	5	4	4	2	8	8
GROUP7-19	4	5	6	4	7	8	8
GROUP5-8	3	3	3	5	3	3	3
SPECS-3164	2	2	2	6	8	6	4
UNMC-71-A5	2	2	2	2	8	7	4
MCL-24	1	1	1	7	6	1	1
UNMC-37	1	1	1	7	6	1	1
IA-02	1	5	1	4	2	8	8
GROUP7-3	4	5	3	1	2	8	8
S03-8	2	5	2	6	7	9	9
GROUP5-2	3	3	3	5	3	3	3
GROUP4-10	4	5	6	4	7	5	10
MCL-45	4	5	6	4	7	5	10
MCL-109	1	1	1	7	6	1	1
