membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	2	2	2	2
HUMC-8	2	2	3	3	2	3	3
UNMC-81	1	3	1	4	3	1	4
UNMC-18	1	2	1	1	2	1	1
HUMC-7	3	3	4	5	4	4	5
UNMC-16	4	4	4	5	4	4	5
UNMC-7	1	3	2	4	3	5	4
S92-5	4	5	5	2	5	6	6
UNMC-33	4	3	4	5	6	7	7
WCM062	2	2	2	2	2	2	2
GROUP4-9	2	5	3	2	7	8	8
UNMC-68-A2	2	5	3	2	7	2	2
M47-024	2	2	2	2	7	2	2
SPECS-3163	2	5	3	2	7	2	2
UNMC-5	2	2	2	2	2	2	2
S94-7	2	5	3	2	7	2	2
GROUP7-1	2	5	3	2	7	8	8
M47-027	2	5	3	2	7	8	8
SPECS-3155	2	5	3	2	7	2	2
GROUP7-15	1	1	1	1	1	1	1
WCM032	4	5	6	2	5	1	6
HUMC3	2	2	2	2	2	3	2
IA04	4	3	5	5	6	7	7
HUMC-15	4	4	6	6	8	9	9
IA1857	4	1	3	1	7	2	8
GROUP6-2	4	4	6	6	8	9	9
GROUP5-9	4	5	5	2	5	6	6
GROUP4-2	1	1	3	1	7	2	8
UNMC-62	4	4	6	6	8	2	9
SPECS-1917	2	5	3	2	7	2	2
IA2852	4	3	3	5	7	2	8
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	5	4	2	7	2	8
MCL-138	3	4	6	6	8	9	9
GROUP4-7	4	4	6	6	7	9	9
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	5	3	2	7	8	8
M47-029	4	3	5	5	6	7	7
M22-51	2	5	3	2	7	2	8
HUMC-6	4	2	3	2	2	2	3
S03-3	2	2	2	2	2	2	2
MCL-14	4	5	2	2	7	2	8
MCL-37	4	3	2	4	3	5	4
MCL-33	4	4	6	6	8	9	9
IA2268	4	4	6	6	7	9	9
GROUP4-1	4	5	2	2	7	2	2
GROUP4-4	4	5	3	2	7	8	8
MCL-40	4	3	5	5	6	7	7
GROUP7-13	1	2	2	3	2	2	3
UNMC-20	4	4	6	6	7	9	7
UNMC-69	4	4	6	6	8	9	9
SPECS-3158	4	5	6	2	8	2	9
IA4227	4	3	5	5	6	7	7
GROUP6-4	1	1	1	1	1	1	1
GROUP6-3	4	4	6	6	8	9	9
UNMC-28	1	2	2	2	2	2	2
SPECS-3157	4	4	6	6	8	9	9
MCL-39	2	5	3	2	7	2	8
MCL-42	3	3	2	4	3	5	4
UNMC-90	2	2	3	3	2	3	3
UNMC-48	4	3	5	5	6	7	7
GROUP7-6	4	3	5	5	7	2	7
GROUP5-4	4	4	6	2	2	9	8
IA68	3	3	6	4	3	1	4
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	1	1	3	2	7	8	1
SC86-6	4	3	5	4	3	5	4
IA4885	3	3	3	4	3	5	4
UNMC-55	3	3	2	5	3	5	4
UNMC-47	3	3	4	5	4	4	5
UNMC-87	3	3	4	5	4	4	5
GROUP7-9	2	3	3	2	7	8	10
GROUP7-20	3	3	4	5	4	4	5
GROUP5-10	3	3	4	5	4	4	5
UNMC-64	1	1	1	1	1	1	3
IA2745	1	1	1	1	1	1	8
HUMC4	3	3	4	5	4	4	5
UNMC-79-C1	1	3	5	4	6	5	4
IA2084	1	1	1	5	1	1	1
IA4203	4	3	5	5	6	7	7
IA1147	4	4	6	6	8	9	9
UNMC-61	4	4	6	6	8	9	9
MCL-128	1	1	1	1	1	1	1
GROUP7-14	3	1	3	2	7	8	10
GROUP4-6	3	2	2	3	2	3	3
GROUP7-2	1	1	1	1	1	1	1
HUMC5	2	5	3	2	7	8	8
MCL-35	1	1	1	1	1	1	1
MCL-75	4	4	6	6	8	9	9
UNMC-24	4	4	6	4	3	5	4
M47-023	4	3	3	4	3	5	4
UNMC-86	4	3	4	7	5	4	6
GROUP5-1	4	5	5	2	5	6	6
GROUP5-5	2	5	3	2	7	8	10
UNMC-8	1	1	1	1	1	1	1
GROUP6-1	1	1	1	1	5	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	3	4	4	7	4	4	5
S08-1	2	5	3	2	7	8	4
UNMC-84	2	5	3	2	3	5	4
SC02-11	3	4	6	6	8	9	9
UNMC-44	1	1	1	1	1	1	4
M47-022	3	3	6	4	3	1	4
BC04	3	3	2	4	3	5	4
HUMC-9	4	5	5	2	5	6	6
GROUP7-22	4	5	5	2	5	6	6
M47-3	3	1	4	7	5	4	6
UNMC-51	4	5	5	4	3	5	6
GROUP4-3	3	3	4	7	4	4	5
WCM045	4	4	6	6	8	4	2
UNMC-31	1	2	2	3	2	3	3
GROUP7-5	3	3	4	7	4	4	5
GROUP4-8	3	3	4	7	4	4	5
UNMC-97	1	2	2	3	2	3	3
HUMC1	2	2	2	2	2	4	2
MCL-61	1	2	2	3	2	3	3
S87-4	4	3	4	7	5	4	6
UNMC-85	4	5	5	2	7	8	10
SC08-2	4	5	5	2	5	6	6
S06-166	2	5	3	2	7	2	2
IA2334	4	3	4	7	5	4	6
MCL-122	4	3	4	7	5	4	6
GROUP5-3	1	3	2	1	1	1	5
GROUP5-7	1	1	1	1	1	1	1
S89-9	4	5	5	2	5	6	6
GROUP4-5	1	1	1	1	1	1	3
M47-025	2	5	3	2	7	8	2
IA834	2	5	3	2	7	8	2
HUMC-12	1	2	2	3	2	2	8
UNMC-88	1	1	1	1	1	1	3
GROUP4-11	4	3	5	5	6	7	7
UNMC-39	2	2	2	3	2	3	3
MCL-25	4	4	6	6	8	9	3
HUMC-10	1	1	1	1	1	3	3
GROUP7-19	4	4	6	6	8	9	9
GROUP5-8	2	5	3	2	5	6	8
SPECS-3164	4	3	5	5	6	7	7
UNMC-71-A5	4	3	5	5	6	7	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	1	1	1	1
GROUP7-3	1	2	2	3	2	3	3
S03-8	3	4	4	7	4	4	5
GROUP5-2	2	2	2	3	2	2	3
GROUP4-10	4	4	6	6	8	9	9
MCL-45	2	1	3	2	7	8	10
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	3	2	7	2	2
WCM041	4	3	5	5	6	7	7
MCL-146	3	4	4	7	4	4	5
MCL-126	2	5	3	2	7	2	2
