membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	1	2	2	2
HUMC-8	3	3	2	2	3	3	3
UNMC-81	1	4	3	3	4	4	4
UNMC-18	1	2	4	4	5	5	2
HUMC-7	4	5	2	5	6	2	5
UNMC-16	3	2	5	2	7	5	6
UNMC-7	1	4	6	3	4	6	4
S92-5	3	3	5	6	3	7	7
UNMC-33	2	1	1	4	1	1	5
WCM062	3	3	5	2	7	3	6
GROUP4-9	3	3	5	2	3	8	8
UNMC-68-A2	3	3	5	2	7	7	6
M47-024	1	3	4	3	7	6	6
SPECS-3163	3	3	5	2	7	7	6
UNMC-5	3	2	5	2	7	5	6
S94-7	3	3	5	2	7	5	6
GROUP7-1	3	3	5	2	3	7	7
M47-027	3	3	5	2	3	5	8
SPECS-3155	3	3	5	2	7	7	6
GROUP7-15	2	5	6	7	5	9	9
WCM032	4	3	5	6	4	4	4
HUMC3	3	2	5	2	7	3	6
IA04	2	1	1	4	1	1	1
HUMC-15	2	4	3	4	4	6	4
IA1857	1	5	6	7	5	9	9
GROUP6-2	3	3	5	2	7	5	6
GROUP5-9	3	3	5	6	3	7	7
GROUP4-2	1	5	6	7	5	9	9
UNMC-62	3	3	2	2	6	2	5
SPECS-1917	3	3	5	2	7	7	6
IA2852	3	3	2	2	6	2	5
MCL-38	1	5	6	7	5	9	9
GROUP5-6	3	3	5	2	7	5	6
MCL-138	2	2	4	1	2	3	2
GROUP4-7	2	1	1	4	1	1	1
MCL-98	1	5	6	7	5	9	9
GROUP7-17	3	3	5	2	7	8	4
M47-029	2	1	1	4	1	1	1
M22-51	3	3	5	2	7	7	6
HUMC-6	1	2	4	2	3	5	2
S03-3	3	2	4	2	7	3	3
MCL-14	3	3	5	2	7	5	6
MCL-37	2	4	1	4	1	6	1
MCL-33	2	2	1	1	1	1	2
IA2268	3	3	5	2	7	5	6
GROUP4-1	1	3	6	2	5	5	9
GROUP4-4	3	3	1	2	1	1	1
MCL-40	3	3	1	2	1	8	8
GROUP7-13	1	2	4	1	8	3	3
UNMC-20	1	2	5	2	7	5	6
UNMC-69	1	2	4	1	2	5	2
SPECS-3158	3	3	5	2	7	5	2
IA4227	2	1	1	4	1	1	2
GROUP6-4	1	2	6	1	8	5	3
GROUP6-3	3	2	5	2	7	5	6
UNMC-28	1	5	4	7	5	9	9
SPECS-3157	2	2	4	1	2	5	2
MCL-39	3	3	5	2	3	5	6
MCL-42	1	4	3	3	4	6	4
UNMC-90	3	2	5	2	7	3	3
UNMC-48	2	1	1	4	1	1	1
GROUP7-6	2	1	1	4	1	1	1
GROUP5-4	1	2	4	1	8	3	4
IA68	1	4	3	3	4	4	4
GROUP7-11	1	5	6	7	5	9	9
UNMC-6	1	5	3	2	3	8	8
SC86-6	1	4	3	4	4	6	4
IA4885	1	4	3	3	4	6	4
UNMC-55	2	1	3	4	4	1	1
UNMC-47	2	1	2	2	6	2	5
UNMC-87	4	2	2	5	2	1	5
GROUP7-9	2	2	2	4	2	1	8
GROUP7-20	4	5	2	5	6	4	5
GROUP5-10	4	5	2	5	6	4	5
UNMC-64	1	2	6	1	8	5	3
IA2745	1	5	6	7	5	5	4
HUMC4	4	5	2	5	6	4	5
UNMC-79-C1	2	1	1	3	1	1	1
IA2084	2	2	2	4	2	1	5
IA4203	2	1	1	4	1	1	1
IA1147	1	4	6	7	4	5	4
UNMC-61	3	4	5	6	4	5	4
MCL-128	1	5	6	7	5	9	9
GROUP7-14	1	5	3	3	3	8	8
GROUP4-6	1	2	4	1	8	3	3
GROUP7-2	1	2	4	1	8	3	3
HUMC5	3	3	5	2	3	8	8
MCL-35	3	3	3	2	3	8	8
MCL-75	1	5	2	5	6	2	5
UNMC-24	2	5	2	5	6	2	10
M47-023	3	3	3	2	6	6	1
UNMC-86	3	3	2	2	6	2	5
GROUP5-1	2	3	5	6	3	2	7
GROUP5-5	3	5	2	5	6	2	10
UNMC-8	1	5	6	1	2	3	2
GROUP6-1	1	5	6	3	5	2	7
UNMC-23	1	5	6	1	2	9	2
MCL-71	2	5	6	7	5	9	1
IA4289	2	5	2	5	6	2	10
S08-1	3	3	3	2	3	8	8
UNMC-84	3	3	3	2	3	6	8
SC02-11	1	4	3	3	4	6	4
UNMC-44	2	1	1	4	1	1	1
M47-022	1	4	3	3	4	6	4
BC04	1	4	3	3	4	6	4
HUMC-9	3	3	5	6	3	7	7
GROUP7-22	3	3	5	6	3	7	7
M47-3	1	5	2	5	5	9	5
UNMC-51	2	4	3	3	4	6	4
GROUP4-3	3	3	2	2	6	2	5
WCM045	3	1	2	2	1	1	1
UNMC-31	1	2	4	1	8	3	3
GROUP7-5	4	5	2	5	6	4	5
GROUP4-8	1	5	2	5	6	2	5
UNMC-97	1	2	4	1	8	3	2
HUMC1	4	5	2	5	6	2	5
MCL-61	1	2	4	1	8	3	3
S87-4	3	3	2	2	6	2	5
UNMC-85	3	3	5	2	3	7	7
SC08-2	3	3	5	2	3	7	7
S06-166	3	3	5	2	7	7	6
IA2334	3	3	2	2	6	2	5
MCL-122	3	3	2	2	6	2	5
GROUP5-3	4	5	2	6	8	4	4
GROUP5-7	4	5	2	5	6	4	5
S89-9	3	3	5	6	3	7	7
GROUP4-5	1	2	4	1	8	3	3
M47-025	3	3	5	2	3	5	8
IA834	3	3	5	2	7	7	6
HUMC-12	1	2	4	1	8	3	3
UNMC-88	1	2	4	1	8	3	3
GROUP4-11	2	2	4	1	2	3	2
UNMC-39	1	2	4	1	8	3	3
MCL-25	1	2	4	1	4	5	4
HUMC-10	1	4	3	7	4	6	4
GROUP7-19	1	5	6	7	5	9	7
GROUP5-8	3	3	5	2	5	7	7
SPECS-3164	2	3	1	4	1	1	1
UNMC-71-A5	2	1	1	4	1	1	1
MCL-24	1	5	6	7	5	9	9
UNMC-37	1	5	6	7	5	9	1
IA-02	1	5	6	7	5	9	9
GROUP7-3	1	2	4	1	8	3	2
S03-8	1	5	2	5	6	2	5
GROUP5-2	1	2	4	1	8	3	3
GROUP4-10	1	2	4	1	8	5	4
MCL-45	3	3	3	2	3	8	8
MCL-109	1	5	6	7	5	9	9
SC01-10	3	3	5	2	7	7	6
WCM041	2	1	1	4	1	1	1
MCL-146	2	1	1	4	1	1	1
MCL-126	3	3	5	2	7	7	6
