membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
SC86-6	3	3	5	4	7	4	4
IA4885	3	3	5	4	7	4	4
UNMC-55	1	3	4	2	4	4	10
UNMC-47	4	4	2	2	5	5	5
UNMC-87	4	5	2	2	5	5	5
GROUP7-9	4	5	2	2	3	9	2
GROUP7-20	3	3	2	2	4	5	7
GROUP5-10	3	3	6	2	4	5	7
UNMC-64	1	1	1	3	3	3	3
IA2745	1	1	1	5	1	2	1
HUMC4	3	3	2	2	4	5	7
UNMC-79-C1	4	3	5	4	5	6	4
IA2084	1	1	1	1	1	1	1
IA4203	3	3	2	2	4	5	7
IA1147	1	5	4	7	4	9	10
UNMC-61	3	3	6	6	8	4	7
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	1	1	1	1	1
GROUP4-6	1	5	4	7	4	9	10
GROUP7-2	1	1	1	1	1	1	1
HUMC5	2	2	3	5	6	2	6
MCL-35	1	1	1	1	1	1	1
MCL-75	4	4	6	6	8	2	6
UNMC-24	4	4	2	4	7	7	2
M47-023	3	4	5	4	7	4	4
UNMC-86	4	4	2	6	5	8	5
GROUP5-1	4	4	2	6	2	6	2
GROUP5-5	2	2	3	5	6	2	6
UNMC-8	1	1	1	7	3	9	2
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	4	4	2	2	2	7	2
S08-1	3	4	6	6	7	3	4
UNMC-84	3	3	5	4	7	3	4
SC02-11	1	4	4	7	8	6	9
UNMC-44	1	1	1	1	1	1	1
M47-022	3	3	4	4	7	4	4
BC04	3	3	5	4	7	4	4
HUMC-9	4	2	5	5	7	7	4
GROUP7-22	2	2	3	5	6	2	6
M47-3	1	1	1	5	1	1	1
UNMC-51	3	3	5	4	7	2	4
GROUP4-3	4	4	2	6	5	5	5
WCM045	4	4	2	2	3	9	2
UNMC-31	1	5	3	3	3	3	3
GROUP7-5	4	4	2	2	5	5	5
GROUP4-8	4	4	2	2	5	5	5
UNMC-97	2	5	3	3	3	9	2
HUMC1	4	4	2	2	5	5	5
MCL-61	2	5	3	3	3	3	3
S87-4	4	4	6	6	8	6	9
UNMC-85	4	4	2	6	5	8	5
SC08-2	4	4	6	6	8	8	9
S06-166	4	4	6	6	8	6	9
IA2334	4	4	2	6	5	8	5
MCL-122	4	4	2	6	5	8	5
GROUP5-3	1	1	1	1	1	1	1
GROUP5-7	1	1	1	1	1	1	1
S89-9	4	4	6	6	8	6	9
GROUP4-5	1	5	3	3	3	3	3
M47-025	2	2	3	5	6	2	6
IA834	2	2	3	5	6	2	9
HUMC-12	2	5	3	3	3	9	2
UNMC-88	1	1	1	1	1	3	3
GROUP4-11	4	4	4	7	4	9	10
UNMC-39	2	5	3	3	3	3	3
MCL-25	2	5	3	3	3	9	2
HUMC-10	1	4	4	7	8	6	9
GROUP7-19	1	5	4	7	4	9	10
GROUP5-8	2	2	3	5	6	2	6
SPECS-3164	4	4	5	4	5	4	4
UNMC-71-A5	4	4	6	4	5	6	4
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	5	3	1	4	9	10
GROUP7-3	2	5	3	3	4	9	10
S03-8	4	4	2	2	5	7	7
GROUP5-2	2	5	3	3	3	3	3
GROUP4-10	2	5	3	3	3	9	2
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
SC01-10	4	4	6	6	8	6	9
WCM041	4	4	6	6	8	6	9
MCL-146	4	4	2	2	5	7	7
MCL-126	4	4	6	6	8	6	9
