membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	2	1	1	1	2
HUMC-8	2	2	3	2	2	2	3
UNMC-81	3	3	1	3	3	3	4
UNMC-18	1	1	2	1	1	1	1
HUMC-7	4	4	4	4	4	4	5
UNMC-16	1	2	2	5	5	5	6
UNMC-7	2	4	5	2	6	6	4
S92-5	1	4	2	3	4	5	4
UNMC-33	4	5	5	1	7	6	1
WCM062	1	2	3	5	5	7	6
GROUP4-9	2	2	3	2	2	2	3
UNMC-68-A2	4	4	6	6	8	7	7
M47-024	4	4	6	6	8	7	7
SPECS-3163	4	4	6	6	8	7	7
UNMC-5	1	2	2	5	5	5	6
S94-7	4	4	6	6	8	7	7
GROUP7-1	2	2	3	2	2	2	3
M47-027	2	2	3	2	2	2	3
SPECS-3155	4	4	6	6	8	7	7
GROUP7-15	1	1	1	7	1	8	8
WCM032	3	3	1	3	3	3	9
HUMC3	1	1	2	5	5	9	6
IA04	4	5	5	1	7	6	2
HUMC-15	2	5	5	2	6	6	1
IA1857	2	2	1	2	2	8	8
GROUP6-2	4	4	6	6	8	7	7
GROUP5-9	4	5	5	5	8	6	1
GROUP4-2	1	2	2	5	5	8	6
UNMC-62	4	4	5	4	4	4	5
SPECS-1917	4	4	6	6	8	7	7
IA2852	4	5	5	4	4	4	5
MCL-38	1	1	1	7	6	8	8
GROUP5-6	2	2	2	5	5	5	6
MCL-138	1	1	2	3	5	1	2
GROUP4-7	2	5	5	1	7	6	1
MCL-98	1	1	1	7	1	8	8
GROUP7-17	2	2	3	2	2	2	3
M47-029	2	5	5	1	7	6	1
M22-51	2	2	2	5	5	5	6
HUMC-6	1	1	2	5	5	5	10
S03-3	1	2	2	5	5	9	10
MCL-14	1	2	2	4	4	5	5
MCL-37	2	5	5	5	6	6	1
MCL-33	4	1	2	1	7	1	2
IA2268	2	2	3	2	2	2	3
GROUP4-1	1	2	2	5	5	5	6
GROUP4-4	2	5	5	2	2	2	1
MCL-40	2	5	3	2	2	2	1
GROUP7-13	1	1	2	5	5	5	9
UNMC-20	2	2	2	5	5	5	6
UNMC-69	1	3	2	3	3	1	9
SPECS-3158	4	4	6	6	8	7	7
IA4227	4	5	5	1	7	1	2
GROUP6-4	1	1	1	5	5	1	10
GROUP6-3	2	2	2	5	5	5	6
UNMC-28	1	1	1	7	1	8	8
SPECS-3157	4	4	6	3	3	1	9
MCL-39	2	2	2	5	5	5	6
MCL-42	2	3	5	2	6	6	4
UNMC-90	1	2	2	5	5	9	10
UNMC-48	4	5	5	1	7	6	1
GROUP7-6	4	5	5	5	7	6	1
GROUP5-4	3	3	1	3	3	3	9
IA68	3	3	1	3	3	3	4
GROUP7-11	3	3	1	3	3	3	9
UNMC-6	2	2	1	2	2	2	3
SC86-6	2	5	5	2	6	6	4
IA4885	2	3	3	2	6	2	3
UNMC-55	3	3	1	3	3	6	9
UNMC-47	4	5	5	4	4	6	5
UNMC-87	4	5	4	4	4	6	5
GROUP7-9	4	5	4	1	2	2	3
GROUP7-20	4	4	4	4	4	4	5
GROUP5-10	4	4	4	4	4	4	5
UNMC-64	1	1	2	5	5	5	6
IA2745	1	4	1	5	7	8	8
HUMC4	4	4	4	5	4	4	5
UNMC-79-C1	4	5	5	2	7	6	4
IA2084	4	1	4	1	7	6	5
IA4203	4	5	5	1	7	6	1
IA1147	3	3	1	3	3	3	9
UNMC-61	4	4	4	3	5	7	4
MCL-128	1	1	1	7	1	8	8
GROUP7-14	2	2	3	2	2	2	3
GROUP4-6	3	3	1	3	3	3	9
GROUP7-2	1	1	2	7	5	8	10
HUMC5	2	2	3	2	2	2	3
MCL-35	2	2	3	2	1	8	8
MCL-75	4	4	4	4	4	9	5
UNMC-24	2	3	4	2	6	2	8
M47-023	2	2	4	2	2	2	3
UNMC-86	4	4	5	4	4	4	5
GROUP5-1	4	4	4	4	1	4	2
GROUP5-5	4	2	3	4	2	2	2
UNMC-8	1	3	1	3	1	1	2
GROUP6-1	1	1	1	7	1	2	8
UNMC-23	1	1	1	7	1	8	8
MCL-71	1	1	1	7	1	8	8
IA4289	4	1	4	4	1	2	2
S08-1	2	1	3	2	6	2	3
UNMC-84	2	1	3	2	6	2	3
SC02-11	3	3	6	6	8	7	4
UNMC-44	1	5	5	1	7	6	1
M47-022	2	3	3	2	6	2	4
BC04	2	3	3	2	6	6	4
HUMC-9	2	3	3	2	6	2	8
GROUP7-22	4	5	5	1	7	6	1
M47-3	2	3	3	4	2	2	8
UNMC-51	2	3	3	2	6	2	3
GROUP4-3	4	4	5	4	4	4	5
WCM045	4	4	6	6	8	7	5
UNMC-31	1	1	2	2	5	9	10
GROUP7-5	4	4	4	4	4	9	5
GROUP4-8	4	3	4	4	4	9	5
UNMC-97	1	1	2	3	3	1	9
HUMC1	4	4	4	4	4	9	5
MCL-61	1	1	2	4	5	9	10
S87-4	4	4	6	4	8	7	5
UNMC-85	2	2	3	2	2	2	3
SC08-2	4	4	5	4	8	7	5
S06-166	4	4	6	6	8	7	7
IA2334	4	5	5	4	4	4	5
MCL-122	4	4	5	4	4	4	5
GROUP5-3	4	4	4	4	4	4	4
GROUP5-7	4	4	4	4	4	4	5
S89-9	4	4	6	6	8	7	7
GROUP4-5	1	1	2	5	5	9	10
M47-025	4	2	3	4	2	2	6
IA834	2	2	3	2	2	2	3
HUMC-12	1	1	2	5	5	9	10
UNMC-88	1	1	1	5	5	9	10
GROUP4-11	4	4	6	4	4	3	5
UNMC-39	1	2	2	5	5	9	10
MCL-25	4	2	6	4	4	3	5
HUMC-10	3	3	6	6	8	7	7
GROUP7-19	3	3	1	3	3	3	9
GROUP5-8	4	3	3	3	2	2	9
SPECS-3164	4	5	5	1	7	6	1
UNMC-71-A5	4	5	5	1	7	6	1
MCL-24	1	1	1	7	1	8	8
UNMC-37	1	1	1	7	1	8	8
IA-02	1	2	1	2	2	8	8
GROUP7-3	1	3	2	3	3	3	9
S03-8	4	4	4	4	4	9	5
GROUP5-2	1	1	2	5	5	9	10
GROUP4-10	4	4	4	4	4	9	5
MCL-45	2	2	3	2	2	2	3
MCL-109	1	1	1	7	1	8	8
SC01-10	4	1	6	6	1	7	7
WCM041	4	5	5	1	8	6	1
MCL-146	4	5	5	1	7	6	1
MCL-126	4	4	6	6	8	7	7
