membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	2	1	1
HUMC-8	2	2	2	2	3	2	2
UNMC-81	1	1	3	3	4	3	3
UNMC-18	1	2	4	4	2	4	1
HUMC-7	3	3	5	5	4	5	4
UNMC-16	1	2	4	6	2	6	5
UNMC-7	1	4	3	4	5	3	2
S92-5	1	1	6	5	4	5	3
UNMC-33	2	2	4	2	3	5	6
WCM062	1	1	1	1	2	1	1
GROUP4-9	2	2	2	2	3	2	6
UNMC-68-A2	3	5	5	7	6	7	7
M47-024	3	5	3	7	5	7	8
SPECS-3163	3	5	5	7	6	7	7
UNMC-5	2	2	4	6	2	6	5
S94-7	3	5	5	7	6	7	7
GROUP7-1	2	2	2	2	3	2	6
M47-027	2	2	2	2	3	2	6
SPECS-3155	3	5	5	7	6	7	7
GROUP7-15	1	1	1	1	7	1	8
WCM032	3	1	6	5	4	5	3
HUMC3	1	1	1	1	2	8	1
IA04	2	3	4	5	3	6	9
HUMC-15	1	2	4	4	5	3	5
IA1857	2	3	4	5	7	6	9
GROUP6-2	3	5	5	7	6	7	7
GROUP5-9	2	2	4	4	2	4	2
GROUP4-2	2	2	2	2	7	2	6
UNMC-62	3	3	5	5	8	5	4
SPECS-1917	3	5	5	7	6	7	7
IA2852	3	3	4	5	8	5	9
MCL-38	1	1	1	1	7	1	8
GROUP5-6	1	2	4	6	2	6	5
MCL-138	1	1	4	1	1	8	1
GROUP4-7	2	2	2	6	2	6	5
MCL-98	1	1	1	1	7	1	8
GROUP7-17	2	2	2	2	3	2	6
M47-029	2	2	2	2	3	2	9
M22-51	2	2	4	6	2	6	5
HUMC-6	2	2	4	6	2	6	5
S03-3	1	1	1	1	1	8	1
MCL-14	1	3	5	5	1	5	3
MCL-37	2	2	4	4	5	6	5
MCL-33	1	2	4	6	2	8	1
IA2268	2	2	2	2	3	2	6
GROUP4-1	1	2	2	2	2	2	6
GROUP4-4	2	2	2	2	3	2	9
MCL-40	2	2	2	2	3	2	6
GROUP7-13	1	1	1	1	1	8	1
UNMC-20	1	2	4	6	2	6	5
UNMC-69	1	2	4	4	2	6	5
SPECS-3158	3	5	5	7	6	7	7
IA4227	3	5	5	5	4	5	4
GROUP6-4	1	1	1	1	1	8	1
GROUP6-3	1	2	4	6	2	6	5
UNMC-28	1	1	1	1	7	1	8
SPECS-3157	3	2	4	5	2	6	5
MCL-39	1	2	4	6	2	6	5
MCL-42	1	4	3	4	5	3	2
UNMC-90	1	1	1	1	1	8	1
UNMC-48	2	2	4	6	2	6	5
GROUP7-6	2	2	2	2	3	5	6
GROUP5-4	1	1	6	5	4	5	3
IA68	4	1	6	3	4	5	3
GROUP7-11	1	1	1	1	7	9	8
