membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	2	2	2
HUMC-8	2	2	2	2	3	3	1
UNMC-81	1	3	1	3	4	4	3
UNMC-18	2	1	3	3	1	1	4
HUMC-7	3	4	4	4	2	2	5
UNMC-16	2	2	2	2	5	5	6
UNMC-7	3	5	5	5	2	6	7
S92-5	2	4	2	6	6	7	1
UNMC-33	3	4	6	6	6	6	7
WCM062	2	2	2	2	5	5	6
GROUP4-9	2	2	2	2	5	5	6
UNMC-68-A2	3	4	2	4	2	2	5
M47-024	1	4	3	1	7	7	8
SPECS-3163	3	4	2	5	7	6	5
UNMC-5	2	2	2	2	5	5	6
S94-7	2	2	2	5	7	6	5
GROUP7-1	2	2	2	2	5	5	6
M47-027	2	2	2	2	5	5	6
SPECS-3155	3	4	5	5	7	6	5
GROUP7-15	1	5	1	7	1	7	4
WCM032	4	3	6	3	2	4	3
HUMC3	2	2	2	2	5	5	6
IA04	2	4	2	6	6	7	8
HUMC-15	2	5	2	6	8	7	9
IA1857	1	4	4	1	6	7	8
GROUP6-2	4	3	6	3	4	4	3
GROUP5-9	2	4	2	6	6	7	10
GROUP4-2	2	2	2	2	5	5	6
UNMC-62	3	4	4	4	6	7	5
SPECS-1917	3	4	4	4	6	7	5
IA2852	3	4	4	4	6	8	5
MCL-38	1	1	1	1	1	9	4
GROUP5-6	2	2	2	2	5	5	6
MCL-138	4	3	3	3	3	1	1
GROUP4-7	2	2	2	2	5	5	6
MCL-98	1	1	1	1	1	9	4
GROUP7-17	2	2	2	2	5	5	6
M47-029	1	4	2	6	6	7	8
M22-51	2	2	2	2	5	5	6
HUMC-6	2	2	2	2	5	5	6
S03-3	2	2	2	2	3	5	6
MCL-14	2	2	2	6	5	5	6
MCL-37	2	5	2	5	8	6	9
MCL-33	4	3	3	3	3	1	2
IA2268	2	2	2	2	5	5	6
GROUP4-1	2	2	2	2	5	5	6
GROUP4-4	2	2	2	2	5	5	6
MCL-40	2	4	2	6	6	7	10
GROUP7-13	4	2	3	2	3	1	1
UNMC-20	2	2	2	2	5	5	6
UNMC-69	4	3	6	3	3	4	3
SPECS-3158	2	2	2	2	7	6	5
IA4227	4	4	3	3	2	2	2
GROUP6-4	4	2	3	3	3	1	1
GROUP6-3	2	2	2	2	5	5	6
UNMC-28	1	1	1	1	1	9	4
SPECS-3157	4	3	3	3	4	4	3
MCL-39	2	2	2	2	5	5	6
MCL-42	3	5	5	5	8	6	9
UNMC-90	2	2	2	2	5	5	6
UNMC-48	2	4	2	6	6	7	10
GROUP7-6	2	2	2	2	5	5	6
GROUP5-4	4	3	6	3	4	4	3
IA68	3	5	5	7	8	3	7
GROUP7-11	1	1	6	3	4	4	3
UNMC-6	1	5	4	1	4	7	8
SC86-6	3	5	5	7	8	3	9
IA4885	3	5	5	7	8	3	9
UNMC-55	1	5	5	5	4	3	3
UNMC-47	3	4	4	4	2	2	5
UNMC-87	3	4	4	3	2	2	2
GROUP7-9	3	4	3	3	2	2	2
GROUP7-20	3	4	4	4	2	2	7
GROUP5-10	3	4	4	4	2	2	7
UNMC-64	4	2	3	2	3	2	1
IA2745	2	2	1	1	5	5	6
HUMC4	3	4	4	4	2	2	7
UNMC-79-C1	3	5	5	5	7	6	10
IA2084	3	4	4	3	2	2	2
