membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	2	2	2	1	2
HUMC-8	2	1	3	3	3	2	1
UNMC-81	1	1	1	1	1	3	3
UNMC-18	1	1	1	1	2	1	3
HUMC-7	3	2	2	4	4	4	4
UNMC-16	2	3	3	3	3	5	5
UNMC-7	1	4	1	5	5	6	3
S92-5	2	2	4	4	4	7	6
UNMC-33	3	2	2	6	6	8	7
WCM062	2	1	1	2	2	1	1
GROUP4-9	2	3	3	3	3	2	5
UNMC-68-A2	2	3	3	4	7	7	8
M47-024	1	2	1	5	7	6	3
SPECS-3163	2	3	3	4	7	7	8
UNMC-5	2	1	3	3	3	5	5
S94-7	2	3	3	3	3	5	5
GROUP7-1	2	3	3	3	3	2	5
M47-027	2	3	3	3	3	2	5
SPECS-3155	1	3	3	1	1	3	9
GROUP7-15	1	1	1	1	1	3	9
WCM032	3	2	2	4	7	4	10
HUMC3	2	1	1	2	2	1	1
IA04	3	2	2	6	6	8	2
HUMC-15	4	4	5	3	5	2	3
IA1857	3	3	6	7	8	9	10
GROUP6-2	2	5	6	7	8	9	10
GROUP5-9	2	2	4	4	7	7	3
GROUP4-2	2	1	3	3	3	5	5
UNMC-62	2	3	4	4	4	4	8
SPECS-1917	2	3	3	4	4	7	8
IA2852	2	3	3	3	3	5	5
MCL-38	1	1	1	1	1	3	9
GROUP5-6	2	3	3	3	3	5	5
MCL-138	1	1	2	2	2	1	2
GROUP4-7	2	3	3	3	3	2	5
MCL-98	1	1	1	1	1	3	9
GROUP7-17	2	3	3	3	3	2	5
M47-029	3	4	3	3	6	2	7
M22-51	2	3	3	3	3	5	5
HUMC-6	2	1	3	3	3	5	5
S03-3	2	1	1	2	2	5	1
MCL-14	2	2	4	4	4	7	6
MCL-37	2	4	3	3	3	5	3
MCL-33	1	1	2	2	6	1	2
IA2268	2	3	3	3	3	2	5
GROUP4-1	2	3	3	3	3	5	5
GROUP4-4	2	3	3	3	3	2	5
MCL-40	4	4	2	6	6	8	7
GROUP7-13	1	1	1	3	3	5	5
UNMC-20	2	1	3	3	3	5	5
UNMC-69	3	5	6	2	8	9	3
SPECS-3158	2	3	3	3	3	6	3
IA4227	3	2	2	6	6	8	4
GROUP6-4	1	1	1	1	1	1	1
GROUP6-3	2	3	3	3	3	5	5
UNMC-28	1	1	1	1	2	1	1
SPECS-3157	3	2	2	2	6	9	2
MCL-39	2	3	3	3	3	5	5
MCL-42	1	4	1	5	5	6	3
UNMC-90	2	1	3	3	3	5	1
UNMC-48	3	2	2	6	6	8	7
GROUP7-6	2	3	3	3	3	5	5
GROUP5-4	3	5	6	7	8	9	10
IA68	4	4	6	7	5	9	10
GROUP7-11	1	1	1	1	8	3	9
UNMC-6	3	3	6	7	8	9	10
SC86-6	4	4	5	5	5	2	3
IA4885	4	4	5	3	5	2	3
UNMC-55	1	4	6	7	5	2	3
UNMC-47	3	2	2	6	6	8	7
UNMC-87	3	2	2	6	6	8	4
GROUP7-9	3	2	2	6	4	4	4
GROUP7-20	3	2	6	4	8	4	4
GROUP5-10	1	2	2	5	7	6	2
UNMC-64	1	1	1	1	3	4	9
IA2745	2	3	3	3	1	2	3
HUMC4	2	3	3	3	3	5	5
UNMC-79-C1	1	2	1	5	6	6	3
IA2084	3	2	2	6	6	8	4
IA4203	3	2	2	6	6	8	7
IA1147	3	5	6	7	8	9	10
UNMC-61	2	3	3	4	7	7	3
MCL-128	1	1	1	1	1	3	9
GROUP7-14	1	4	1	3	1	2	5
GROUP4-6	3	5	6	7	8	9	10
GROUP7-2	1	1	1	1	1	1	1
HUMC5	2	3	3	3	3	2	5
MCL-35	1	1	1	1	1	3	9
MCL-75	3	2	6	4	8	4	4
UNMC-24	4	4	6	7	5	2	6
M47-023	4	4	5	3	5	2	5
UNMC-86	2	3	4	4	4	4	6
GROUP5-1	3	2	4	4	7	7	6
GROUP5-5	2	3	3	3	3	2	5
UNMC-8	1	1	1	2	6	1	2
GROUP6-1	1	1	1	1	7	3	6
UNMC-23	1	1	1	1	1	3	9
MCL-71	1	1	1	1	1	3	9
IA4289	3	2	2	6	5	4	6
S08-1	4	4	5	3	5	2	3
UNMC-84	4	4	5	3	5	2	3
SC02-11	1	5	6	7	8	9	3
UNMC-44	1	1	1	1	1	3	9
M47-022	4	4	5	3	5	2	3
BC04	4	4	5	5	5	2	3
HUMC-9	2	2	4	4	7	7	6
GROUP7-22	2	2	4	4	7	7	3
M47-3	1	3	4	4	4	3	6
UNMC-51	4	4	5	3	5	7	3
GROUP4-3	3	2	2	4	4	4	4
WCM045	3	2	2	4	4	4	4
UNMC-31	1	5	1	2	2	1	1
GROUP7-5	3	2	2	4	4	4	4
GROUP4-8	3	2	2	6	6	8	4
UNMC-97	3	2	6	2	6	1	4
HUMC1	2	1	3	2	4	1	4
MCL-61	1	1	1	2	2	1	1
S87-4	2	3	4	4	4	4	8
UNMC-85	2	2	4	4	4	7	6
SC08-2	2	2	4	4	7	7	6
S06-166	2	3	3	4	7	7	8
IA2334	3	2	2	6	6	8	7
MCL-122	2	3	4	4	4	4	8
GROUP5-3	1	1	1	1	1	3	5
GROUP5-7	1	1	1	1	1	3	9
S89-9	2	2	4	4	7	7	6
GROUP4-5	1	1	1	1	2	1	1
M47-025	2	3	3	4	4	4	8
IA834	2	3	3	3	3	2	8
HUMC-12	1	1	1	1	2	1	1
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	3	2	2	6	6	8	4
UNMC-39	2	1	1	2	2	1	1
MCL-25	3	2	2	6	6	8	4
HUMC-10	1	5	6	7	8	9	10
GROUP7-19	3	5	6	7	8	9	10
GROUP5-8	4	3	3	4	7	7	3
SPECS-3164	3	2	2	6	6	8	7
UNMC-71-A5	3	2	2	6	6	8	7
MCL-24	1	1	1	1	1	3	9
UNMC-37	1	1	1	1	1	3	9
IA-02	2	5	1	3	3	9	10
GROUP7-3	3	5	6	2	8	9	10
S03-8	3	2	6	4	8	4	4
GROUP5-2	2	1	3	3	3	5	5
GROUP4-10	1	2	2	5	2	6	2
MCL-45	1	4	1	3	3	2	5
MCL-109	1	1	1	1	1	3	9
SC01-10	1	1	1	4	7	7	8
WCM041	3	2	2	6	6	8	7
MCL-146	3	2	6	4	8	4	4
MCL-126	2	3	3	4	7	7	8
