membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP6-3	3	4	4	5	5	9	9
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	3	4	4	6	4	9	9
MCL-39	2	4	2	2	2	2	7
MCL-42	2	2	6	7	7	4	2
UNMC-90	1	1	2	2	1	1	1
UNMC-48	3	4	4	5	5	2	6
GROUP7-6	2	4	2	2	2	2	7
GROUP5-4	3	5	3	4	4	9	8
IA68	3	4	4	4	4	4	8
GROUP7-11	3	5	3	4	4	9	8
UNMC-6	2	2	2	3	3	3	2
SC86-6	2	2	2	3	7	4	2
IA4885	2	2	2	3	3	3	2
UNMC-55	3	5	2	4	4	4	2
UNMC-47	4	3	5	6	6	5	3
UNMC-87	4	3	5	6	8	5	6
GROUP7-9	4	3	5	6	8	5	6
GROUP7-20	4	3	5	6	6	5	3
GROUP5-10	4	3	5	6	6	5	3
UNMC-64	1	1	5	6	1	5	6
IA2745	2	2	2	3	2	8	7
HUMC4	4	3	5	6	6	5	3
UNMC-79-C1	4	3	6	7	7	7	4
IA2084	4	3	5	6	8	5	6
IA4203	4	3	5	6	6	5	6
IA1147	3	4	4	4	4	9	8
UNMC-61	3	4	4	5	5	9	9
MCL-128	1	1	1	1	1	8	1
GROUP7-14	2	2	2	3	3	3	2
GROUP4-6	3	5	3	4	4	9	8
GROUP7-2	1	1	1	1	1	1	1
HUMC5	2	2	2	3	3	3	7
MCL-35	1	2	2	1	3	8	1
MCL-75	3	4	4	5	5	9	9
UNMC-24	2	2	2	3	3	3	2
M47-023	2	2	2	3	3	3	2
UNMC-86	4	3	5	7	6	7	3
GROUP5-1	4	3	5	7	7	7	4
GROUP5-5	2	2	2	3	3	3	2
UNMC-8	3	5	3	4	4	9	8
GROUP6-1	1	1	1	1	1	8	10
UNMC-23	1	1	1	1	1	8	1
MCL-71	3	1	1	1	1	8	1
IA4289	3	3	5	4	6	9	6
S08-1	2	2	2	3	7	3	2
UNMC-84	2	2	2	3	3	3	2
SC02-11	3	5	3	4	4	9	8
UNMC-44	1	1	1	1	1	6	10
M47-022	2	2	2	3	3	3	2
BC04	2	2	2	3	7	4	2
HUMC-9	4	3	6	7	7	7	10
GROUP7-22	4	2	2	3	3	3	7
M47-3	4	5	5	6	6	7	5
UNMC-51	2	2	6	3	3	3	2
GROUP4-3	4	3	5	6	6	5	3
WCM045	4	4	5	7	5	5	3
UNMC-31	3	5	1	2	1	1	1
GROUP7-5	4	3	5	6	6	5	3
GROUP4-8	4	3	5	6	8	5	6
UNMC-97	3	5	3	6	4	5	6
HUMC1	1	1	1	2	2	2	1
MCL-61	1	1	1	2	1	1	1
S87-4	4	3	5	7	6	7	4
UNMC-85	4	2	2	3	3	3	2
SC08-2	4	3	6	7	6	7	7
S06-166	4	3	5	7	7	7	4
IA2334	4	3	5	7	6	7	3
MCL-122	4	3	5	7	6	7	3
GROUP5-3	4	4	2	2	2	2	7
GROUP5-7	4	3	5	1	6	8	3
S89-9	4	3	5	7	7	7	4
GROUP4-5	1	1	1	2	1	1	1
M47-025	2	2	2	3	3	3	2
IA834	2	2	2	3	3	3	2
HUMC-12	1	1	1	2	1	1	1
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	3	5	6	4	8	9	6
UNMC-39	1	1	1	2	1	1	1
MCL-25	3	5	4	6	4	9	8
HUMC-10	3	5	3	4	4	9	8
GROUP7-19	3	4	4	3	4	9	8
GROUP5-8	2	2	2	3	3	3	7
SPECS-3164	4	3	6	7	3	7	10
UNMC-71-A5	4	3	6	7	7	7	10
MCL-24	1	1	1	1	1	8	1
UNMC-37	1	1	1	1	1	8	1
IA-02	2	5	2	3	3	3	8
GROUP7-3	3	5	3	4	4	9	8
S03-8	3	3	5	4	6	9	6
GROUP5-2	1	1	2	2	2	2	7
GROUP4-10	3	4	4	5	5	9	9
MCL-45	2	2	2	3	3	3	2
MCL-109	1	1	1	1	1	8	1
SC01-10	1	1	1	7	7	1	4
WCM041	4	3	5	7	7	7	4
MCL-146	3	3	5	4	6	9	6
MCL-126	2	4	2	2	2	2	7
