membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	2	2	2
HUMC-8	1	2	2	2	3	3	3
UNMC-81	2	3	3	3	4	4	4
UNMC-18	1	1	1	1	2	2	3
HUMC-7	1	2	2	1	2	2	2
UNMC-16	1	2	4	1	2	2	2
UNMC-7	3	4	3	4	5	4	5
S92-5	4	2	5	3	6	5	6
UNMC-33	2	2	4	5	7	6	7
WCM062	1	2	2	1	2	7	2
GROUP4-9	1	2	2	2	3	3	8
UNMC-68-A2	1	2	2	1	8	7	2
M47-024	1	1	1	4	5	4	2
SPECS-3163	1	2	2	1	8	7	2
UNMC-5	1	2	1	1	2	2	2
S94-7	1	2	2	1	8	2	2
GROUP7-1	1	2	2	2	3	7	2
M47-027	1	2	2	2	8	3	2
SPECS-3155	1	2	2	1	8	7	2
GROUP7-15	4	4	1	6	4	1	5
WCM032	2	3	3	7	4	5	7
HUMC3	1	1	2	1	2	7	2
IA04	2	2	6	3	4	5	4
HUMC-15	2	3	6	7	4	8	9
IA1857	4	2	6	3	4	5	4
GROUP6-2	2	3	6	7	4	8	9
GROUP5-9	4	2	5	3	6	9	6
GROUP4-2	4	2	1	6	2	2	8
UNMC-62	2	2	6	1	4	5	4
SPECS-1917	1	2	2	2	8	7	2
IA2852	1	2	2	1	2	2	2
MCL-38	4	4	1	6	1	1	1
GROUP5-6	1	2	2	1	2	2	2
MCL-138	1	3	6	7	4	8	9
GROUP4-7	2	3	6	7	4	8	9
MCL-98	4	1	1	6	1	1	1
GROUP7-17	1	2	2	2	3	3	8
M47-029	2	2	6	2	3	3	4
M22-51	1	2	2	1	2	2	2
HUMC-6	1	1	1	1	2	2	3
S03-3	1	2	2	1	2	7	2
MCL-14	4	2	5	3	6	9	6
MCL-37	3	2	4	1	2	4	5
MCL-33	1	3	6	7	2	8	9
IA2268	2	2	2	2	3	8	9
GROUP4-1	1	3	6	6	1	8	9
GROUP4-4	1	2	2	2	3	3	8
MCL-40	1	2	2	2	3	3	8
GROUP7-13	1	1	1	1	2	2	3
UNMC-20	2	2	4	1	2	2	2
UNMC-69	2	3	6	7	4	8	9
SPECS-3158	2	3	2	7	5	8	9
IA4227	1	5	5	2	6	7	10
GROUP6-4	1	1	6	7	2	8	9
GROUP6-3	2	3	6	7	4	8	9
UNMC-28	4	1	1	6	1	1	1
SPECS-3157	2	3	6	7	4	8	7
MCL-39	1	2	2	1	2	2	2
MCL-42	3	4	3	4	5	4	5
UNMC-90	1	2	2	1	2	1	3
UNMC-48	2	3	6	7	4	5	7
GROUP7-6	1	2	4	1	7	6	8
GROUP5-4	2	3	6	7	4	5	7
IA68	3	3	3	7	4	4	9
GROUP7-11	4	3	1	7	4	5	7
UNMC-6	2	2	6	2	3	5	7
SC86-6	3	4	3	4	5	4	5
IA4885	3	4	3	4	5	4	5
UNMC-55	3	4	3	7	5	4	5
UNMC-47	4	5	5	5	6	9	6
UNMC-87	4	5	5	5	6	7	10
GROUP7-9	1	2	2	2	3	3	8
GROUP7-20	4	5	4	5	6	9	6
GROUP5-10	4	5	4	5	6	9	6
UNMC-64	1	1	1	1	2	2	3
IA2745	4	2	1	6	2	2	8
HUMC4	4	5	5	5	6	9	6
UNMC-79-C1	3	4	3	4	1	4	5
IA2084	4	5	5	5	6	7	10
