membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	1	2	2
HUMC-8	2	2	2	2	2	3	3
UNMC-81	1	1	1	1	1	1	1
UNMC-18	3	3	3	3	1	1	1
HUMC-7	2	4	3	4	3	4	4
UNMC-16	4	2	2	5	4	5	5
UNMC-7	2	4	4	4	5	6	6
S92-5	3	3	2	3	6	3	7
UNMC-33	3	3	3	4	6	2	7
WCM062	4	2	5	6	2	5	3
GROUP4-9	4	2	2	6	4	5	5
UNMC-68-A2	3	4	3	4	3	4	4
M47-024	1	1	5	2	5	7	3
SPECS-3163	4	3	2	6	4	5	5
UNMC-5	4	3	2	6	4	5	5
S94-7	4	2	2	6	4	5	8
GROUP7-1	3	3	3	3	4	3	5
M47-027	4	2	2	6	4	5	5
SPECS-3155	4	1	1	1	4	5	1
GROUP7-15	1	1	1	1	1	1	1
WCM032	1	3	6	5	7	8	9
HUMC3	4	2	5	6	2	5	3
IA04	3	3	3	3	6	2	7
HUMC-15	4	5	2	5	8	8	8
IA1857	1	2	1	6	4	5	5
GROUP6-2	4	5	2	5	7	8	9
GROUP5-9	3	3	3	3	6	2	7
GROUP4-2	4	2	2	6	4	5	5
UNMC-62	4	5	2	5	8	8	8
SPECS-1917	4	5	2	5	8	8	8
IA2852	3	3	3	6	4	5	7
MCL-38	1	1	1	1	1	1	1
GROUP5-6	4	2	2	6	4	5	5
MCL-138	4	3	2	5	8	2	2
GROUP4-7	3	3	2	3	6	8	8
MCL-98	1	1	1	1	1	1	1
GROUP7-17	4	2	2	6	4	5	5
M47-029	3	3	3	3	6	2	7
M22-51	4	2	2	6	4	5	5
HUMC-6	3	3	2	2	2	3	2
S03-3	4	1	5	2	2	7	3
MCL-14	4	3	2	2	6	3	7
MCL-37	3	3	4	7	5	6	6
MCL-33	4	3	2	5	6	2	2
IA2268	4	2	2	6	8	5	8
GROUP4-1	4	2	2	6	4	5	5
GROUP4-4	3	3	2	6	4	5	5
MCL-40	3	3	3	3	6	2	7
GROUP7-13	1	1	6	5	7	8	9
UNMC-20	4	3	2	5	4	5	5
UNMC-69	4	5	2	5	8	8	9
SPECS-3158	4	5	2	6	8	5	8
IA4227	3	3	3	3	6	2	2
GROUP6-4	4	5	2	5	8	8	8
GROUP6-3	4	5	2	5	8	8	8
UNMC-28	1	1	5	2	1	7	3
SPECS-3157	4	5	2	5	8	8	9
MCL-39	4	2	2	6	4	5	5
MCL-42	2	4	4	7	5	6	6
UNMC-90	4	2	5	6	2	7	3
UNMC-48	3	3	3	3	6	2	7
GROUP7-6	4	3	3	6	4	5	7
GROUP5-4	1	5	6	5	7	8	9
IA68	2	4	4	5	7	6	9
GROUP7-11	1	1	1	1	1	8	1
UNMC-6	1	1	1	4	7	3	9
SC86-6	2	4	4	7	5	6	6
IA4885	2	4	4	7	5	6	6
UNMC-55	2	4	4	5	5	6	9
UNMC-47	2	4	3	3	3	4	7
UNMC-87	2	4	3	3	3	4	2
GROUP7-9	3	4	3	3	6	2	2
GROUP7-20	2	4	3	4	3	4	4
GROUP5-10	2	4	3	4	3	4	4
UNMC-64	1	1	1	1	2	3	6
IA2745	1	1	1	1	1	1	1
HUMC4	2	4	3	4	3	4	4
UNMC-79-C1	2	4	4	7	5	6	6
IA2084	1	1	1	1	1	1	1
IA4203	3	3	3	3	3	4	7
IA1147	4	5	2	5	7	8	9
UNMC-61	4	5	2	5	8	8	8
MCL-128	1	1	1	1	1	1	1
GROUP7-14	2	4	4	7	5	6	6
GROUP4-6	2	5	6	5	7	8	9
GROUP7-2	1	1	5	2	1	7	3
HUMC5	4	2	2	6	4	5	5
MCL-35	1	1	1	1	1	1	1
MCL-75	4	5	2	5	8	8	8
UNMC-24	2	4	4	7	5	6	6
M47-023	2	4	4	7	5	6	6
UNMC-86	2	2	2	2	4	3	7
GROUP5-1	3	3	3	3	6	3	7
GROUP5-5	4	2	2	6	4	5	5
UNMC-8	1	1	5	2	6	2	2
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	4	6	5	3	3	6
S08-1	2	4	4	7	5	6	6
UNMC-84	2	4	4	7	5	6	6
SC02-11	1	5	2	5	7	8	9
UNMC-44	1	1	1	3	1	2	1
M47-022	2	4	4	7	5	6	6
BC04	2	4	4	7	5	6	6
HUMC-9	3	3	3	3	6	3	7
GROUP7-22	3	3	3	3	6	2	7
M47-3	2	4	4	2	5	3	7
UNMC-51	4	4	4	7	5	6	6
GROUP4-3	2	4	3	4	3	4	4
WCM045	3	3	3	3	8	3	8
UNMC-31	1	1	5	2	2	7	3
GROUP7-5	2	4	3	4	3	4	4
GROUP4-8	2	4	3	4	3	4	4
UNMC-97	3	3	6	2	2	3	2
HUMC1	2	4	3	4	3	4	4
MCL-61	2	4	5	2	2	7	3
S87-4	2	2	6	4	3	9	10
UNMC-85	3	3	3	3	6	3	7
SC08-2	3	3	3	3	6	3	7
S06-166	1	4	4	7	5	6	6
IA2334	3	3	3	3	6	2	7
MCL-122	2	2	6	5	1	9	10
GROUP5-3	1	1	1	1	1	1	4
GROUP5-7	1	1	1	1	1	1	1
S89-9	3	3	3	3	6	3	7
GROUP4-5	1	1	5	2	2	7	3
M47-025	4	2	2	6	4	9	5
IA834	3	3	3	6	4	5	7
HUMC-12	4	1	5	2	2	7	3
UNMC-88	1	1	1	1	1	1	3
GROUP4-11	1	5	6	2	7	8	9
UNMC-39	4	1	5	2	2	7	3
MCL-25	3	3	6	3	6	3	7
HUMC-10	1	5	6	5	7	8	9
GROUP7-19	1	5	2	5	7	8	9
GROUP5-8	2	2	6	5	1	9	10
SPECS-3164	3	3	3	3	6	2	7
UNMC-71-A5	3	3	3	3	6	2	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	5	1	1	4	8	9
GROUP7-3	3	5	6	2	7	3	2
S03-8	2	4	6	5	3	3	6
GROUP5-2	4	2	5	2	2	7	3
GROUP4-10	4	5	2	5	8	8	8
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	1
WCM041	3	3	3	3	6	2	7
MCL-146	3	3	3	3	6	2	7
MCL-126	3	3	3	3	6	2	7
