membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	1	2	2	2	2
HUMC-8	2	1	2	2	2	3	1
UNMC-81	1	3	1	1	3	4	3
UNMC-18	1	4	3	3	4	5	4
HUMC-7	3	2	4	4	5	6	5
UNMC-16	4	4	3	2	2	7	2
UNMC-7	1	3	5	4	6	6	3
S92-5	3	4	6	5	5	5	2
UNMC-33	3	2	4	4	5	6	2
WCM062	4	4	2	2	2	2	2
GROUP4-9	2	4	3	2	4	3	6
UNMC-68-A2	2	2	4	4	7	2	7
M47-024	3	3	5	3	6	2	7
SPECS-3163	2	4	3	2	2	3	7
UNMC-5	4	4	3	2	2	3	2
S94-7	2	4	3	2	2	3	6
GROUP7-1	2	4	3	2	4	3	6
M47-027	2	4	3	2	2	3	6
SPECS-3155	1	1	1	1	1	1	8
GROUP7-15	1	1	1	1	1	1	8
WCM032	3	2	4	3	5	2	5
HUMC3	4	4	2	2	2	2	1
IA04	3	2	6	5	5	2	2
HUMC-15	1	3	5	6	6	4	3
IA1857	3	4	6	5	3	5	2
GROUP6-2	4	5	6	7	3	8	9
GROUP5-9	2	4	3	3	4	5	4
GROUP4-2	2	1	1	1	4	5	2
UNMC-62	3	4	3	5	2	5	2
SPECS-1917	2	4	3	5	2	3	6
IA2852	3	4	3	5	2	5	2
MCL-38	1	1	1	1	1	1	8
GROUP5-6	3	4	3	2	2	3	2
MCL-138	4	5	2	2	8	9	1
GROUP4-7	3	4	6	2	2	7	2
MCL-98	1	1	1	1	1	1	8
GROUP7-17	2	4	3	5	4	5	4
M47-029	3	4	6	5	5	5	2
M22-51	2	4	3	2	2	3	2
HUMC-6	4	1	2	2	2	3	2
S03-3	4	1	2	2	8	9	1
MCL-14	3	4	6	5	5	5	10
MCL-37	3	4	5	2	6	4	3
MCL-33	4	1	6	2	8	9	1
IA2268	2	4	3	2	2	3	2
GROUP4-1	4	1	3	5	2	5	2
GROUP4-4	2	4	3	2	2	3	2
MCL-40	2	4	3	6	2	3	6
GROUP7-13	4	1	2	2	2	9	1
UNMC-20	4	4	6	2	2	7	2
UNMC-69	4	5	6	7	3	8	9
SPECS-3158	4	4	3	6	2	5	3
IA4227	3	2	4	5	5	6	2
GROUP6-4	1	1	1	1	8	9	1
GROUP6-3	4	4	3	2	2	3	2
UNMC-28	1	1	1	1	6	1	1
SPECS-3157	4	5	6	7	3	8	9
MCL-39	2	4	3	2	2	3	6
MCL-42	1	3	5	6	6	4	3
UNMC-90	4	1	2	2	2	9	1
UNMC-48	3	2	6	5	5	7	2
GROUP7-6	2	4	3	2	2	3	2
GROUP5-4	4	5	6	7	3	8	9
IA68	3	5	6	7	3	8	9
GROUP7-11	1	1	1	7	3	1	9
UNMC-6	2	4	6	6	3	8	6
SC86-6	1	3	5	6	6	4	3
IA4885	2	3	5	6	6	4	3
UNMC-55	1	3	5	6	6	4	3
UNMC-47	3	2	4	4	7	6	5
UNMC-87	3	2	4	4	5	6	5
GROUP7-9	2	4	3	6	2	3	6
GROUP7-20	3	2	4	4	7	6	5
GROUP5-10	3	2	4	4	7	6	5
UNMC-64	1	4	1	2	1	1	5
IA2745	1	1	1	1	1	1	8
HUMC4	3	2	4	4	7	6	5
UNMC-79-C1	1	2	5	4	6	6	3
IA2084	1	1	1	4	1	1	5
IA4203	3	2	4	4	5	6	5
IA1147	1	5	6	7	3	8	9
UNMC-61	2	4	3	6	4	3	4
MCL-128	1	1	1	1	1	1	8
GROUP7-14	2	3	3	6	7	4	10
GROUP4-6	4	5	6	7	3	8	9
GROUP7-2	1	1	1	1	8	9	1
HUMC5	2	4	3	2	2	3	6
MCL-35	1	1	1	1	1	1	8
MCL-75	2	4	3	2	2	3	7
UNMC-24	3	3	5	4	6	4	7
M47-023	2	3	5	6	6	4	7
UNMC-86	3	4	3	5	7	5	4
GROUP5-1	3	2	4	4	7	2	5
GROUP5-5	3	5	4	4	7	3	6
UNMC-8	1	1	1	1	1	1	8
GROUP6-1	1	1	1	1	1	1	8
UNMC-23	1	1	1	1	1	1	8
MCL-71	1	1	1	1	1	1	8
IA4289	3	2	4	4	7	2	7
S08-1	2	3	5	6	6	4	3
UNMC-84	2	3	5	6	6	4	3
SC02-11	1	3	6	7	3	8	9
UNMC-44	1	1	1	1	1	1	8
M47-022	2	3	5	6	6	4	3
BC04	1	3	5	6	6	4	3
HUMC-9	3	2	4	3	5	2	5
GROUP7-22	2	4	3	3	4	5	4
M47-3	3	2	4	5	7	5	10
UNMC-51	2	3	5	6	6	4	3
GROUP4-3	3	2	4	4	7	6	5
WCM045	3	4	4	2	2	2	5
UNMC-31	4	1	2	2	8	9	1
GROUP7-5	3	2	4	4	7	6	5
GROUP4-8	3	2	4	4	5	6	5
UNMC-97	4	1	2	2	8	9	1
HUMC1	4	4	4	2	2	3	7
MCL-61	4	1	2	2	8	9	1
S87-4	3	5	4	5	7	5	9
UNMC-85	3	4	3	5	2	3	6
SC08-2	3	4	3	5	4	5	4
S06-166	1	4	3	6	2	3	6
IA2334	3	5	6	7	7	8	10
MCL-122	3	5	4	5	7	5	9
GROUP5-3	1	1	1	1	7	1	5
GROUP5-7	1	1	1	1	1	1	8
S89-9	2	4	3	3	4	5	4
GROUP4-5	4	1	2	2	8	9	1
M47-025	2	4	3	2	2	3	6
IA834	2	4	3	6	2	3	6
HUMC-12	4	1	1	2	8	9	1
UNMC-88	4	1	1	2	1	1	1
GROUP4-11	3	5	6	7	3	8	9
UNMC-39	4	1	2	2	8	9	1
MCL-25	4	5	6	7	3	8	9
HUMC-10	1	1	6	7	3	8	9
GROUP7-19	1	5	6	7	3	8	9
GROUP5-8	2	4	3	6	4	5	4
SPECS-3164	3	5	6	7	7	8	10
UNMC-71-A5	3	2	4	4	5	6	5
MCL-24	1	1	1	1	1	1	8
UNMC-37	1	1	1	1	1	1	8
IA-02	1	1	6	7	3	8	9
GROUP7-3	4	1	2	7	3	8	9
S03-8	3	5	6	7	7	8	10
GROUP5-2	4	1	2	2	2	3	2
GROUP4-10	4	5	6	2	8	7	1
MCL-45	2	4	3	6	2	3	6
MCL-109	1	1	1	1	1	1	8
SC01-10	1	1	1	1	1	1	8
WCM041	2	4	4	4	6	3	7
MCL-146	3	5	6	7	7	8	10
MCL-126	2	4	3	2	2	3	2
