membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	1	1	2
HUMC-8	2	2	1	2	2	2	3
UNMC-81	1	1	1	1	3	3	4
UNMC-18	2	1	1	3	4	4	5
HUMC-7	2	2	2	4	2	5	6
UNMC-16	2	2	2	4	2	5	6
UNMC-7	3	3	3	5	3	3	4
S92-5	3	4	4	3	4	4	5
UNMC-33	3	4	4	3	5	6	5
WCM062	1	2	1	4	6	7	6
GROUP4-9	2	2	2	2	2	2	3
UNMC-68-A2	2	2	2	2	2	5	2
M47-024	1	1	3	5	6	3	4
SPECS-3163	2	2	2	2	2	5	6
UNMC-5	2	2	2	2	2	5	6
S94-7	2	2	2	2	2	5	6
GROUP7-1	2	2	2	2	4	2	3
M47-027	2	2	2	2	2	5	6
SPECS-3155	2	2	1	1	1	1	6
GROUP7-15	1	1	1	1	1	1	1
WCM032	3	4	4	3	4	4	5
HUMC3	1	2	1	4	6	7	7
IA04	3	2	4	3	5	6	5
HUMC-15	2	3	3	2	3	2	5
IA1857	2	2	2	6	4	2	3
GROUP6-2	4	5	5	7	7	8	8
GROUP5-9	3	4	4	3	4	4	5
GROUP4-2	2	2	2	2	2	2	6
UNMC-62	2	2	2	4	2	5	6
SPECS-1917	2	2	2	4	2	5	6
IA2852	2	2	2	3	5	4	3
MCL-38	1	1	1	1	1	1	1
GROUP5-6	3	2	2	4	2	5	6
MCL-138	3	3	3	5	6	3	4
GROUP4-7	2	2	2	3	5	6	5
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	2	2	2	2	2	3
M47-029	3	4	4	3	5	6	5
M22-51	2	2	2	4	2	5	6
HUMC-6	2	2	1	4	2	7	6
S03-3	1	2	1	4	6	7	7
MCL-14	2	2	2	4	2	5	6
MCL-37	2	2	2	4	3	5	6
MCL-33	1	4	4	3	5	6	5
IA2268	2	2	2	2	2	2	6
GROUP4-1	2	2	2	4	2	5	3
GROUP4-4	2	2	2	2	2	5	6
MCL-40	3	4	4	3	5	6	5
GROUP7-13	1	1	1	4	6	7	8
UNMC-20	2	2	2	4	2	5	6
UNMC-69	4	5	5	7	7	8	8
SPECS-3158	2	2	2	2	2	2	3
IA4227	3	4	4	3	5	6	5
GROUP6-4	1	1	1	1	1	1	6
GROUP6-3	2	2	2	4	2	5	6
UNMC-28	1	1	1	1	6	3	6
SPECS-3157	4	5	5	7	7	8	8
MCL-39	2	2	2	4	2	5	6
MCL-42	3	3	3	5	3	2	9
UNMC-90	1	2	1	4	6	7	7
UNMC-48	3	4	4	3	5	6	5
GROUP7-6	2	2	2	2	2	5	6
GROUP5-4	4	5	5	7	7	8	8
IA68	4	5	5	7	7	2	8
GROUP7-11	1	1	1	7	7	8	8
UNMC-6	4	5	1	2	2	2	6
SC86-6	3	3	3	6	8	2	9
IA4885	2	3	3	2	3	2	9
UNMC-55	3	5	5	7	3	8	9
UNMC-47	3	4	4	3	5	6	5
UNMC-87	3	4	4	3	5	6	5
GROUP7-9	2	2	2	2	2	2	6
GROUP7-20	3	4	6	6	8	9	2
GROUP5-10	3	4	6	6	8	9	2
UNMC-64	1	1	1	1	6	7	1
IA2745	2	2	2	2	2	2	3
HUMC4	3	4	6	6	8	9	2
UNMC-79-C1	3	4	4	3	5	3	4
IA2084	3	4	1	3	5	6	5
IA4203	3	4	4	3	5	6	5
IA1147	4	5	5	7	7	8	8
UNMC-61	2	2	2	2	2	2	3
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	1	2	1	2	2
GROUP4-6	4	2	1	7	7	8	8
GROUP7-2	1	1	1	1	6	7	7
HUMC5	2	2	2	2	2	2	3
MCL-35	1	1	1	1	1	1	1
MCL-75	2	3	5	2	2	8	10
UNMC-24	2	3	3	2	3	2	9
M47-023	2	3	3	2	3	2	9
UNMC-86	2	4	6	6	4	4	3
GROUP5-1	3	4	4	3	4	4	5
GROUP5-5	3	4	6	6	8	5	2
UNMC-8	1	1	1	5	3	3	1
GROUP6-1	1	1	1	1	8	4	2
UNMC-23	1	1	1	1	6	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	3	4	5	6	8	8	8
S08-1	2	3	3	2	3	2	9
UNMC-84	2	3	3	2	3	2	9
SC02-11	4	5	5	7	3	8	9
UNMC-44	1	1	1	3	1	6	5
M47-022	2	3	3	2	3	2	9
BC04	3	3	3	2	3	2	9
HUMC-9	3	4	4	3	4	4	5
GROUP7-22	3	4	4	3	4	4	5
M47-3	3	4	6	6	8	4	2
UNMC-51	2	3	3	2	3	2	9
GROUP4-3	3	4	6	6	8	4	2
WCM045	2	4	4	3	6	6	5
UNMC-31	1	1	1	4	6	7	7
GROUP7-5	3	1	6	6	8	9	2
GROUP4-8	3	4	4	3	5	6	4
UNMC-97	1	5	5	7	7	8	7
HUMC1	2	2	2	2	2	2	6
MCL-61	1	1	1	4	6	7	7
S87-4	3	4	6	6	8	4	2
UNMC-85	3	4	4	3	4	4	5
SC08-2	3	4	4	3	4	4	5
S06-166	3	3	3	5	8	3	4
IA2334	3	4	6	6	8	4	2
MCL-122	3	4	6	6	8	4	2
GROUP5-3	1	1	1	1	8	1	2
GROUP5-7	1	1	1	1	1	1	1
S89-9	3	4	4	3	4	4	5
GROUP4-5	1	1	1	1	6	7	7
M47-025	3	4	6	6	8	4	2
IA834	2	2	2	2	4	2	3
HUMC-12	1	1	1	4	6	7	7
UNMC-88	1	1	1	1	6	7	7
GROUP4-11	3	4	5	3	5	6	8
UNMC-39	1	1	1	4	6	7	7
MCL-25	4	5	5	7	7	8	8
HUMC-10	4	5	5	7	7	8	8
GROUP7-19	4	4	5	7	7	8	8
GROUP5-8	3	4	6	6	4	4	3
SPECS-3164	3	4	4	3	5	6	5
UNMC-71-A5	3	4	4	3	5	6	5
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	4	5	5	7	7	8	8
GROUP7-3	4	5	5	7	7	8	8
S03-8	3	4	5	6	8	8	8
GROUP5-2	1	2	1	4	6	7	6
GROUP4-10	3	3	5	6	2	8	10
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	3	1
WCM041	3	4	4	3	5	6	5
MCL-146	3	4	4	3	5	6	5
MCL-126	2	2	2	3	5	6	5
