membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA834	2	5	2	5	2	2	6
HUMC-12	1	1	1	1	1	1	1
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	3	5	3	7	8	9	3
UNMC-39	1	1	1	1	1	1	1
MCL-25	1	1	3	7	3	8	10
HUMC-10	3	3	3	7	3	8	6
GROUP7-19	1	3	3	7	3	8	10
GROUP5-8	3	2	4	2	2	2	5
SPECS-3164	2	2	5	4	4	5	8
UNMC-71-A5	3	2	5	4	4	5	8
MCL-24	1	3	1	6	7	7	7
UNMC-37	1	3	1	6	7	7	7
IA-02	1	3	3	7	3	8	10
GROUP7-3	1	1	3	7	3	8	1
S03-8	4	1	3	7	8	8	3
GROUP5-2	1	1	1	1	1	1	1
GROUP4-10	1	1	1	1	1	1	1
MCL-45	2	2	2	2	2	2	5
MCL-109	1	3	1	6	7	7	7
SC01-10	3	5	6	5	6	6	6
WCM041	3	2	5	4	4	4	3
MCL-146	4	1	3	7	8	8	3
MCL-126	2	2	6	5	6	6	6
