membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	3	3	3	3	3	3	3
UNMC-81	1	1	1	1	1	1	4
UNMC-18	2	2	1	4	2	1	5
HUMC-7	3	2	2	2	4	4	6
UNMC-16	3	2	2	2	2	4	6
UNMC-7	1	1	4	5	5	5	7
S92-5	3	2	3	6	6	6	8
UNMC-33	3	2	4	6	7	7	9
WCM062	2	4	2	4	2	2	2
GROUP4-9	3	3	3	3	5	2	10
UNMC-68-A2	3	2	2	2	2	2	2
M47-024	1	1	3	2	1	5	7
SPECS-3163	3	4	5	3	2	2	2
UNMC-5	2	4	2	3	2	2	2
S94-7	4	5	5	7	2	8	4
GROUP7-1	3	2	4	3	5	2	10
M47-027	3	3	3	3	5	2	10
SPECS-3155	1	4	5	3	1	1	1
GROUP7-15	1	1	1	1	1	1	1
WCM032	4	2	4	2	4	6	2
HUMC3	2	4	2	4	2	2	2
IA04	3	2	5	2	4	7	2
HUMC-15	4	5	5	6	8	7	4
IA1857	3	3	3	7	6	6	8
GROUP6-2	4	5	5	7	8	8	4
GROUP5-9	3	2	4	6	7	7	9
GROUP4-2	1	4	5	1	1	1	1
UNMC-62	3	3	5	7	6	6	8
SPECS-1917	3	3	3	7	6	6	8
IA2852	3	3	3	6	6	6	8
MCL-38	1	1	1	1	1	1	1
GROUP5-6	3	4	2	3	2	2	6
MCL-138	4	5	5	2	8	9	5
GROUP4-7	4	2	5	6	7	8	4
MCL-98	1	1	1	1	1	1	1
GROUP7-17	3	3	3	3	5	2	10
M47-029	3	2	4	6	7	7	9
M22-51	3	3	5	3	2	2	2
HUMC-6	3	2	4	4	3	2	5
S03-3	2	4	3	4	3	3	3
MCL-14	3	4	3	4	6	6	8
MCL-37	3	5	4	5	5	5	7
MCL-33	4	5	5	2	8	9	5
IA2268	2	4	5	3	2	8	4
GROUP4-1	2	4	5	3	2	2	2
GROUP4-4	3	3	3	3	5	2	10
MCL-40	3	2	3	3	5	3	10
GROUP7-13	1	4	6	7	8	8	4
UNMC-20	3	2	5	6	2	2	9
UNMC-69	4	5	5	7	8	8	4
SPECS-3158	4	5	5	7	8	8	4
IA4227	3	2	4	2	7	9	5
GROUP6-4	1	1	5	1	1	1	5
GROUP6-3	4	5	5	7	8	8	4
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	4	5	5	7	8	8	4
MCL-39	3	4	5	3	2	2	2
MCL-42	1	5	4	5	5	5	7
UNMC-90	2	3	3	4	3	3	3
UNMC-48	3	2	4	6	7	7	9
GROUP7-6	3	2	5	3	2	2	9
GROUP5-4	4	5	6	7	8	8	4
IA68	4	5	6	7	8	8	4
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	1	3	3	3	5	8	10
SC86-6	1	1	4	6	5	5	8
IA4885	1	3	3	5	5	3	10
UNMC-55	1	5	6	6	8	8	9
UNMC-47	3	3	4	6	7	7	9
UNMC-87	3	2	4	2	7	9	5
GROUP7-9	3	2	4	2	7	9	5
GROUP7-20	1	2	2	2	4	4	6
GROUP5-10	1	2	2	2	4	4	6
UNMC-64	1	1	1	4	3	4	6
IA2745	1	1	1	1	1	1	1
HUMC4	1	2	2	2	4	4	6
UNMC-79-C1	1	1	4	5	5	5	7
IA2084	3	2	4	2	7	9	5
IA4203	3	2	4	6	7	9	9
IA1147	4	5	5	7	8	8	4
UNMC-61	4	5	5	7	8	8	4
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	3	3	5	5	3	10
GROUP4-6	4	5	6	7	8	8	4
GROUP7-2	1	1	1	1	1	3	1
HUMC5	3	3	3	3	5	3	10
MCL-35	1	1	1	1	1	1	1
MCL-75	4	5	5	7	8	8	4
UNMC-24	4	5	3	5	4	8	7
M47-023	3	3	3	5	5	3	10
UNMC-86	3	3	3	6	6	6	8
GROUP5-1	3	2	2	2	4	6	8
GROUP5-5	3	3	2	3	5	3	10
UNMC-8	1	1	1	2	4	9	5
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	3	2	2	2	4	6	2
S08-1	1	3	3	5	5	3	10
UNMC-84	1	3	3	5	5	3	10
SC02-11	4	5	6	7	8	8	4
UNMC-44	1	1	1	6	1	1	1
M47-022	1	5	3	5	5	3	10
BC04	1	5	3	5	5	5	7
HUMC-9	3	2	4	6	4	6	8
GROUP7-22	3	2	4	6	7	7	9
M47-3	1	3	1	6	6	6	8
UNMC-51	4	5	5	5	8	8	4
GROUP4-3	3	3	2	6	6	6	8
WCM045	3	5	4	6	7	7	4
UNMC-31	1	4	3	4	3	3	3
GROUP7-5	1	3	3	5	4	4	6
GROUP4-8	3	2	4	2	7	9	5
UNMC-97	4	5	4	2	3	9	5
HUMC1	2	4	2	4	2	2	2
MCL-61	1	4	3	4	3	3	3
S87-4	3	3	3	6	6	6	8
UNMC-85	3	2	3	6	6	6	8
SC08-2	3	2	3	6	6	6	8
S06-166	1	3	3	5	5	3	7
IA2334	3	3	3	6	6	6	8
MCL-122	3	3	3	6	6	6	8
GROUP5-3	1	1	1	1	1	1	6
GROUP5-7	1	1	1	1	1	1	1
S89-9	3	2	4	6	7	6	8
GROUP4-5	1	1	3	1	3	3	3
M47-025	3	3	3	3	5	3	10
IA834	3	3	3	3	5	3	10
HUMC-12	4	4	5	7	8	3	5
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	4	5	4	2	8	9	4
UNMC-39	2	4	3	4	3	3	3
MCL-25	3	5	4	6	8	9	8
HUMC-10	4	5	6	7	8	8	4
GROUP7-19	4	5	5	7	8	8	4
GROUP5-8	1	2	1	6	6	6	8
SPECS-3164	3	2	4	6	7	7	9
UNMC-71-A5	3	2	4	6	7	7	9
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	3	6	3	5	8	10
GROUP7-3	4	5	4	7	8	9	4
S03-8	4	2	2	7	4	9	8
GROUP5-2	2	4	3	4	3	3	3
GROUP4-10	4	5	5	7	8	8	4
MCL-45	1	3	3	5	5	3	10
MCL-109	1	1	1	1	1	1	1
