membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	3	3	3	3	3	3	3
UNMC-81	1	4	2	4	4	4	4
UNMC-18	1	5	2	2	2	2	2
HUMC-7	3	3	4	5	5	5	5
UNMC-16	3	3	4	5	5	5	5
UNMC-7	2	2	3	4	3	4	3
S92-5	2	3	5	6	6	4	4
UNMC-33	2	3	2	2	6	2	2
WCM062	3	3	4	5	5	5	5
GROUP4-9	3	3	3	3	3	3	6
UNMC-68-A2	3	3	4	5	5	5	5
M47-024	2	4	3	2	4	4	5
SPECS-3163	3	3	4	5	5	5	5
UNMC-5	3	3	4	5	5	5	5
S94-7	3	3	4	5	5	5	5
GROUP7-1	3	3	3	3	5	3	6
M47-027	3	3	3	3	3	3	6
SPECS-3155	3	3	1	1	1	1	1
GROUP7-15	1	1	1	1	1	1	1
WCM032	2	4	2	2	7	4	4
HUMC3	3	5	4	5	5	5	5
IA04	2	3	2	2	6	2	4
HUMC-15	4	4	3	4	3	2	3
IA1857	3	3	5	6	6	6	4
GROUP6-2	2	5	2	7	7	7	7
GROUP5-9	2	2	6	2	6	2	2
GROUP4-2	3	3	3	1	3	3	1
UNMC-62	3	3	5	6	6	6	4
SPECS-1917	3	3	4	5	5	6	5
IA2852	3	3	5	6	8	6	8
MCL-38	1	1	1	1	1	1	1
GROUP5-6	3	3	4	5	5	5	5
MCL-138	2	5	2	7	2	2	7
GROUP4-7	3	3	4	2	3	2	5
MCL-98	1	1	1	1	1	1	1
GROUP7-17	3	3	3	3	3	3	6
M47-029	3	3	3	2	6	2	6
M22-51	3	3	4	5	5	5	5
HUMC-6	3	5	4	5	5	5	5
S03-3	3	5	4	5	5	5	5
MCL-14	3	3	4	5	5	5	5
MCL-37	4	3	3	5	5	4	5
MCL-33	2	5	2	7	2	2	7
IA2268	3	3	3	3	3	3	6
GROUP4-1	3	3	4	1	5	5	6
GROUP4-4	3	3	3	3	3	3	6
MCL-40	3	3	3	3	3	3	6
GROUP7-13	1	5	4	1	4	8	9
UNMC-20	2	5	4	1	4	5	5
UNMC-69	2	5	2	7	7	7	7
SPECS-3158	3	3	4	5	5	5	5
IA4227	2	5	2	7	2	2	7
GROUP6-4	1	5	1	1	2	1	9
GROUP6-3	3	3	4	5	5	5	5
UNMC-28	1	1	1	1	4	1	9
SPECS-3157	2	5	2	7	7	7	7
MCL-39	3	3	4	5	5	5	5
MCL-42	4	4	3	4	3	4	3
UNMC-90	3	5	4	5	5	5	5
UNMC-48	2	3	2	2	6	2	2
GROUP7-6	3	3	4	3	3	3	5
GROUP5-4	2	5	2	7	7	7	7
IA68	2	4	2	4	7	7	7
GROUP7-11	1	1	1	1	1	7	1
UNMC-6	3	3	3	3	3	6	3
SC86-6	4	4	3	4	3	4	3
IA4885	3	4	3	3	3	3	3
UNMC-55	1	4	3	4	7	4	3
UNMC-47	2	2	6	2	8	9	10
UNMC-87	2	5	2	7	2	2	7
GROUP7-9	2	2	3	3	2	2	7
GROUP7-20	2	2	6	2	8	9	10
GROUP5-10	2	2	6	2	8	9	10
UNMC-64	1	5	1	1	2	8	9
IA2745	1	1	1	1	1	1	1
HUMC4	2	1	6	2	8	9	10
UNMC-79-C1	2	2	6	2	8	9	10
IA2084	1	1	1	1	1	1	1
IA4203	2	2	6	2	8	9	10
IA1147	1	5	2	7	7	7	7
UNMC-61	3	4	3	1	3	4	5
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	3	3	3	3	3
GROUP4-6	2	5	2	7	7	7	7
GROUP7-2	1	1	1	1	2	1	9
HUMC5	3	3	3	3	3	3	6
MCL-35	1	1	1	1	1	1	1
MCL-75	2	5	5	7	7	6	8
UNMC-24	3	4	3	4	3	3	3
M47-023	3	4	3	3	3	3	3
UNMC-86	3	3	5	6	8	6	8
GROUP5-1	2	2	5	2	8	9	4
GROUP5-5	3	3	5	3	3	3	6
UNMC-8	1	1	1	7	2	1	7
GROUP6-1	2	2	5	2	8	9	10
UNMC-23	1	1	1	1	2	1	10
MCL-71	1	1	1	1	1	1	1
IA4289	2	2	5	2	8	1	4
S08-1	3	3	3	3	3	3	3
UNMC-84	3	3	3	3	3	3	3
SC02-11	1	5	2	7	7	7	7
UNMC-44	1	1	1	1	1	1	1
M47-022	4	4	3	4	4	4	3
BC04	4	4	3	4	3	4	3
HUMC-9	2	2	6	2	8	9	10
GROUP7-22	3	2	6	2	6	2	2
M47-3	1	1	1	1	8	1	8
UNMC-51	2	4	3	3	3	3	3
GROUP4-3	3	3	5	6	8	6	8
WCM045	3	3	2	2	6	2	2
UNMC-31	1	1	1	1	3	8	9
GROUP7-5	2	1	6	2	8	9	10
GROUP4-8	1	4	3	4	8	4	10
UNMC-97	2	5	2	7	2	7	7
HUMC1	3	3	3	4	3	3	3
MCL-61	3	5	1	1	2	8	9
S87-4	3	3	5	6	8	6	8
UNMC-85	3	3	3	3	8	3	6
SC08-2	3	3	4	5	5	5	5
S06-166	3	3	4	5	5	5	5
IA2334	3	3	5	6	8	6	8
MCL-122	3	3	5	6	8	6	8
GROUP5-3	1	1	1	1	4	4	10
GROUP5-7	1	1	1	1	1	1	1
S89-9	3	3	4	5	5	5	5
GROUP4-5	1	1	1	1	3	8	9
M47-025	3	3	3	5	5	5	6
IA834	3	3	3	3	5	5	6
HUMC-12	1	5	1	1	2	8	9
UNMC-88	1	1	1	1	1	1	9
GROUP4-11	2	5	2	7	7	7	7
UNMC-39	3	5	1	1	2	8	9
MCL-25	2	5	2	7	7	2	7
HUMC-10	1	5	2	7	7	7	7
GROUP7-19	2	5	2	7	7	7	7
GROUP5-8	3	3	5	1	3	9	8
SPECS-3164	2	2	6	2	8	9	10
UNMC-71-A5	2	2	6	2	8	9	10
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	3	7	7	1
GROUP7-3	2	5	2	7	7	7	7
S03-8	2	5	5	7	7	6	8
GROUP5-2	3	5	4	5	5	5	5
GROUP4-10	2	5	2	7	2	8	10
MCL-45	1	1	1	3	3	3	6
MCL-109	1	1	1	1	1	1	1
