membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	1	2	1	1	2
HUMC-8	3	3	2	3	2	2	3
UNMC-81	2	4	3	4	3	3	2
UNMC-18	2	2	1	2	1	4	2
HUMC-7	2	2	1	5	4	4	2
UNMC-16	4	5	4	6	5	5	4
UNMC-7	2	2	1	5	6	3	5
S92-5	2	5	1	4	3	3	2
UNMC-33	2	2	1	5	4	4	2
WCM062	2	2	4	2	1	1	2
GROUP4-9	3	3	2	3	7	2	6
UNMC-68-A2	3	3	2	3	7	2	7
M47-024	3	2	1	7	6	6	5
SPECS-3163	3	3	2	3	7	2	7
UNMC-5	4	2	4	2	5	1	7
S94-7	3	3	2	3	7	2	7
GROUP7-1	3	3	2	3	7	4	3
M47-027	3	3	2	3	7	2	6
SPECS-3155	3	3	2	3	7	2	7
GROUP7-15	1	1	5	1	8	7	8
WCM032	2	5	3	7	5	8	9
HUMC3	4	5	6	2	1	5	4
IA04	2	2	1	7	4	6	3
HUMC-15	3	4	4	5	7	3	4
IA1857	3	5	5	3	8	9	10
GROUP6-2	2	5	3	6	5	8	9
GROUP5-9	2	2	1	3	6	4	3
GROUP4-2	4	1	5	3	8	5	4
UNMC-62	3	3	2	7	4	9	10
SPECS-1917	3	3	2	3	7	2	7
IA2852	3	3	2	7	4	9	10
MCL-38	1	1	5	1	8	7	8
GROUP5-6	3	3	4	3	7	5	4
MCL-138	2	2	6	6	1	1	3
GROUP4-7	4	5	4	3	7	5	4
MCL-98	1	1	5	1	8	7	8
GROUP7-17	3	3	2	3	7	2	6
M47-029	3	3	2	5	6	4	3
M22-51	3	3	4	3	7	5	4
HUMC-6	4	2	6	6	1	4	3
S03-3	1	1	6	2	1	1	1
MCL-14	3	3	4	3	7	5	4
MCL-37	3	4	4	3	2	3	5
MCL-33	2	2	6	6	1	4	3
IA2268	3	3	4	3	7	5	6
GROUP4-1	4	3	4	3	7	5	4
GROUP4-4	3	3	2	3	7	2	6
MCL-40	3	3	2	3	7	2	6
GROUP7-13	1	5	3	2	5	8	1
UNMC-20	4	5	4	6	5	5	4
UNMC-69	2	5	6	6	5	8	9
SPECS-3158	4	3	4	3	7	5	5
IA4227	2	2	6	6	1	4	3
GROUP6-4	1	1	5	6	1	1	4
GROUP6-3	4	5	4	6	7	5	4
UNMC-28	1	1	1	1	1	1	2
SPECS-3157	2	2	6	6	1	8	3
MCL-39	3	3	4	3	7	5	4
MCL-42	3	4	4	5	2	3	5
UNMC-90	3	3	2	3	7	2	1
UNMC-48	2	5	3	6	5	8	9
GROUP7-6	3	3	4	3	4	4	6
GROUP5-4	2	5	3	6	5	8	9
IA68	2	5	3	6	3	8	2
GROUP7-11	1	1	5	1	8	7	9
UNMC-6	3	2	2	3	2	2	6
SC86-6	2	2	2	5	2	4	5
