membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	1	2	1
HUMC-8	2	2	2	2	2	3	2
UNMC-81	3	3	2	3	3	4	1
UNMC-18	1	1	1	4	1	5	1
HUMC-7	4	2	3	5	4	4	3
UNMC-16	4	2	4	6	4	2	4
UNMC-7	4	4	5	7	5	4	5
S92-5	4	5	6	7	6	6	6
UNMC-33	3	2	4	4	4	3	3
WCM062	1	1	1	6	1	2	4
GROUP4-9	2	2	4	2	2	3	2
UNMC-68-A2	4	4	5	5	7	2	3
M47-024	4	4	5	7	5	4	1
SPECS-3163	4	4	4	6	7	2	4
UNMC-5	1	2	4	6	7	2	4
S94-7	4	4	4	6	7	2	4
GROUP7-1	2	2	4	2	2	3	2
M47-027	2	2	4	2	2	3	2
SPECS-3155	4	4	4	7	5	4	7
GROUP7-15	2	1	2	1	3	7	5
WCM032	4	5	3	5	8	8	8
HUMC3	1	1	1	1	1	2	4
IA04	2	2	4	6	7	3	4
HUMC-15	3	5	2	4	2	9	5
IA1857	2	2	4	6	7	8	4
GROUP6-2	3	3	2	3	8	8	8
GROUP5-9	2	5	5	7	6	5	6
GROUP4-2	2	2	2	2	2	3	5
UNMC-62	2	2	4	4	7	2	4
SPECS-1917	4	4	5	7	5	4	7
IA2852	2	2	4	5	6	3	4
MCL-38	1	1	1	1	3	7	5
GROUP5-6	4	2	4	6	7	2	4
MCL-138	1	1	4	1	1	5	9
GROUP4-7	2	2	4	2	7	3	4
MCL-98	1	1	1	1	3	7	1
GROUP7-17	2	2	4	2	2	3	2
M47-029	2	2	4	2	2	3	4
M22-51	2	2	4	6	7	2	4
HUMC-6	2	2	4	6	7	2	4
S03-3	1	1	1	1	1	1	9
MCL-14	4	5	6	1	6	6	6
MCL-37	2	2	4	6	7	2	4
MCL-33	1	2	4	1	1	1	9
IA2268	2	2	4	2	2	3	2
GROUP4-1	2	2	2	4	5	3	4
GROUP4-4	2	2	4	2	2	3	2
MCL-40	2	2	4	2	2	3	2
GROUP7-13	1	1	1	6	1	1	9
UNMC-20	1	2	4	6	7	2	4
UNMC-69	3	5	2	3	8	9	4
SPECS-3158	4	4	5	7	5	4	7
IA4227	4	5	3	5	8	4	3
GROUP6-4	1	1	1	1	1	1	9
GROUP6-3	2	2	4	6	7	2	4
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	3	2	2	3	8	8	8
MCL-39	2	2	4	6	7	2	4
MCL-42	4	4	5	7	2	9	5
UNMC-90	1	1	1	1	1	1	9
UNMC-48	3	2	4	3	8	8	4
GROUP7-6	2	2	4	2	7	2	2
GROUP5-4	1	3	2	3	8	8	8
IA68	3	3	2	3	2	8	5
GROUP7-11	3	3	2	3	8	8	8
UNMC-6	2	2	2	2	2	8	2
SC86-6	3	5	2	5	2	9	5
IA4885	2	2	2	2	2	3	2
UNMC-55	3	3	2	3	2	9	5
UNMC-47	4	4	5	5	4	4	3
UNMC-87	4	5	3	5	8	4	3
GROUP7-9	2	2	4	2	2	3	2
GROUP7-20	4	4	5	5	4	4	3
GROUP5-10	4	4	5	5	5	4	3
UNMC-64	1	1	1	6	1	1	9
IA2745	2	2	3	5	7	2	3
HUMC4	4	2	3	5	4	4	3
UNMC-79-C1	4	4	5	7	5	4	7
IA2084	4	5	3	5	8	4	3
IA4203	4	4	3	5	4	4	3
IA1147	3	3	2	3	8	8	8
UNMC-61	4	4	5	2	5	3	10
MCL-128	1	1	1	1	3	7	1
GROUP7-14	2	2	2	2	2	3	2
GROUP4-6	3	3	2	3	8	8	8
GROUP7-2	1	1	1	1	1	1	9
HUMC5	2	2	4	2	2	3	2
MCL-35	1	1	1	1	3	7	1
MCL-75	3	4	4	4	5	2	10
UNMC-24	2	5	2	2	2	3	5
M47-023	2	2	2	2	2	3	2
UNMC-86	2	2	6	2	6	6	6
GROUP5-1	4	4	5	7	5	4	6
GROUP5-5	2	2	4	2	2	3	2
UNMC-8	4	1	5	7	3	4	1
GROUP6-1	1	1	1	1	3	7	1
UNMC-23	1	1	1	1	1	7	1
MCL-71	1	1	1	1	3	7	1
IA4289	3	5	6	3	8	6	6
S08-1	2	2	2	2	2	3	2
UNMC-84	2	2	2	2	2	3	2
SC02-11	3	3	2	3	8	9	8
UNMC-44	3	1	1	5	6	5	1
M47-022	2	2	2	2	2	9	2
BC04	3	5	2	2	2	9	5
HUMC-9	4	5	5	7	6	5	6
GROUP7-22	2	5	6	7	6	5	6
M47-3	4	5	6	5	6	6	6
UNMC-51	2	2	2	2	2	3	5
GROUP4-3	4	2	6	5	6	6	6
WCM045	4	4	5	5	4	4	3
UNMC-31	1	1	1	1	1	1	9
GROUP7-5	1	5	1	1	1	1	9
GROUP4-8	4	5	3	7	8	4	3
UNMC-97	3	3	2	1	8	1	8
HUMC1	1	1	1	6	1	2	4
MCL-61	1	1	1	1	1	1	9
S87-4	4	4	5	7	5	4	7
UNMC-85	4	5	6	1	6	6	6
SC08-2	4	5	6	7	6	6	6
S06-166	4	4	5	7	5	4	7
IA2334	4	2	6	5	6	6	6
MCL-122	4	5	6	5	6	6	6
GROUP5-3	1	2	1	6	1	2	3
GROUP5-7	4	4	6	5	3	4	3
S89-9	4	4	5	7	5	4	6
GROUP4-5	1	1	1	1	1	1	9
M47-025	2	2	4	2	2	3	6
IA834	2	2	4	2	2	3	2
HUMC-12	1	1	1	1	1	1	9
UNMC-88	1	1	1	1	1	1	9
GROUP4-11	4	5	3	3	8	8	8
UNMC-39	1	1	1	1	1	1	9
MCL-25	4	5	3	5	8	6	8
HUMC-10	3	3	2	3	8	8	8
GROUP7-19	3	3	2	2	6	8	6
GROUP5-8	2	5	6	2	6	3	6
SPECS-3164	2	2	3	5	8	2	3
UNMC-71-A5	4	4	5	7	5	4	3
MCL-24	1	1	1	1	3	7	1
UNMC-37	1	1	1	1	3	7	1
IA-02	3	3	2	2	2	8	8
GROUP7-3	2	3	2	3	8	8	8
S03-8	3	5	6	3	8	6	6
GROUP5-2	1	2	1	6	1	1	9
GROUP4-10	1	1	1	4	1	9	10
MCL-45	2	2	4	2	2	3	2
MCL-109	1	1	1	1	3	7	1
SC01-10	1	4	5	7	3	4	1
WCM041	4	4	5	5	5	4	3
MCL-146	3	5	4	5	6	5	3
MCL-126	2	2	4	6	7	2	4
