membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
GROUP7-5	3	1	1	7	8	4	5
GROUP4-8	4	4	4	4	4	4	5
UNMC-97	1	1	1	1	8	2	1
HUMC1	2	2	2	4	4	2	5
MCL-61	1	1	2	1	1	2	1
S87-4	3	5	6	5	5	7	8
UNMC-85	3	4	4	4	5	7	6
SC08-2	3	5	6	5	5	7	6
S06-166	3	5	6	5	5	7	8
IA2334	4	4	4	4	6	8	7
MCL-122	3	1	1	7	7	9	9
GROUP5-3	2	2	2	2	1	2	2
GROUP5-7	1	1	1	6	7	1	9
S89-9	3	5	6	5	5	7	8
GROUP4-5	1	1	2	1	1	2	1
M47-025	2	2	2	1	1	2	2
IA834	3	5	6	5	5	7	8
HUMC-12	1	1	2	1	1	2	2
UNMC-88	1	1	2	1	1	2	1
GROUP4-11	3	4	4	7	6	8	10
UNMC-39	1	1	2	1	1	2	1
MCL-25	4	3	5	7	8	8	5
HUMC-10	3	1	6	5	8	7	8
GROUP7-19	1	1	5	7	8	3	10
GROUP5-8	2	5	2	2	5	6	6
SPECS-3164	4	4	4	4	6	8	7
UNMC-71-A5	4	4	4	4	6	8	7
MCL-24	1	1	1	6	7	1	9
UNMC-37	1	1	1	6	7	1	9
IA-02	1	1	5	6	8	3	10
GROUP7-3	1	1	5	7	8	3	10
S03-8	3	1	5	7	8	5	5
GROUP5-2	1	2	2	1	1	2	2
GROUP4-10	2	3	5	3	3	5	4
MCL-45	2	3	5	3	3	5	4
MCL-109	1	1	1	6	7	1	9
SC01-10	3	5	6	5	5	7	8
WCM041	3	5	6	5	6	7	8
MCL-146	3	1	5	7	8	5	5
MCL-126	3	4	4	4	6	7	8
