membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	2	2	2	2
HUMC-8	2	3	3	3	3	3	3
UNMC-81	3	4	3	2	4	4	4
UNMC-18	1	2	1	2	1	3	1
HUMC-7	3	2	2	2	2	4	5
UNMC-16	2	3	4	4	1	5	6
UNMC-7	3	2	2	2	4	2	7
S92-5	4	2	2	5	5	2	8
UNMC-33	3	2	2	2	2	4	5
WCM062	2	3	4	4	6	5	6
GROUP4-9	2	3	4	4	6	5	6
UNMC-68-A2	2	3	4	4	6	5	6
M47-024	2	3	2	4	6	5	6
SPECS-3163	2	3	4	4	6	5	6
UNMC-5	2	3	4	4	6	5	6
S94-7	2	3	4	4	6	5	6
GROUP7-1	2	3	4	4	6	5	6
M47-027	2	3	4	4	6	5	9
SPECS-3155	2	3	4	4	6	5	6
GROUP7-15	1	1	1	1	1	1	1
WCM032	4	2	2	4	5	6	4
HUMC3	2	5	3	3	6	3	3
IA04	2	2	4	2	6	5	2
HUMC-15	3	3	2	2	4	7	4
IA1857	2	3	4	5	6	5	2
GROUP6-2	3	3	5	5	5	8	7
GROUP5-9	4	2	2	6	5	2	8
GROUP4-2	1	1	4	1	1	1	1
UNMC-62	2	3	4	5	6	5	2
SPECS-1917	2	3	4	4	6	5	6
IA2852	3	3	5	5	5	8	7
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	3	4	4	6	5	6
MCL-138	4	2	2	2	2	2	2
GROUP4-7	2	3	4	4	3	5	6
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	3	4	4	3	9	6
M47-029	2	2	2	2	6	7	2
M22-51	2	3	4	4	6	5	6
HUMC-6	4	5	4	3	6	3	6
S03-3	2	3	3	3	6	3	3
MCL-14	2	3	3	5	5	6	10
MCL-37	2	3	4	4	6	9	4
MCL-33	1	2	2	2	2	2	2
IA2268	2	3	4	4	3	5	6
GROUP4-1	2	1	4	1	1	1	1
GROUP4-4	2	3	4	4	3	5	7
MCL-40	2	3	4	7	3	9	9
GROUP7-13	1	5	3	3	7	3	3
UNMC-20	1	1	4	1	1	5	6
UNMC-69	4	2	2	2	2	2	2
SPECS-3158	2	3	4	4	6	5	6
IA4227	3	2	2	2	2	2	2
GROUP6-4	1	1	1	1	1	1	1
GROUP6-3	2	3	4	4	6	5	6
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	4	2	2	2	2	2	2
MCL-39	2	3	4	4	6	5	6
MCL-42	3	3	2	2	4	9	4
UNMC-90	2	3	4	4	6	3	3
UNMC-48	2	2	4	4	6	5	7
GROUP7-6	2	3	4	4	6	5	6
GROUP5-4	1	5	3	2	7	6	10
IA68	3	4	3	2	4	4	4
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	2	3	3	7	3	9	9
SC86-6	3	2	2	2	4	9	7
IA4885	3	3	2	7	3	9	4
UNMC-55	3	2	2	2	4	4	4
UNMC-47	3	2	2	2	2	4	5
UNMC-87	3	2	2	2	2	4	5
GROUP7-9	3	3	3	7	3	9	9
GROUP7-20	3	2	6	2	2	4	5
GROUP5-10	3	2	6	2	7	4	5
UNMC-64	1	1	1	3	1	1	3
IA2745	1	1	1	2	1	5	6
HUMC4	3	2	6	2	2	4	5
UNMC-79-C1	3	2	2	2	4	7	7
IA2084	1	2	2	2	2	4	5
IA4203	3	2	2	2	2	4	5
IA1147	1	2	5	2	2	4	1
UNMC-61	4	2	3	4	6	4	5
MCL-128	1	1	1	1	1	1	1
GROUP7-14	2	3	3	7	3	9	9
GROUP4-6	4	4	3	3	4	3	4
GROUP7-2	1	1	1	1	1	3	3
HUMC5	2	3	4	4	6	5	9
MCL-35	1	1	1	1	1	1	1
MCL-75	2	3	4	4	6	3	6
UNMC-24	3	3	3	7	3	9	4
M47-023	3	3	2	7	3	9	7
UNMC-86	3	3	5	5	5	8	7
GROUP5-1	4	2	2	6	5	2	8
GROUP5-5	2	3	4	7	3	9	9
UNMC-8	1	5	2	2	2	2	2
GROUP6-1	1	1	1	1	8	7	1
UNMC-23	1	1	1	1	1	1	2
MCL-71	1	1	1	1	1	1	1
IA4289	3	4	5	6	8	8	7
S08-1	3	3	3	7	3	9	9
UNMC-84	3	3	3	7	3	9	4
SC02-11	1	1	1	2	4	9	4
UNMC-44	1	1	1	1	1	7	1
M47-022	3	4	3	7	4	9	4
BC04	3	4	2	7	4	9	4
HUMC-9	4	2	2	6	5	2	8
GROUP7-22	4	2	2	6	5	2	8
M47-3	3	4	6	5	5	6	7
UNMC-51	3	3	2	7	5	9	4
GROUP4-3	3	3	5	5	5	8	7
WCM045	2	3	4	4	6	5	6
UNMC-31	1	5	3	3	7	3	3
GROUP7-5	2	4	6	2	7	6	5
GROUP4-8	1	5	2	2	7	2	5
UNMC-97	1	5	3	3	7	3	2
HUMC1	2	3	4	4	6	5	6
MCL-61	1	5	3	3	7	3	3
S87-4	3	3	5	5	5	8	7
UNMC-85	3	3	5	5	5	8	8
SC08-2	3	3	5	4	6	8	8
S06-166	3	3	4	7	6	5	6
IA2334	3	3	5	5	5	8	7
MCL-122	3	3	5	5	5	8	7
GROUP5-3	1	1	1	2	1	4	4
GROUP5-7	1	1	1	1	1	1	1
S89-9	4	2	2	6	5	2	8
GROUP4-5	1	1	3	3	7	3	3
M47-025	2	3	4	4	6	5	9
IA834	2	3	4	4	6	5	6
HUMC-12	1	5	3	3	7	3	3
UNMC-88	1	1	1	3	1	1	3
GROUP4-11	4	4	2	2	7	6	10
UNMC-39	2	5	3	3	7	3	3
MCL-25	2	5	3	3	7	6	10
HUMC-10	1	1	1	1	7	6	6
GROUP7-19	1	2	1	2	8	1	2
GROUP5-8	3	3	5	6	6	7	7
SPECS-3164	3	2	2	2	8	7	7
UNMC-71-A5	3	2	2	2	8	7	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	7	1	1
IA-02	1	1	1	1	1	1	1
GROUP7-3	1	5	3	3	7	3	2
S03-8	3	4	5	6	8	8	7
GROUP5-2	2	5	3	3	6	3	3
GROUP4-10	1	5	2	2	7	2	5
MCL-45	2	3	3	7	3	9	9
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	6
WCM041	3	2	2	2	2	7	7
MCL-146	3	2	2	2	2	7	7
MCL-126	2	3	4	4	6	5	6
