membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	3	2	3	3	3	2	1
UNMC-81	3	3	4	4	4	3	3
UNMC-18	2	4	2	5	3	1	4
HUMC-7	3	5	5	6	5	4	5
UNMC-16	2	4	3	2	2	5	4
UNMC-7	3	3	4	4	6	3	6
S92-5	3	3	4	4	4	3	3
UNMC-33	3	5	5	7	4	5	5
WCM062	2	2	2	2	3	2	1
GROUP4-9	2	4	3	5	2	6	4
UNMC-68-A2	3	5	4	6	5	7	7
M47-024	3	5	2	4	6	2	6
SPECS-3163	2	4	3	5	2	6	4
UNMC-5	2	4	3	5	2	2	4
S94-7	2	4	3	5	2	6	4
GROUP7-1	2	4	3	5	2	6	4
M47-027	2	4	3	5	2	6	4
SPECS-3155	1	1	1	1	1	1	8
GROUP7-15	1	1	1	1	1	1	8
WCM032	3	5	4	4	7	8	7
HUMC3	2	2	2	2	3	2	1
IA04	3	5	5	5	8	9	9
HUMC-15	3	3	4	2	8	3	3
IA1857	2	1	1	5	1	1	8
GROUP6-2	4	3	6	3	7	8	10
GROUP5-9	2	4	3	5	6	6	4
GROUP4-2	2	4	1	5	1	6	4
UNMC-62	3	4	4	6	5	4	5
SPECS-1917	3	4	4	6	5	4	5
IA2852	2	4	4	6	8	4	5
MCL-38	1	1	1	1	1	1	8
GROUP5-6	2	4	3	5	2	6	4
MCL-138	4	2	2	2	3	2	1
GROUP4-7	2	4	3	5	8	9	9
MCL-98	1	1	1	1	1	1	8
GROUP7-17	2	4	3	5	2	6	4
M47-029	3	5	5	5	8	9	9
M22-51	2	4	3	5	2	6	4
HUMC-6	2	2	3	5	3	6	4
S03-3	4	2	2	2	3	2	1
MCL-14	2	4	3	5	2	6	4
MCL-37	3	5	4	4	8	3	6
MCL-33	4	2	2	2	3	2	1
IA2268	2	4	3	2	2	6	4
GROUP4-1	2	4	3	5	2	6	4
GROUP4-4	2	4	3	5	2	6	4
MCL-40	3	5	5	5	8	9	9
GROUP7-13	4	3	6	3	7	8	10
UNMC-20	2	4	3	2	8	9	4
UNMC-69	4	3	6	2	7	8	10
SPECS-3158	2	4	3	2	6	2	6
IA4227	3	5	5	6	7	2	5
GROUP6-4	4	2	2	2	3	2	1
GROUP6-3	2	4	2	2	3	2	3
UNMC-28	2	2	2	1	3	2	1
SPECS-3157	4	2	6	2	7	2	10
MCL-39	2	4	3	5	2	6	4
MCL-42	3	3	4	4	6	3	6
UNMC-90	2	4	2	3	3	2	1
UNMC-48	3	5	5	5	8	9	9
GROUP7-6	3	5	5	5	8	9	5
GROUP5-4	4	3	6	3	7	8	10
IA68	3	3	4	4	4	3	3
GROUP7-11	1	1	1	1	1	8	10
UNMC-6	1	1	1	1	1	8	8
SC86-6	3	3	4	4	6	3	6
IA4885	3	3	4	4	6	3	6
UNMC-55	3	5	4	7	4	3	6
UNMC-47	3	5	5	6	5	5	5
UNMC-87	3	5	5	6	7	4	5
GROUP7-9	3	5	5	6	7	2	5
GROUP7-20	3	5	5	7	4	5	5
GROUP5-10	3	5	4	7	4	5	5
UNMC-64	1	1	1	6	3	5	8
IA2745	1	1	1	1	1	1	8
HUMC4	3	5	5	7	4	5	2
UNMC-79-C1	3	3	4	4	6	3	6
IA2084	3	5	5	6	7	4	5
IA4203	3	5	5	7	4	9	5
IA1147	4	3	6	3	7	8	10
UNMC-61	3	3	4	4	4	3	3
MCL-128	1	1	1	1	1	1	8
GROUP7-14	1	1	1	1	1	1	8
GROUP4-6	4	3	6	3	7	8	10
GROUP7-2	1	1	2	1	3	2	1
HUMC5	2	4	3	5	2	6	4
MCL-35	1	1	1	1	1	1	8
MCL-75	3	3	4	6	5	4	10
UNMC-24	3	5	4	4	6	7	6
M47-023	3	5	4	4	6	7	6
UNMC-86	3	5	4	6	5	4	7
GROUP5-1	3	5	4	6	5	7	7
GROUP5-5	3	5	4	6	5	7	7
UNMC-8	4	1	2	1	1	2	8
GROUP6-1	1	5	4	1	1	1	8
UNMC-23	1	1	2	1	1	1	8
MCL-71	1	1	1	1	1	1	8
IA4289	3	5	4	6	5	7	7
S08-1	3	5	4	4	6	3	6
UNMC-84	3	5	4	4	6	3	6
SC02-11	4	3	6	3	7	8	10
UNMC-44	1	1	1	1	1	1	8
M47-022	3	3	4	4	6	3	3
BC04	3	3	4	4	6	3	6
HUMC-9	3	5	4	5	6	7	7
GROUP7-22	2	4	3	5	6	6	4
M47-3	1	1	1	1	1	1	8
UNMC-51	3	5	4	4	6	7	6
GROUP4-3	3	5	5	6	5	4	5
WCM045	3	5	5	6	5	4	5
UNMC-31	4	2	2	3	3	2	1
GROUP7-5	3	5	5	6	5	4	5
GROUP4-8	3	5	5	6	7	4	5
UNMC-97	4	2	6	3	7	2	5
HUMC1	3	5	5	6	5	4	5
MCL-61	4	2	2	3	3	2	1
S87-4	3	5	4	6	5	4	5
UNMC-85	3	5	5	5	6	9	4
SC08-2	3	5	5	5	2	9	9
S06-166	3	3	4	4	6	3	6
IA2334	3	5	5	5	8	9	9
MCL-122	3	4	4	6	5	4	5
GROUP5-3	2	1	4	4	4	1	8
GROUP5-7	1	1	1	1	1	1	8
S89-9	2	5	4	5	6	6	4
GROUP4-5	1	1	1	1	3	2	1
M47-025	2	4	3	5	2	6	4
IA834	2	4	5	5	2	6	4
HUMC-12	4	2	2	2	3	2	1
UNMC-88	1	1	2	3	3	2	8
GROUP4-11	4	5	6	6	7	8	5
UNMC-39	4	2	2	3	3	2	1
MCL-25	4	2	6	3	7	2	10
HUMC-10	4	3	6	3	7	8	10
GROUP7-19	4	3	6	3	7	8	10
GROUP5-8	2	4	4	5	6	6	4
SPECS-3164	3	5	4	4	8	7	6
UNMC-71-A5	3	5	5	4	8	7	6
MCL-24	1	1	1	1	1	1	8
UNMC-37	1	1	1	1	1	1	8
IA-02	4	1	6	1	1	8	10
GROUP7-3	4	2	6	3	7	8	10
S03-8	3	3	4	6	5	4	10
GROUP5-2	4	2	2	3	3	2	1
GROUP4-10	4	2	2	2	3	2	1
MCL-45	1	1	1	1	1	1	8
MCL-109	1	1	1	1	1	1	8
