membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-39	2	3	3	2	1	6	3
MCL-42	4	3	5	3	6	2	2
UNMC-90	2	2	2	2	1	1	1
UNMC-48	2	3	3	2	1	6	3
GROUP7-6	2	3	3	2	2	6	3
GROUP5-4	3	4	4	4	5	4	4
IA68	4	3	3	2	8	2	3
GROUP7-11	1	1	1	7	3	3	7
UNMC-6	2	3	1	2	5	8	5
SC86-6	4	3	3	3	6	2	2
IA4885	2	3	3	2	2	2	2
UNMC-55	4	3	3	3	8	2	3
UNMC-47	3	4	4	4	8	5	4
UNMC-87	3	4	4	4	5	4	4
GROUP7-9	3	4	4	4	5	2	4
GROUP7-20	3	4	3	2	2	6	3
GROUP5-10	3	4	6	6	4	5	4
UNMC-64	1	2	2	1	1	1	1
IA2745	2	3	3	2	2	6	3
HUMC4	2	3	3	2	1	6	3
UNMC-79-C1	3	4	6	6	4	5	2
IA2084	1	1	1	7	3	3	7
IA4203	3	4	4	4	8	5	4
IA1147	4	5	5	5	7	9	8
UNMC-61	4	4	6	6	4	6	6
MCL-128	1	1	1	7	3	3	7
GROUP7-14	1	1	1	3	6	2	2
GROUP4-6	2	3	3	2	5	2	10
GROUP7-2	1	1	2	1	1	1	1
HUMC5	2	3	3	2	2	6	3
MCL-35	1	1	1	7	3	3	7
MCL-75	4	5	5	5	7	9	8
UNMC-24	2	3	3	2	2	2	4
M47-023	2	3	3	2	2	2	3
UNMC-86	2	3	3	2	2	6	3
GROUP5-1	3	4	6	6	4	7	6
GROUP5-5	2	3	3	2	2	6	3
UNMC-8	1	1	1	7	3	3	2
GROUP6-1	1	1	1	7	3	3	7
UNMC-23	1	1	1	7	3	3	4
MCL-71	1	1	1	7	3	3	7
IA4289	4	5	5	5	5	4	4
S08-1	3	3	3	3	6	2	6
UNMC-84	2	3	3	3	6	2	2
SC02-11	4	4	5	5	4	9	2
UNMC-44	1	1	1	7	3	3	7
M47-022	4	3	3	3	6	2	2
BC04	4	3	3	3	6	2	2
HUMC-9	3	4	6	4	4	5	4
GROUP7-22	2	3	3	2	2	6	3
M47-3	1	3	6	2	2	4	7
UNMC-51	2	3	3	2	2	2	3
GROUP4-3	3	4	4	4	5	4	4
WCM045	3	4	6	4	5	4	4
UNMC-31	1	2	2	1	1	1	1
GROUP7-5	3	4	6	4	5	4	4
GROUP4-8	3	4	4	4	5	4	4
UNMC-97	3	2	4	4	5	1	4
HUMC1	3	4	4	1	5	2	4
MCL-61	3	2	2	1	1	1	1
S87-4	3	4	6	6	4	7	6
UNMC-85	3	3	4	2	5	4	5
SC08-2	3	4	6	6	4	7	6
S06-166	3	4	6	6	4	7	6
IA2334	2	3	4	2	8	8	9
MCL-122	1	1	6	2	3	6	10
GROUP5-3	1	1	2	1	3	3	7
GROUP5-7	1	1	1	7	3	3	7
S89-9	3	4	6	6	4	7	6
GROUP4-5	1	2	2	1	1	1	1
M47-025	2	3	3	2	1	6	3
IA834	2	3	3	2	4	6	3
HUMC-12	1	2	2	1	1	1	1
UNMC-88	1	1	2	1	1	1	1
GROUP4-11	3	4	4	4	5	4	4
UNMC-39	1	2	2	1	1	1	1
MCL-25	3	5	4	4	5	4	4
HUMC-10	3	4	6	6	4	7	6
GROUP7-19	4	3	3	2	2	6	10
GROUP5-8	2	3	3	2	2	6	3
SPECS-3164	2	3	4	2	8	8	9
UNMC-71-A5	3	4	6	6	4	5	4
MCL-24	1	1	1	7	3	3	7
UNMC-37	1	1	1	7	3	3	7
IA-02	1	1	1	7	3	3	3
GROUP7-3	1	2	2	2	1	1	1
S03-8	4	5	5	5	5	4	4
GROUP5-2	2	2	2	2	1	1	1
GROUP4-10	4	5	5	5	7	9	8
MCL-45	1	1	1	7	3	3	7
MCL-109	1	1	1	7	3	3	7
SC01-10	3	4	6	6	4	7	6
WCM041	3	4	4	6	8	5	9
MCL-146	2	4	4	2	8	5	9
MCL-126	3	3	6	6	4	7	6
