membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA2745	1	2	2	2	5	5	2
HUMC4	2	4	3	4	5	3	6
UNMC-79-C1	3	5	5	4	6	2	7
IA2084	3	4	5	4	5	3	10
IA4203	3	4	5	4	5	3	10
IA1147	1	3	6	3	7	8	5
UNMC-61	4	3	6	2	2	6	5
MCL-128	1	1	1	1	1	7	1
GROUP7-14	2	5	4	7	6	2	7
GROUP4-6	1	1	1	3	4	8	7
GROUP7-2	1	5	1	2	3	1	7
HUMC5	2	2	2	7	2	5	9
MCL-35	2	1	1	1	1	7	9
MCL-75	4	3	6	5	7	6	5
UNMC-24	1	5	4	7	6	2	7
M47-023	3	5	4	7	6	2	7
UNMC-86	2	4	3	6	8	4	8
GROUP5-1	2	4	3	6	8	4	8
GROUP5-5	2	4	2	6	6	4	8
UNMC-8	1	1	1	3	4	8	4
GROUP6-1	1	1	1	1	1	7	1
UNMC-23	1	1	1	1	1	7	1
MCL-71	1	1	1	1	1	7	1
IA4289	1	4	2	1	1	4	8
S08-1	2	5	4	7	6	2	7
UNMC-84	3	5	4	7	6	2	7
SC02-11	1	1	6	3	7	8	5
UNMC-44	3	1	1	4	1	3	7
M47-022	3	5	4	7	6	2	7
BC04	3	5	4	7	6	2	7
HUMC-9	2	4	3	1	8	4	8
GROUP7-22	2	4	5	4	5	3	10
M47-3	2	4	3	6	8	4	8
UNMC-51	3	5	4	7	6	2	7
GROUP4-3	2	4	3	6	8	4	8
WCM045	3	4	5	5	5	3	10
UNMC-31	1	1	1	2	3	1	3
GROUP7-5	2	2	2	7	6	5	9
GROUP4-8	3	4	5	4	5	3	10
UNMC-97	1	1	1	3	3	8	3
HUMC1	1	2	2	2	2	9	7
MCL-61	1	1	1	2	3	1	3
S87-4	2	4	3	6	8	4	8
UNMC-85	2	4	5	7	6	4	8
SC08-2	2	4	5	6	8	4	8
S06-166	2	2	2	7	6	5	9
IA2334	2	4	3	6	8	4	8
MCL-122	2	4	3	6	8	4	8
GROUP5-3	2	2	2	6	2	5	2
GROUP5-7	1	4	3	6	5	4	8
S89-9	2	4	3	6	8	4	8
GROUP4-5	1	1	1	2	3	1	3
M47-025	2	2	2	7	2	5	9
IA834	2	2	2	2	2	5	9
HUMC-12	1	1	1	2	3	1	3
UNMC-88	1	1	1	3	3	8	3
GROUP4-11	1	4	5	3	4	8	4
UNMC-39	2	1	1	2	3	1	3
MCL-25	1	4	5	3	3	3	10
HUMC-10	1	1	1	3	4	8	4
GROUP7-19	1	1	1	3	4	8	4
GROUP5-8	1	2	2	6	2	5	2
SPECS-3164	3	4	5	4	5	3	10
UNMC-71-A5	3	4	5	4	5	3	10
MCL-24	1	1	1	1	1	7	1
UNMC-37	3	1	1	1	1	7	1
IA-02	1	1	1	3	4	8	4
GROUP7-3	1	1	1	3	3	8	4
S03-8	1	4	3	3	8	8	8
GROUP5-2	1	1	1	2	3	1	3
GROUP4-10	4	3	6	5	7	6	5
MCL-45	2	2	4	7	6	2	9
MCL-109	1	1	1	1	1	7	1
SC01-10	2	1	1	1	1	7	1
WCM041	3	4	5	4	5	9	10
MCL-146	1	4	3	3	8	8	8
MCL-126	2	2	2	2	2	5	9
