membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	1	2	2	1	2
HUMC-8	2	3	2	3	3	2	2
UNMC-81	1	4	3	4	4	3	3
UNMC-18	1	2	1	1	5	1	1
HUMC-7	3	5	4	5	6	4	4
UNMC-16	2	3	2	3	3	5	5
UNMC-7	2	4	3	4	4	3	6
S92-5	3	3	5	6	6	6	7
UNMC-33	2	5	4	7	2	7	8
WCM062	2	3	2	3	3	5	5
GROUP4-9	2	3	3	3	3	5	9
UNMC-68-A2	2	3	2	3	3	5	5
M47-024	1	3	5	3	3	5	5
SPECS-3163	2	3	2	3	3	5	5
UNMC-5	2	3	2	3	3	5	5
S94-7	2	3	2	3	3	5	5
GROUP7-1	2	3	2	3	3	5	9
M47-027	2	3	2	3	3	5	5
SPECS-3155	2	3	2	3	3	5	5
GROUP7-15	1	1	1	1	7	1	1
WCM032	3	3	5	6	6	6	7
HUMC3	4	3	2	3	3	5	5
IA04	3	5	4	7	2	4	2
HUMC-15	4	2	6	4	5	8	10
IA1857	2	3	4	7	3	4	9
GROUP6-2	4	2	6	4	5	8	10
GROUP5-9	3	3	5	6	6	6	7
GROUP4-2	1	1	3	1	3	1	9
UNMC-62	3	5	2	5	6	4	4
SPECS-1917	2	3	2	3	3	5	5
IA2852	2	5	4	7	3	4	8
MCL-38	1	1	1	1	7	1	1
GROUP5-6	2	3	2	3	3	5	5
MCL-138	4	2	6	4	5	8	2
GROUP4-7	4	5	6	4	3	8	10
MCL-98	1	1	1	1	7	1	1
GROUP7-17	2	3	3	3	3	5	9
M47-029	3	5	4	7	2	7	8
M22-51	2	3	2	3	3	5	5
HUMC-6	4	3	2	3	3	2	2
S03-3	1	3	2	3	3	2	2
MCL-14	2	5	2	3	3	5	5
MCL-37	3	5	4	4	4	3	6
MCL-33	4	2	6	2	5	8	2
IA2268	4	2	6	4	3	8	10
GROUP4-1	2	3	3	3	3	5	9
GROUP4-4	2	5	3	3	3	5	5
MCL-40	3	5	4	7	2	7	8
GROUP7-13	1	2	1	1	1	2	2
UNMC-20	4	5	4	7	5	7	8
UNMC-69	4	2	6	4	5	8	10
SPECS-3158	2	3	3	4	3	5	9
IA4227	3	5	4	2	2	9	8
GROUP6-4	1	2	1	4	5	8	2
GROUP6-3	4	2	6	4	5	8	10
UNMC-28	1	1	1	1	7	1	1
SPECS-3157	4	2	6	2	2	9	2
MCL-39	2	3	2	3	3	5	5
MCL-42	2	4	3	4	4	3	6
UNMC-90	2	3	2	3	3	2	2
UNMC-48	3	5	4	7	2	7	8
GROUP7-6	2	5	4	7	3	7	8
GROUP5-4	4	2	6	2	4	9	2
IA68	4	4	3	4	4	3	3
GROUP7-11	1	1	1	1	7	1	1
UNMC-6	1	1	4	1	7	4	3
SC86-6	1	4	3	4	4	3	6
IA4885	2	4	3	4	4	3	6
UNMC-55	1	4	3	4	4	3	6
UNMC-47	3	5	4	5	6	4	4
UNMC-87	3	5	4	2	2	9	8
GROUP7-9	3	5	4	2	2	9	2
GROUP7-20	3	3	4	5	6	4	4
GROUP5-10	3	3	5	6	6	6	4
UNMC-64	1	1	1	1	1	2	2
IA2745	1	1	3	1	3	1	9
HUMC4	2	3	2	3	3	5	5
UNMC-79-C1	3	5	4	4	2	3	8
IA2084	3	5	4	2	2	9	8
IA4203	3	5	4	7	2	9	8
IA1147	4	2	6	4	5	8	10
UNMC-61	4	3	6	4	5	8	10
MCL-128	1	1	1	1	7	1	1
GROUP7-14	1	1	1	1	7	1	1
GROUP4-6	1	2	1	1	3	4	3
GROUP7-2	1	1	1	1	1	1	1
HUMC5	2	3	3	3	3	5	9
MCL-35	1	1	1	1	7	1	1
MCL-75	4	2	6	4	3	8	10
UNMC-24	3	4	4	5	6	4	4
M47-023	3	4	4	7	2	4	6
UNMC-86	2	3	4	5	6	5	4
GROUP5-1	3	3	5	6	6	6	7
GROUP5-5	2	3	4	5	6	4	4
UNMC-8	1	1	1	2	2	9	2
