membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	2	1	1	1	2
HUMC-8	2	2	3	2	2	2	3
UNMC-81	1	1	4	3	3	3	4
UNMC-18	1	3	1	1	1	1	5
HUMC-7	2	4	1	4	4	3	6
UNMC-16	1	3	2	5	5	1	2
UNMC-7	1	1	4	3	5	4	4
S92-5	3	5	1	4	6	3	7
UNMC-33	2	4	1	5	7	5	8
WCM062	1	1	2	1	1	1	2
GROUP4-9	2	2	3	2	2	2	3
UNMC-68-A2	3	5	5	6	8	6	9
M47-024	3	5	5	6	8	6	9
SPECS-3163	3	5	5	6	8	6	9
UNMC-5	1	1	2	5	1	1	2
S94-7	3	5	5	6	8	6	9
GROUP7-1	2	2	3	2	2	2	3
M47-027	2	2	3	2	2	2	3
SPECS-3155	3	5	5	6	8	6	9
GROUP7-15	1	1	6	3	3	7	10
WCM032	1	4	1	4	4	3	6
HUMC3	1	1	2	1	1	1	2
IA04	2	4	1	5	7	5	8
HUMC-15	4	3	4	7	5	8	7
IA1857	2	2	3	2	2	2	7
GROUP6-2	3	5	5	6	8	8	9
GROUP5-9	2	4	1	5	7	5	8
GROUP4-2	1	2	3	2	3	7	10
UNMC-62	2	5	1	4	6	3	7
SPECS-1917	3	5	5	6	8	6	9
IA2852	2	2	1	5	7	5	8
MCL-38	1	1	6	3	3	7	4
GROUP5-6	2	2	2	5	1	1	2
MCL-138	4	3	4	7	5	8	7
GROUP4-7	2	2	1	5	7	8	7
MCL-98	1	1	6	3	3	7	10
GROUP7-17	2	2	3	2	2	2	3
M47-029	2	2	3	2	2	5	3
M22-51	2	2	2	5	1	1	2
HUMC-6	1	3	2	5	1	1	5
S03-3	1	1	2	1	1	1	1
MCL-14	1	4	1	1	1	9	1
MCL-37	2	4	1	5	5	5	4
MCL-33	4	3	4	7	1	3	5
IA2268	2	2	3	2	2	8	7
GROUP4-1	4	2	3	2	2	1	7
GROUP4-4	2	2	3	5	2	2	3
MCL-40	2	2	3	2	2	2	3
GROUP7-13	1	1	2	1	1	1	1
UNMC-20	2	4	1	5	7	5	2
UNMC-69	4	3	4	7	5	8	7
SPECS-3158	3	5	5	7	8	8	9
IA4227	1	4	1	4	4	3	5
GROUP6-4	1	1	4	7	5	8	7
GROUP6-3	4	3	4	7	5	8	7
UNMC-28	1	1	2	3	3	1	10
SPECS-3157	3	5	4	7	4	3	7
MCL-39	2	2	2	5	1	1	2
MCL-42	4	2	4	7	5	4	4
UNMC-90	2	2	2	1	1	1	1
UNMC-48	2	4	1	5	7	5	8
GROUP7-6	2	2	3	5	7	5	2
GROUP5-4	1	1	1	3	4	3	1
IA68	4	3	4	7	5	8	7
GROUP7-11	3	1	6	3	3	6	9
UNMC-6	2	2	3	2	2	2	3
SC86-6	4	2	4	7	5	4	4
IA4885	2	2	3	7	5	4	4
UNMC-55	4	2	4	7	5	4	4
UNMC-47	2	4	1	4	7	5	8
UNMC-87	1	4	1	4	4	3	6
GROUP7-9	2	4	1	4	4	3	5
GROUP7-20	3	4	1	4	4	3	6
GROUP5-10	3	4	1	4	4	3	6
UNMC-64	1	1	2	1	1	1	1
IA2745	1	2	3	2	2	7	3
HUMC4	3	4	1	4	4	3	6
UNMC-79-C1	1	1	4	6	5	6	9
IA2084	1	4	1	4	4	3	6
IA4203	1	4	1	4	4	3	6
IA1147	4	3	4	7	5	8	7
UNMC-61	4	5	4	7	5	8	7
MCL-128	1	1	6	3	3	7	10
GROUP7-14	4	2	3	2	5	2	3
GROUP4-6	3	5	5	6	8	6	9
GROUP7-2	1	1	2	1	3	1	1
HUMC5	2	2	3	2	2	2	3
MCL-35	2	2	6	3	2	7	3
MCL-75	3	3	4	7	5	8	7
UNMC-24	2	2	4	7	5	8	7
M47-023	2	2	3	2	2	2	3
UNMC-86	2	2	3	2	2	2	1
GROUP5-1	3	5	5	3	4	3	7
GROUP5-5	2	2	3	2	2	2	3
UNMC-8	1	1	1	3	4	3	10
GROUP6-1	1	1	6	3	3	7	10
UNMC-23	1	1	6	3	3	7	10
MCL-71	1	4	1	3	3	7	10
IA4289	3	4	5	4	6	3	6
S08-1	4	2	5	7	5	4	4
UNMC-84	4	2	3	7	5	4	4
SC02-11	4	5	4	7	8	6	4
UNMC-44	1	4	1	5	7	5	8
M47-022	4	2	4	7	5	4	4
BC04	4	2	4	7	5	4	4
HUMC-9	1	1	1	3	4	3	7
GROUP7-22	2	2	1	5	7	5	8
M47-3	1	4	1	2	2	9	1
UNMC-51	4	3	4	7	5	8	4
GROUP4-3	2	2	5	2	7	5	8
WCM045	3	5	1	6	8	5	7
UNMC-31	1	1	2	1	1	1	1
GROUP7-5	3	4	1	4	4	3	6
GROUP4-8	1	4	1	4	4	3	6
UNMC-97	1	3	1	4	4	3	5
HUMC1	1	4	1	4	4	3	6
MCL-61	1	1	2	1	1	1	1
S87-4	3	5	5	6	8	6	9
UNMC-85	2	2	5	2	2	2	3
SC08-2	3	5	5	6	7	5	8
S06-166	3	5	5	6	8	6	9
IA2334	2	2	5	2	7	5	8
MCL-122	2	2	5	2	7	5	8
GROUP5-3	1	1	2	1	1	3	1
GROUP5-7	1	1	6	2	3	7	3
S89-9	3	5	5	6	8	6	9
GROUP4-5	1	1	2	1	1	1	1
M47-025	2	2	3	2	2	2	3
IA834	2	2	3	2	2	2	3
HUMC-12	1	1	2	1	1	1	1
UNMC-88	1	1	2	1	1	1	1
GROUP4-11	1	4	1	4	4	3	6
UNMC-39	1	1	2	1	1	1	1
MCL-25	1	3	1	4	4	3	6
HUMC-10	3	5	5	6	8	6	9
GROUP7-19	1	3	4	7	5	8	7
GROUP5-8	2	2	3	2	2	2	3
SPECS-3164	2	4	1	5	7	5	8
UNMC-71-A5	1	4	1	5	7	5	8
MCL-24	1	1	6	3	3	7	10
UNMC-37	1	1	6	3	3	7	10
IA-02	1	2	3	2	2	7	3
GROUP7-3	1	3	1	2	4	3	5
S03-8	3	4	5	4	6	3	6
GROUP5-2	1	1	2	1	1	1	1
GROUP4-10	4	3	4	7	5	8	7
MCL-45	2	2	3	2	2	2	3
MCL-109	1	1	6	3	3	7	10
SC01-10	1	5	5	3	3	7	9
WCM041	2	4	1	5	7	5	8
MCL-146	2	4	1	5	7	5	5
MCL-126	3	5	5	6	8	6	9
