membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
SC86-6	1	5	5	6	7	7	3
IA4885	3	5	6	6	3	7	3
UNMC-55	3	3	4	2	8	4	4
UNMC-47	3	4	2	2	2	5	2
UNMC-87	3	4	2	2	2	5	2
GROUP7-9	3	4	6	3	3	5	2
GROUP7-20	3	4	2	2	2	5	2
GROUP5-10	3	4	2	2	2	5	2
UNMC-64	4	1	1	1	1	5	2
IA2745	1	1	1	1	1	1	1
HUMC4	3	4	2	2	2	5	2
UNMC-79-C1	3	4	2	2	2	5	6
IA2084	1	4	2	1	1	5	2
IA4203	3	4	2	2	2	5	2
IA1147	4	3	4	5	8	4	4
UNMC-61	3	4	4	3	7	6	5
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	6	6	3	7	3
GROUP4-6	4	3	4	5	8	4	4
GROUP7-2	1	3	1	1	7	6	10
HUMC5	2	2	3	3	3	3	3
MCL-35	1	1	1	1	1	1	1
MCL-75	3	4	4	4	4	4	8
UNMC-24	3	2	6	6	3	7	3
M47-023	3	2	6	6	3	7	3
UNMC-86	2	2	2	7	3	2	8
GROUP5-1	3	2	2	4	6	8	7
GROUP5-5	2	2	3	3	3	3	3
UNMC-8	1	1	1	1	1	1	1
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	3	2	2	2	6	2	8
S08-1	2	2	3	6	3	7	3
UNMC-84	3	5	6	6	3	7	3
SC02-11	4	5	4	5	8	4	4
UNMC-44	1	1	1	1	1	1	1
M47-022	3	5	6	6	7	4	3
BC04	3	5	5	6	7	7	6
HUMC-9	3	2	3	4	6	8	7
GROUP7-22	3	2	3	4	6	8	7
M47-3	1	1	1	1	1	1	3
UNMC-51	3	5	6	6	3	7	3
GROUP4-3	2	4	2	7	6	2	2
WCM045	2	4	2	2	4	5	2
UNMC-31	4	3	1	5	7	6	10
GROUP7-5	2	4	3	7	6	5	8
GROUP4-8	3	4	2	2	2	5	2
UNMC-97	4	3	4	5	8	6	4
HUMC1	3	4	6	7	4	7	2
MCL-61	4	3	5	5	7	6	10
S87-4	2	2	2	7	6	2	8
UNMC-85	2	2	3	3	6	8	7
SC08-2	2	2	3	3	6	8	7
S06-166	2	2	3	3	6	3	8
IA2334	2	2	2	7	6	2	8
MCL-122	2	2	2	7	6	2	8
GROUP5-3	1	1	1	1	2	2	1
GROUP5-7	1	1	1	1	1	1	1
S89-9	3	2	3	4	6	8	7
GROUP4-5	1	3	1	1	7	6	1
M47-025	2	2	3	3	6	3	3
IA834	2	2	3	3	3	3	8
HUMC-12	4	3	1	5	7	6	10
UNMC-88	4	3	1	1	1	1	1
GROUP4-11	4	3	4	2	8	4	4
UNMC-39	4	3	1	5	7	6	10
MCL-25	4	3	4	5	8	4	4
HUMC-10	4	3	4	5	8	4	4
GROUP7-19	4	3	4	5	8	4	4
GROUP5-8	2	5	3	3	3	3	3
SPECS-3164	3	4	4	4	4	4	8
UNMC-71-A5	3	4	2	2	2	5	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	3	4	5	8	4	4
GROUP7-3	4	3	4	5	8	4	4
S03-8	3	4	4	4	4	4	8
GROUP5-2	2	2	3	3	5	3	5
GROUP4-10	4	3	5	5	7	6	10
MCL-45	1	1	3	3	6	3	3
MCL-109	1	1	1	1	1	1	1
SC01-10	1	2	3	1	1	1	1
WCM041	3	4	6	7	2	7	2
MCL-146	3	4	4	4	4	4	8
MCL-126	2	2	3	3	6	3	8
