membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	2	1	2	1
HUMC-8	2	2	2	2	2	3	2
UNMC-81	3	3	3	3	3	4	3
UNMC-18	1	1	1	2	1	5	1
HUMC-7	4	4	4	4	4	6	4
UNMC-16	2	2	2	2	5	3	5
UNMC-7	2	3	2	3	2	4	2
S92-5	4	2	4	3	6	6	6
UNMC-33	3	2	3	3	5	7	5
WCM062	2	1	1	2	1	2	1
GROUP4-9	2	2	2	2	2	3	5
UNMC-68-A2	4	5	5	5	7	8	7
M47-024	2	5	5	5	7	2	5
SPECS-3163	4	5	5	5	7	8	7
UNMC-5	2	1	1	2	5	3	5
S94-7	4	5	5	5	7	8	7
GROUP7-1	2	2	2	2	2	3	5
M47-027	2	2	2	2	5	3	5
SPECS-3155	4	5	5	5	7	8	7
GROUP7-15	3	3	6	6	8	9	8
WCM032	3	4	6	4	8	6	8
HUMC3	1	1	1	2	1	2	1
IA04	4	4	6	4	5	6	9
HUMC-15	2	3	2	3	2	4	2
IA1857	3	3	6	3	5	7	5
GROUP6-2	4	5	3	5	7	8	7
GROUP5-9	4	5	5	7	6	5	8
GROUP4-2	3	2	2	6	5	9	10
UNMC-62	4	4	4	4	4	6	6
SPECS-1917	4	5	5	5	7	8	7
IA2852	2	2	2	2	5	3	5
MCL-38	3	3	6	6	8	9	10
GROUP5-6	2	2	2	2	5	3	5
MCL-138	1	1	3	1	1	1	1
GROUP4-7	2	2	2	2	5	3	5
MCL-98	3	3	6	6	8	9	10
GROUP7-17	2	2	2	2	2	3	2
M47-029	3	2	2	3	5	3	5
M22-51	2	2	2	2	5	3	5
HUMC-6	2	2	2	2	5	3	5
S03-3	1	1	1	1	1	1	1
MCL-14	4	2	4	3	4	6	6
MCL-37	2	2	2	2	5	3	5
MCL-33	4	1	3	1	1	1	9
IA2268	2	2	2	2	5	3	5
GROUP4-1	2	2	2	6	5	9	10
GROUP4-4	2	2	2	2	5	3	5
MCL-40	2	2	2	2	2	3	2
GROUP7-13	1	1	1	2	1	7	1
UNMC-20	2	2	2	2	5	3	5
UNMC-69	4	3	3	3	3	7	3
SPECS-3158	4	5	5	5	7	8	7
IA4227	4	4	4	4	4	1	9
GROUP6-4	1	1	1	1	1	1	1
GROUP6-3	2	2	2	2	5	3	5
UNMC-28	1	3	6	1	8	2	1
SPECS-3157	4	4	3	3	3	7	9
MCL-39	2	2	2	2	5	3	5
MCL-42	2	3	2	3	2	4	2
UNMC-90	2	1	1	2	1	3	1
UNMC-48	3	2	3	3	5	7	5
GROUP7-6	2	2	2	2	5	3	5
GROUP5-4	3	3	3	3	3	7	3
IA68	3	3	6	3	5	7	3
GROUP7-11	3	3	3	3	3	8	3
UNMC-6	3	3	6	3	5	7	5
SC86-6	2	3	2	3	2	4	2
IA4885	2	3	2	3	2	4	2
UNMC-55	3	3	3	3	2	4	2
UNMC-47	4	4	4	4	4	6	4
UNMC-87	4	4	4	4	4	6	9
GROUP7-9	4	4	4	4	4	1	9
GROUP7-20	4	4	4	5	4	6	4
GROUP5-10	4	4	4	5	4	6	4
UNMC-64	1	1	1	2	1	1	1
IA2745	2	2	2	2	2	3	5
HUMC4	2	2	2	2	5	3	5
UNMC-79-C1	2	3	2	3	2	4	7
IA2084	4	4	4	4	4	6	9
IA4203	4	4	4	4	4	6	9
IA1147	3	3	3	3	3	7	3
UNMC-61	2	2	2	2	7	3	8
MCL-128	3	3	6	6	8	9	10
GROUP7-14	2	2	2	2	2	4	2
GROUP4-6	3	3	6	3	3	7	3
GROUP7-2	1	1	1	1	1	1	1
HUMC5	2	2	2	2	2	3	5
MCL-35	3	2	6	2	8	3	5
MCL-75	4	5	5	5	7	8	5
UNMC-24	3	4	6	4	8	6	8
M47-023	2	3	2	3	2	4	2
UNMC-86	4	4	4	4	4	6	6
GROUP5-1	4	4	4	5	4	6	9
GROUP5-5	4	4	4	4	4	6	2
UNMC-8	1	3	4	1	3	7	3
GROUP6-1	3	3	6	6	8	9	10
UNMC-23	3	3	6	6	8	9	10
MCL-71	3	3	6	6	8	9	10
IA4289	3	4	6	4	8	6	9
S08-1	2	2	2	2	2	4	2
UNMC-84	2	2	2	2	2	4	2
SC02-11	4	3	3	3	3	8	7
UNMC-44	3	3	6	6	8	6	8
M47-022	2	3	2	3	2	4	2
BC04	2	3	2	3	2	4	2
HUMC-9	3	3	6	7	8	5	8
GROUP7-22	3	2	2	7	6	5	8
M47-3	3	2	6	7	8	5	8
UNMC-51	2	3	2	3	2	4	2
GROUP4-3	4	4	4	4	4	6	4
WCM045	4	5	5	5	4	6	4
UNMC-31	1	1	1	1	1	1	1
GROUP7-5	4	4	4	4	4	6	4
GROUP4-8	4	4	4	4	4	6	4
UNMC-97	4	4	4	1	1	1	9
HUMC1	1	1	1	2	4	2	1
MCL-61	1	1	1	1	1	1	1
S87-4	4	5	5	5	7	8	7
UNMC-85	2	2	2	2	2	3	6
SC08-2	4	2	5	5	7	5	6
S06-166	4	5	5	5	7	8	7
IA2334	3	4	2	3	5	6	8
MCL-122	4	4	4	4	4	6	6
GROUP5-3	4	4	4	2	4	6	1
GROUP5-7	4	4	4	5	4	6	4
S89-9	4	5	5	5	7	8	7
GROUP4-5	1	1	1	1	1	1	1
M47-025	2	5	5	2	2	3	2
IA834	2	5	5	2	2	3	2
HUMC-12	1	1	1	1	1	1	1
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	4	4	4	4	4	6	9
UNMC-39	1	1	1	1	1	1	1
MCL-25	4	4	3	3	4	7	9
HUMC-10	4	3	3	5	3	8	7
GROUP7-19	3	3	3	3	3	7	3
GROUP5-8	2	2	2	2	2	3	5
SPECS-3164	2	4	6	3	8	6	8
UNMC-71-A5	3	3	6	6	8	6	8
MCL-24	3	3	6	6	8	9	10
UNMC-37	3	3	6	6	8	9	10
IA-02	3	3	2	3	3	9	10
GROUP7-3	4	3	3	3	1	7	3
S03-8	4	4	4	4	4	6	6
GROUP5-2	2	1	1	2	5	3	1
GROUP4-10	1	1	3	1	1	1	5
MCL-45	2	2	2	2	2	3	2
MCL-109	3	3	6	6	8	9	10
SC01-10	2	3	5	5	7	2	10
WCM041	4	5	5	5	7	8	7
MCL-146	4	4	4	4	4	6	6
MCL-126	4	5	5	2	7	3	7
