membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	2	2	2	2
HUMC-8	2	3	3	3	2	3	3
UNMC-81	1	1	4	1	1	4	1
UNMC-18	1	1	1	2	1	1	1
HUMC-7	3	3	5	4	3	5	4
UNMC-16	1	2	2	2	2	2	2
UNMC-7	4	4	4	5	4	4	5
S92-5	3	5	6	6	5	6	6
UNMC-33	3	3	5	4	6	7	7
WCM062	1	2	2	2	2	2	3
GROUP4-9	3	3	3	3	7	3	2
UNMC-68-A2	4	5	6	6	8	8	8
M47-024	4	5	6	6	8	8	8
SPECS-3163	4	5	6	6	8	8	8
UNMC-5	1	2	2	2	2	2	2
S94-7	4	5	6	6	8	8	8
GROUP7-1	3	3	3	3	7	3	2
M47-027	3	3	3	3	2	3	2
SPECS-3155	4	5	6	6	8	8	8
GROUP7-15	1	1	1	1	1	1	1
WCM032	3	3	5	4	5	5	6
HUMC3	1	2	2	2	2	2	3
IA04	3	3	5	4	6	7	4
HUMC-15	2	4	4	5	4	4	5
IA1857	3	3	5	4	7	4	4
GROUP6-2	4	5	6	6	8	8	8
GROUP5-9	3	3	3	6	7	3	2
GROUP4-2	1	1	1	1	1	1	1
UNMC-62	3	3	5	4	3	5	4
SPECS-1917	4	5	6	6	8	8	8
IA2852	3	3	5	4	7	5	6
MCL-38	1	1	1	1	1	1	1
GROUP5-6	3	2	2	2	2	2	2
MCL-138	1	2	4	5	5	4	4
GROUP4-7	3	3	5	4	6	7	2
MCL-98	1	1	1	1	1	1	1
GROUP7-17	3	3	3	3	7	3	2
M47-029	3	3	5	4	6	7	4
M22-51	4	5	3	6	8	2	8
HUMC-6	1	2	3	2	2	2	3
S03-3	1	2	2	2	2	2	3
MCL-14	3	2	3	4	5	6	6
MCL-37	3	3	5	4	6	7	2
MCL-33	1	2	4	5	5	4	4
IA2268	3	3	3	3	4	3	2
GROUP4-1	1	5	1	1	7	1	1
GROUP4-4	3	3	3	3	2	3	2
MCL-40	3	3	3	3	4	3	9
GROUP7-13	1	2	2	2	2	2	3
UNMC-20	3	3	5	4	6	7	2
UNMC-69	3	4	4	5	5	4	5
SPECS-3158	4	5	6	6	8	8	8
IA4227	3	3	5	4	5	5	4
GROUP6-4	1	1	1	1	1	4	1
GROUP6-3	3	2	4	5	5	6	4
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	3	3	5	5	5	5	4
MCL-39	3	2	2	2	2	2	2
MCL-42	2	4	4	5	4	4	5
UNMC-90	1	2	2	2	2	2	3
UNMC-48	3	3	5	4	6	7	7
GROUP7-6	3	3	5	4	6	7	7
GROUP5-4	3	4	4	7	3	4	10
IA68	2	4	4	5	5	4	10
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	2	3	3	3	7	4	9
SC86-6	2	4	4	5	4	4	5
IA4885	2	4	3	3	4	4	5
UNMC-55	2	4	4	5	4	4	5
UNMC-47	3	3	5	4	6	5	7
UNMC-87	3	3	5	4	5	5	4
GROUP7-9	3	3	5	4	6	5	9
GROUP7-20	2	1	6	3	3	9	10
GROUP5-10	2	1	6	6	3	9	10
UNMC-64	1	2	2	2	2	2	3
IA2745	1	1	1	1	1	1	1
HUMC4	2	2	6	3	3	6	10
UNMC-79-C1	4	5	6	6	8	8	8
IA2084	3	3	5	4	5	5	4
IA4203	3	3	5	4	6	7	7
IA1147	2	4	4	5	5	4	4
UNMC-61	4	5	6	6	8	8	8
MCL-128	1	1	1	1	1	1	1
GROUP7-14	2	4	3	3	4	4	5
GROUP4-6	4	2	4	7	3	4	10
GROUP7-2	1	1	1	1	1	1	1
HUMC5	3	3	3	3	7	3	2
MCL-35	1	1	1	1	1	1	1
MCL-75	2	4	4	5	5	4	4
UNMC-24	2	4	5	5	5	5	10
M47-023	2	3	3	3	4	4	5
UNMC-86	3	3	5	4	7	5	6
GROUP5-1	3	5	6	6	5	6	6
GROUP5-5	3	3	3	3	4	3	9
UNMC-8	1	1	4	7	5	4	1
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	3	3	5	4	5	5	6
S08-1	2	5	6	3	4	4	5
UNMC-84	2	3	3	3	4	4	5
SC02-11	2	5	4	5	8	8	5
UNMC-44	1	1	1	1	1	1	1
M47-022	2	4	4	5	4	4	5
BC04	2	4	4	5	4	4	5
HUMC-9	3	5	6	6	5	6	6
GROUP7-22	3	3	3	3	7	3	2
M47-3	1	1	1	7	3	6	1
UNMC-51	2	4	4	5	4	4	5
GROUP4-3	3	3	5	4	7	5	6
WCM045	3	3	5	6	8	8	8
UNMC-31	1	2	2	2	2	2	3
GROUP7-5	2	5	6	3	3	5	9
GROUP4-8	3	3	5	4	3	5	4
UNMC-97	1	2	2	2	3	2	3
HUMC1	2	3	5	4	3	5	9
MCL-61	2	2	2	2	2	2	3
S87-4	4	5	5	6	7	5	8
UNMC-85	3	3	3	3	7	3	6
SC08-2	4	5	5	6	7	6	6
S06-166	4	5	6	6	8	8	8
IA2334	3	3	5	4	7	5	6
MCL-122	3	3	5	4	7	5	6
GROUP5-3	1	1	1	1	1	1	1
GROUP5-7	1	1	1	1	1	1	1
S89-9	4	5	6	6	8	8	8
GROUP4-5	1	2	2	2	2	2	3
M47-025	4	5	3	3	4	3	3
IA834	3	3	3	3	8	3	8
HUMC-12	1	1	2	2	2	2	3
UNMC-88	1	1	2	1	1	1	1
GROUP4-11	3	3	5	4	5	5	4
UNMC-39	1	2	2	2	2	2	3
MCL-25	3	2	3	2	3	5	3
HUMC-10	4	5	4	5	8	8	8
GROUP7-19	1	1	4	7	3	9	10
GROUP5-8	4	5	3	6	7	3	2
SPECS-3164	3	3	5	4	6	7	7
UNMC-71-A5	4	3	5	6	6	7	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	1	1	1	1
GROUP7-3	1	2	2	2	2	2	3
S03-8	2	2	6	4	3	5	6
GROUP5-2	1	2	2	2	2	2	3
GROUP4-10	2	4	4	5	5	4	4
MCL-45	2	1	3	3	4	3	9
MCL-109	1	1	1	1	1	1	1
SC01-10	1	5	6	6	8	8	8
WCM041	4	3	5	6	6	7	7
MCL-146	2	2	6	4	3	5	6
MCL-126	4	3	5	6	8	7	8
