membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	1	1	1	2	2
HUMC-8	2	3	2	2	1	3	3
UNMC-81	1	1	3	3	2	4	4
UNMC-18	1	4	1	1	1	3	5
HUMC-7	3	2	4	4	3	5	6
UNMC-16	1	3	5	2	1	2	2
UNMC-7	2	4	4	5	4	4	4
S92-5	3	2	2	6	3	6	5
UNMC-33	3	4	2	6	5	6	7
WCM062	4	3	5	2	6	3	2
GROUP4-9	4	3	2	2	7	3	3
UNMC-68-A2	4	5	6	7	6	7	8
M47-024	4	5	6	7	6	7	8
SPECS-3163	4	5	6	7	6	7	8
UNMC-5	4	3	5	2	1	2	2
S94-7	4	3	6	7	6	7	8
GROUP7-1	4	3	2	2	7	3	5
M47-027	4	3	2	2	7	3	3
SPECS-3155	4	5	6	7	6	7	8
GROUP7-15	1	1	1	1	8	8	1
WCM032	1	2	3	4	2	9	9
HUMC3	4	3	5	2	1	2	2
IA04	3	4	2	6	5	6	10
HUMC-15	2	4	3	5	4	4	4
IA1857	3	2	2	3	3	6	5
GROUP6-2	4	5	6	7	6	7	8
GROUP5-9	3	4	2	6	5	3	5
GROUP4-2	1	3	1	1	1	2	1
UNMC-62	3	2	2	6	3	6	5
SPECS-1917	4	5	6	7	6	7	8
IA2852	3	4	2	6	5	6	7
MCL-38	1	1	1	1	8	8	1
GROUP5-6	4	3	5	2	1	2	2
MCL-138	1	1	5	2	1	1	9
GROUP4-7	3	4	2	6	5	6	2
MCL-98	1	1	1	1	8	8	1
GROUP7-17	4	3	2	2	7	3	3
M47-029	3	4	2	6	5	6	5
M22-51	4	3	5	2	1	2	2
HUMC-6	3	1	5	2	1	3	5
S03-3	4	3	5	2	1	2	2
MCL-14	4	3	5	2	1	2	2
MCL-37	3	4	2	6	4	6	4
MCL-33	1	1	5	2	1	1	9
IA2268	4	3	2	2	7	3	3
GROUP4-1	1	3	1	2	1	2	1
GROUP4-4	4	4	2	5	7	6	3
MCL-40	4	4	2	2	7	6	3
GROUP7-13	1	1	5	2	1	9	9
UNMC-20	1	3	5	2	1	2	2
UNMC-69	1	1	5	3	1	9	9
SPECS-3158	4	5	5	7	6	7	8
IA4227	3	4	5	6	5	1	10
GROUP6-4	1	1	1	2	1	1	9
GROUP6-3	1	3	5	2	1	2	2
UNMC-28	1	1	1	1	8	1	1
SPECS-3157	1	1	5	3	1	9	9
MCL-39	4	3	2	2	7	3	2
MCL-42	2	4	3	5	4	4	4
UNMC-90	4	3	5	2	1	1	9
UNMC-48	3	4	2	6	5	6	7
GROUP7-6	3	4	2	6	5	6	7
GROUP5-4	1	1	3	3	2	9	9
IA68	2	4	3	5	2	9	4
GROUP7-11	1	1	3	3	2	9	9
UNMC-6	1	2	3	3	3	4	3
SC86-6	2	4	3	5	4	4	4
IA4885	2	4	3	5	4	4	4
UNMC-55	2	4	3	5	2	4	4
UNMC-47	3	2	4	4	3	5	6
UNMC-87	3	2	4	4	5	5	6
GROUP7-9	3	4	4	4	5	5	6
GROUP7-20	2	2	4	4	3	5	6
GROUP5-10	2	2	4	4	3	5	6
UNMC-64	1	1	5	1	1	2	2
IA2745	1	4	1	1	8	3	1
HUMC4	2	2	4	4	3	5	6
UNMC-79-C1	2	5	6	5	4	6	4
IA2084	1	4	4	1	5	5	1
IA4203	3	4	4	5	5	6	7
IA1147	1	1	3	3	2	9	9
UNMC-61	4	3	4	7	6	3	1
MCL-128	1	1	1	1	8	8	1
GROUP7-14	2	3	3	5	7	3	3
GROUP4-6	1	1	3	3	2	9	9
GROUP7-2	1	1	5	2	1	1	9
HUMC5	4	3	2	2	7	3	3
MCL-35	4	3	2	1	7	3	3
MCL-75	4	3	5	7	7	7	3
UNMC-24	2	2	3	4	3	5	6
M47-023	2	4	3	5	4	6	7
UNMC-86	3	2	3	4	3	5	1
GROUP5-1	4	2	6	4	3	5	10
