membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	3	3	3	3	3	3	2
UNMC-81	1	1	1	1	1	1	1
UNMC-18	2	2	2	1	1	1	1
HUMC-7	2	2	4	4	4	2	3
UNMC-16	4	4	5	5	5	4	4
UNMC-7	2	2	4	4	4	2	5
S92-5	3	5	3	6	6	5	6
UNMC-33	2	2	4	7	4	2	7
WCM062	4	4	5	3	3	6	4
GROUP4-9	3	5	3	5	5	4	4
UNMC-68-A2	3	5	3	5	5	6	4
M47-024	3	5	6	5	3	1	4
SPECS-3163	3	5	3	5	5	6	4
UNMC-5	4	5	3	5	5	4	4
S94-7	3	5	3	5	5	6	4
GROUP7-1	3	5	3	5	5	6	4
M47-027	3	5	3	5	5	6	4
SPECS-3155	3	5	3	5	5	6	4
GROUP7-15	1	1	1	1	1	1	1
WCM032	3	5	2	6	2	2	2
HUMC3	4	4	5	3	3	3	4
IA04	3	5	2	6	7	5	8
HUMC-15	2	3	2	7	8	5	7
IA1857	3	5	3	6	7	7	8
GROUP6-2	3	5	3	5	5	8	9
GROUP5-9	3	5	3	6	6	5	6
GROUP4-2	3	5	5	5	1	4	4
UNMC-62	3	5	3	6	7	7	8
SPECS-1917	3	5	3	5	5	6	4
IA2852	3	5	3	6	6	8	6
MCL-38	1	1	1	1	1	1	1
GROUP5-6	3	5	3	5	5	4	4
MCL-138	4	4	5	2	2	3	2
GROUP4-7	3	5	2	5	4	5	7
MCL-98	1	1	1	1	1	1	1
GROUP7-17	3	5	3	5	5	4	4
M47-029	3	2	2	7	4	5	7
M22-51	3	5	3	5	5	4	4
HUMC-6	4	4	5	5	3	3	2
S03-3	4	4	5	3	3	3	2
MCL-14	3	5	2	5	5	4	4
MCL-37	2	3	6	4	8	9	5
MCL-33	4	4	5	2	2	3	2
IA2268	4	4	5	5	5	4	4
GROUP4-1	4	5	5	5	5	4	4
GROUP4-4	2	2	6	5	5	4	10
MCL-40	2	2	2	7	4	5	10
GROUP7-13	4	4	5	3	3	3	2
UNMC-20	4	4	5	5	5	4	4
UNMC-69	4	4	5	2	2	3	2
SPECS-3158	4	4	5	5	5	6	5
IA4227	2	2	2	2	2	2	2
GROUP6-4	4	4	5	5	1	3	2
GROUP6-3	4	4	5	5	5	4	4
UNMC-28	1	1	1	1	3	1	2
SPECS-3157	4	4	5	2	2	3	2
MCL-39	3	5	3	5	5	4	4
MCL-42	2	3	6	4	8	9	5
UNMC-90	4	4	5	3	3	3	2
UNMC-48	3	2	2	7	4	5	7
GROUP7-6	3	5	3	5	5	4	4
GROUP5-4	4	4	5	2	2	2	2
IA68	2	2	6	4	4	7	9
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	1	1	6	1	7	7	8
SC86-6	2	2	6	4	8	9	9
IA4885	2	2	6	4	8	9	5
UNMC-55	2	2	4	4	4	2	9
UNMC-47	2	2	4	4	4	2	3
UNMC-87	2	2	2	2	2	2	2
GROUP7-9	2	2	2	2	2	2	2
GROUP7-20	2	2	4	4	4	2	3
GROUP5-10	2	2	4	4	4	2	3
UNMC-64	4	4	1	3	3	3	2
IA2745	1	1	1	1	1	1	1
HUMC4	2	2	4	4	4	2	3
UNMC-79-C1	2	2	4	4	8	9	5
IA2084	2	2	2	2	2	2	2
IA4203	2	2	2	4	4	2	3
IA1147	4	4	5	5	2	3	9
UNMC-61	4	4	5	5	5	6	4
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	1	1	1	1	5
GROUP4-6	3	3	6	3	8	7	8
GROUP7-2	4	1	1	3	3	3	2
HUMC5	3	5	3	5	5	6	4
MCL-35	1	1	1	1	1	1	1
MCL-75	3	5	3	5	5	6	4
UNMC-24	2	2	6	4	8	9	10
M47-023	2	2	6	4	8	9	10
UNMC-86	3	5	3	6	6	8	6
GROUP5-1	2	5	3	6	7	5	6
GROUP5-5	2	5	6	6	7	8	10
UNMC-8	1	1	2	2	2	1	2
GROUP6-1	1	1	1	1	6	5	10
UNMC-23	1	1	1	2	2	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	5	6	6	7	8	10
S08-1	3	3	3	3	8	9	5
UNMC-84	3	3	6	3	8	9	5
SC02-11	1	1	1	4	8	3	9
UNMC-44	1	1	1	1	1	1	1
M47-022	2	3	6	4	8	9	5
BC04	2	3	6	4	8	9	5
HUMC-9	3	5	3	6	6	5	6
GROUP7-22	3	5	3	6	6	5	6
M47-3	1	1	1	1	1	8	8
UNMC-51	2	2	4	4	8	9	5
GROUP4-3	2	5	3	6	6	8	6
WCM045	3	4	4	5	4	6	7
UNMC-31	4	4	5	3	3	3	2
GROUP7-5	1	1	2	1	3	6	4
GROUP4-8	2	2	2	2	2	2	2
UNMC-97	4	4	5	2	2	3	2
HUMC1	2	2	4	4	8	2	10
MCL-61	4	4	5	3	3	3	2
S87-4	3	5	3	6	6	8	6
UNMC-85	3	5	3	6	6	5	6
SC08-2	3	5	3	6	6	5	6
S06-166	3	5	3	5	5	6	4
IA2334	3	5	3	6	6	8	6
MCL-122	3	5	3	6	6	8	6
GROUP5-3	1	1	1	1	1	1	1
GROUP5-7	1	2	1	1	1	1	1
S89-9	3	5	3	6	6	5	6
GROUP4-5	4	4	1	3	3	3	2
M47-025	3	5	3	5	5	6	4
IA834	3	5	3	5	5	6	4
HUMC-12	4	4	5	3	2	3	2
UNMC-88	1	1	1	3	3	3	2
GROUP4-11	2	2	2	2	2	2	2
UNMC-39	4	4	5	3	3	3	2
MCL-25	4	4	5	2	2	3	9
HUMC-10	1	1	1	1	1	3	1
GROUP7-19	1	1	1	1	2	3	9
GROUP5-8	3	5	3	6	6	5	6
SPECS-3164	2	2	4	4	8	2	10
UNMC-71-A5	2	2	4	4	8	2	10
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	1	1	1	1
GROUP7-3	4	4	5	2	2	3	2
S03-8	2	3	6	6	6	7	2
GROUP5-2	4	4	5	3	3	3	2
GROUP4-10	4	4	5	2	2	3	2
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
