membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	2	1	2	2	2
HUMC-8	2	2	3	2	3	3	3
UNMC-81	3	3	4	3	4	4	4
UNMC-18	1	1	1	1	1	2	1
HUMC-7	3	4	4	4	5	5	5
UNMC-16	2	2	3	2	3	3	3
UNMC-7	3	4	5	5	6	6	4
S92-5	3	4	4	4	4	7	4
UNMC-33	3	5	2	6	7	2	6
WCM062	2	2	3	2	3	8	3
GROUP4-9	2	2	3	2	3	3	3
UNMC-68-A2	4	2	6	5	8	9	7
M47-024	4	4	6	5	8	9	7
SPECS-3163	4	2	6	5	8	9	7
UNMC-5	2	2	3	2	3	3	3
S94-7	4	2	6	5	8	9	7
GROUP7-1	2	2	3	2	3	3	3
M47-027	2	2	3	2	3	3	3
SPECS-3155	4	4	6	5	8	9	7
GROUP7-15	1	1	1	1	1	1	1
WCM032	3	3	4	2	6	4	4
HUMC3	2	1	3	2	3	8	8
IA04	3	5	2	6	7	2	6
HUMC-15	3	5	2	6	6	2	6
IA1857	3	5	3	4	5	7	9
GROUP6-2	4	4	6	3	8	9	7
GROUP5-9	3	5	2	6	6	2	6
GROUP4-2	2	1	3	1	3	3	3
UNMC-62	4	4	4	4	5	7	9
SPECS-1917	4	4	6	5	8	9	7
IA2852	3	5	5	4	7	7	9
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	2	3	2	3	3	3
MCL-138	3	3	2	7	2	2	2
GROUP4-7	2	2	2	2	3	2	3
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	2	3	2	3	3	3
M47-029	3	5	2	6	7	2	6
M22-51	2	2	3	2	3	3	3
HUMC-6	2	2	3	2	3	3	3
S03-3	2	1	3	7	3	8	8
MCL-14	3	4	4	4	4	5	9
MCL-37	3	5	5	2	6	4	4
MCL-33	1	3	2	7	2	2	2
IA2268	2	2	3	2	3	3	3
GROUP4-1	2	2	3	1	3	3	3
GROUP4-4	3	2	3	2	3	3	3
MCL-40	3	5	2	6	7	2	6
GROUP7-13	1	1	4	7	3	8	3
UNMC-20	2	2	3	1	3	3	3
UNMC-69	3	3	2	7	2	2	2
SPECS-3158	4	2	6	5	8	9	7
IA4227	3	3	2	6	7	2	2
GROUP6-4	1	1	1	1	1	1	1
GROUP6-3	2	2	3	2	3	3	3
UNMC-28	1	1	1	1	1	8	8
SPECS-3157	3	3	2	7	2	2	2
MCL-39	2	2	3	2	3	3	3
MCL-42	3	5	5	5	6	4	4
UNMC-90	2	2	3	2	3	8	8
UNMC-48	3	5	2	6	7	2	6
GROUP7-6	2	2	3	2	3	3	3
GROUP5-4	3	3	4	3	3	8	3
IA68	3	3	4	3	4	4	4
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	1	1	1	1	5	4	9
SC86-6	3	5	5	6	7	4	4
IA4885	3	5	5	2	6	4	4
UNMC-55	3	5	4	5	6	4	4
UNMC-47	3	5	2	6	7	2	9
UNMC-87	3	3	4	6	5	5	5
GROUP7-9	3	3	2	7	5	2	2
GROUP7-20	3	3	4	4	4	5	5
GROUP5-10	3	3	4	4	4	5	5
UNMC-64	1	1	1	7	1	1	1
