membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	2	1	2	2
HUMC-8	2	2	3	3	2	3	3
UNMC-81	1	1	1	1	3	1	1
UNMC-18	1	1	1	1	1	1	1
HUMC-7	2	2	4	4	4	4	4
UNMC-16	2	2	2	2	5	2	2
UNMC-7	3	3	5	4	4	5	4
S92-5	2	3	2	3	4	6	4
UNMC-33	2	2	4	5	4	4	5
WCM062	2	2	2	2	1	2	2
GROUP4-9	2	2	3	2	2	2	6
UNMC-68-A2	3	3	5	5	6	5	7
M47-024	3	3	5	5	6	5	7
SPECS-3163	3	3	5	5	6	5	7
UNMC-5	2	2	2	2	1	2	2
S94-7	3	2	5	5	6	5	7
GROUP7-1	2	2	3	2	2	3	6
M47-027	2	2	3	2	2	3	6
SPECS-3155	3	3	5	5	6	5	7
GROUP7-15	1	1	1	1	3	1	1
WCM032	4	4	6	4	7	7	8
HUMC3	2	2	2	2	1	2	2
IA04	2	2	3	2	5	8	5
HUMC-15	2	2	6	6	8	8	5
IA1857	1	1	1	1	3	1	1
GROUP6-2	4	4	6	7	7	7	8
GROUP5-9	3	3	5	2	5	5	7
GROUP4-2	1	1	2	2	5	1	5
UNMC-62	2	2	6	2	5	8	5
SPECS-1917	3	2	5	5	6	5	7
IA2852	2	2	3	2	5	8	5
MCL-38	1	1	1	1	3	1	1
GROUP5-6	2	2	2	2	5	2	2
MCL-138	1	4	2	3	1	2	3
GROUP4-7	2	2	3	2	5	8	5
MCL-98	1	1	1	1	3	1	1
GROUP7-17	2	2	3	2	2	3	6
M47-029	2	2	3	2	5	8	5
M22-51	2	2	2	2	5	2	5
HUMC-6	2	4	2	2	5	2	3
S03-3	1	4	2	3	1	2	3
MCL-14	2	3	2	3	2	6	3
MCL-37	2	2	3	2	5	9	9
MCL-33	1	4	2	3	1	2	3
IA2268	2	2	3	2	2	3	6
GROUP4-1	2	2	2	2	5	8	5
GROUP4-4	2	2	3	2	2	3	6
MCL-40	2	2	3	2	2	3	6
GROUP7-13	1	4	2	3	1	7	3
UNMC-20	1	1	2	2	5	2	5
UNMC-69	4	4	6	7	7	7	8
SPECS-3158	3	3	5	5	6	5	7
IA4227	3	3	5	4	4	5	7
GROUP6-4	1	1	1	1	3	1	1
GROUP6-3	2	2	2	2	5	8	5
UNMC-28	1	1	1	1	1	1	7
SPECS-3157	4	4	6	7	7	7	8
MCL-39	2	2	2	2	5	2	2
MCL-42	3	5	3	6	8	9	9
UNMC-90	2	4	2	3	1	2	3
UNMC-48	2	2	3	2	5	8	5
GROUP7-6	2	2	3	2	5	8	5
GROUP5-4	4	4	6	7	7	7	8
IA68	4	2	6	7	7	4	8
GROUP7-11	1	1	6	7	7	7	8
UNMC-6	2	2	3	2	2	3	6
SC86-6	3	5	5	6	8	9	9
IA4885	3	5	3	6	8	3	9
UNMC-55	4	1	6	7	7	4	8
UNMC-47	3	3	5	5	4	4	4
UNMC-87	3	3	4	4	4	7	4
GROUP7-9	2	2	3	2	2	3	6
GROUP7-20	3	2	4	5	4	4	4
GROUP5-10	3	3	5	5	4	4	4
UNMC-64	1	4	2	3	1	2	3
IA2745	1	1	1	1	3	1	1
HUMC4	3	2	4	4	4	4	4
UNMC-79-C1	3	3	5	5	4	5	7
IA2084	1	1	4	4	4	1	1
IA4203	3	3	5	4	4	7	4
IA1147	4	4	6	7	7	7	8
UNMC-61	3	3	5	5	6	5	7
MCL-128	1	1	1	1	3	1	1
GROUP7-14	2	1	3	2	2	3	3
GROUP4-6	4	4	6	7	7	7	8
GROUP7-2	1	1	1	1	1	2	1
HUMC5	2	2	3	2	2	3	6
MCL-35	1	1	1	1	3	1	1
MCL-75	2	2	6	6	6	8	5
UNMC-24	2	2	3	6	6	3	5
M47-023	3	3	5	6	8	3	9
UNMC-86	2	3	5	3	8	6	10
GROUP5-1	3	3	5	5	6	5	7
GROUP5-5	2	2	3	2	2	3	6
UNMC-8	1	1	1	1	3	1	1
GROUP6-1	1	1	1	1	3	1	9
UNMC-23	1	1	1	1	3	1	1
MCL-71	1	1	1	1	3	1	1
IA4289	2	3	5	5	6	3	7
S08-1	3	2	3	5	2	3	6
UNMC-84	2	2	3	6	2	3	6
SC02-11	4	4	6	7	7	9	8
UNMC-44	1	1	1	1	3	1	1
M47-022	3	5	3	6	8	9	9
BC04	3	5	3	6	8	9	9
HUMC-9	3	3	5	4	4	5	7
GROUP7-22	2	2	2	2	5	2	10
M47-3	1	1	5	3	2	6	3
UNMC-51	3	3	3	6	8	5	9
GROUP4-3	3	3	5	5	8	5	10
WCM045	3	3	5	5	4	5	7
UNMC-31	1	4	2	3	1	2	3
GROUP7-5	1	1	1	3	2	4	4
GROUP4-8	3	3	6	4	4	7	4
UNMC-97	1	4	2	3	7	7	3
HUMC1	2	2	2	4	1	4	2
MCL-61	1	4	2	3	1	2	3
S87-4	3	3	5	5	6	5	10
UNMC-85	2	3	5	2	8	6	6
SC08-2	3	3	5	5	8	5	10
S06-166	3	3	5	5	6	5	7
IA2334	3	3	5	5	8	5	10
MCL-122	3	3	5	5	8	5	10
GROUP5-3	1	1	1	1	1	1	1
GROUP5-7	1	1	1	1	3	1	1
S89-9	3	3	5	5	6	5	7
GROUP4-5	1	4	2	3	1	2	3
M47-025	2	2	3	2	2	2	6
IA834	2	2	3	2	2	3	6
HUMC-12	1	4	1	3	1	2	3
UNMC-88	1	4	1	1	3	1	1
GROUP4-11	4	4	6	4	7	7	8
UNMC-39	1	4	2	3	1	2	3
MCL-25	1	4	2	3	7	6	3
HUMC-10	4	4	6	7	7	7	8
GROUP7-19	4	4	6	7	7	7	8
GROUP5-8	3	3	5	3	2	6	2
SPECS-3164	3	3	5	5	8	5	9
UNMC-71-A5	3	3	5	5	4	5	7
MCL-24	1	1	1	1	3	1	1
UNMC-37	1	1	1	1	3	1	1
IA-02	1	1	1	1	3	7	6
GROUP7-3	1	4	2	3	7	7	8
S03-8	4	5	6	6	7	9	8
GROUP5-2	1	4	2	3	1	2	3
GROUP4-10	4	5	6	6	1	7	5
MCL-45	2	2	3	2	2	3	6
MCL-109	1	1	1	1	3	1	1
SC01-10	1	1	1	1	3	1	1
WCM041	3	3	5	5	6	5	7
MCL-146	4	5	6	6	7	9	8
MCL-126	2	2	3	2	5	8	5
