membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	3	3	3	3	3	3	3
UNMC-81	1	4	2	2	4	4	1
UNMC-18	1	1	4	1	1	1	1
HUMC-7	2	2	5	4	2	5	4
UNMC-16	3	3	6	5	3	3	5
UNMC-7	4	2	3	3	5	6	6
S92-5	2	2	4	6	6	7	7
UNMC-33	2	2	4	6	6	8	7
WCM062	3	3	6	5	3	3	5
GROUP4-9	3	3	6	5	3	3	5
UNMC-68-A2	2	2	5	5	2	3	8
M47-024	4	5	3	3	3	6	8
SPECS-3163	3	3	6	5	3	3	8
UNMC-5	3	3	6	5	3	3	5
S94-7	3	3	6	5	3	3	8
GROUP7-1	3	3	6	5	3	3	5
M47-027	3	3	6	5	3	3	8
SPECS-3155	3	3	1	1	1	1	1
GROUP7-15	1	1	1	1	1	1	1
WCM032	2	2	2	2	7	9	2
HUMC3	3	3	6	5	3	3	5
IA04	2	2	4	6	6	2	7
HUMC-15	4	2	3	3	6	8	6
IA1857	1	3	6	5	3	3	5
GROUP6-2	2	4	2	2	4	4	9
GROUP5-9	2	2	4	6	6	8	7
GROUP4-2	3	3	6	5	3	3	5
UNMC-62	2	2	5	4	8	5	4
SPECS-1917	2	2	5	4	8	5	4
IA2852	3	3	6	5	8	3	5
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	3	6	5	3	3	5
MCL-138	2	2	2	2	7	7	2
GROUP4-7	2	2	4	5	6	3	7
MCL-98	1	1	1	1	1	1	1
GROUP7-17	3	3	6	5	3	3	5
M47-029	2	2	4	6	6	8	7
M22-51	3	3	6	5	3	3	5
HUMC-6	3	3	6	5	3	3	5
S03-3	3	3	6	7	3	7	10
MCL-14	2	2	4	6	6	7	7
MCL-37	3	3	3	3	3	3	6
MCL-33	2	2	2	2	7	2	2
IA2268	3	3	6	5	3	3	5
GROUP4-1	3	3	6	5	3	3	5
GROUP4-4	3	3	6	5	3	3	5
MCL-40	2	2	4	6	6	8	7
GROUP7-13	3	1	6	7	3	3	5
UNMC-20	3	3	6	5	3	3	5
UNMC-69	2	4	2	2	4	4	9
SPECS-3158	3	3	3	3	5	3	5
IA4227	2	2	2	2	7	2	2
GROUP6-4	1	1	1	1	1	7	1
GROUP6-3	3	3	6	5	3	3	5
UNMC-28	1	1	1	1	1	1	10
SPECS-3157	2	2	2	2	4	4	2
MCL-39	3	3	6	5	3	3	5
MCL-42	4	5	3	3	5	6	6
UNMC-90	3	3	6	5	3	3	5
UNMC-48	2	2	4	6	6	8	7
GROUP7-6	3	3	6	5	3	3	5
GROUP5-4	2	4	2	2	4	4	9
IA68	4	5	3	3	4	6	9
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	1	1	1	2	8	4	9
SC86-6	4	5	3	3	5	6	3
IA4885	4	5	3	3	5	6	3
UNMC-55	4	5	3	3	5	8	3
UNMC-47	2	2	5	4	2	9	7
UNMC-87	2	2	2	2	7	2	2
GROUP7-9	2	2	2	2	7	2	2
GROUP7-20	2	2	5	4	2	9	4
GROUP5-10	2	2	5	4	2	9	4
UNMC-64	1	1	6	1	3	3	5
IA2745	3	3	6	5	3	1	1
HUMC4	3	2	5	4	2	9	4
UNMC-79-C1	2	2	3	6	6	8	6
IA2084	2	2	2	2	7	2	2
IA4203	2	2	4	4	7	8	7
IA1147	1	4	2	2	4	4	9
UNMC-61	3	3	3	3	3	3	3
MCL-128	1	1	1	1	1	1	1
GROUP7-14	3	5	3	3	5	6	10
GROUP4-6	4	5	2	2	4	4	9
GROUP7-2	1	1	1	1	1	6	10
HUMC5	3	3	3	3	3	3	3
MCL-35	1	1	1	1	1	1	1
MCL-75	3	3	6	5	3	3	8
UNMC-24	2	5	3	3	8	6	3
M47-023	4	5	3	3	5	6	3
UNMC-86	2	2	5	4	8	5	4
GROUP5-1	2	2	4	4	2	2	4
GROUP5-5	2	2	5	4	2	9	4
UNMC-8	2	2	2	2	7	2	2
GROUP6-1	2	2	1	1	8	9	1
UNMC-23	2	2	5	1	2	9	8
MCL-71	1	1	1	1	1	1	1
IA4289	2	2	5	4	2	9	8
S08-1	4	5	3	3	5	6	3
UNMC-84	4	5	3	3	5	6	3
SC02-11	1	4	3	2	5	4	9
UNMC-44	1	1	1	1	8	8	1
M47-022	4	5	3	3	5	6	3
BC04	4	5	3	3	5	6	6
HUMC-9	2	2	4	6	7	7	7
GROUP7-22	2	2	4	6	6	8	7
M47-3	3	2	5	4	4	1	4
UNMC-51	4	5	3	3	5	6	3
GROUP4-3	2	2	5	4	2	5	4
WCM045	2	2	4	4	2	9	7
UNMC-31	3	1	1	7	3	7	10
GROUP7-5	2	2	5	4	2	9	4
GROUP4-8	2	2	5	4	7	2	2
UNMC-97	2	2	2	2	4	4	9
HUMC1	3	2	6	4	2	5	3
MCL-61	3	1	1	7	3	7	10
S87-4	2	2	5	4	8	5	4
UNMC-85	2	2	4	6	6	7	7
SC08-2	2	2	4	6	6	7	7
S06-166	4	5	3	3	5	6	6
IA2334	2	4	5	4	4	5	4
MCL-122	2	2	5	4	8	5	4
GROUP5-3	1	1	4	1	1	9	1
GROUP5-7	1	1	1	1	1	1	1
S89-9	2	2	4	6	6	7	7
GROUP4-5	3	1	1	7	3	7	10
M47-025	2	2	5	4	8	5	4
IA834	3	3	6	5	3	3	5
HUMC-12	1	1	1	7	3	7	10
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	2	2	2	2	4	2	2
UNMC-39	3	1	1	7	3	7	10
MCL-25	2	4	5	2	4	4	7
HUMC-10	1	4	2	2	4	4	9
GROUP7-19	2	4	2	5	4	4	9
GROUP5-8	3	3	6	5	8	5	4
SPECS-3164	2	2	4	6	6	9	3
UNMC-71-A5	2	2	4	6	6	9	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	4	2	2	4	4	9
GROUP7-3	2	4	2	2	4	4	9
S03-8	2	4	5	4	4	5	4
GROUP5-2	3	3	6	5	3	3	5
GROUP4-10	2	2	5	4	7	7	2
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
