membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	1	1	1
HUMC-8	2	2	2	2	2	2	2
UNMC-81	1	1	3	3	3	3	3
UNMC-18	1	1	1	1	1	1	1
HUMC-7	3	3	4	4	4	4	4
UNMC-16	2	4	4	4	5	4	4
UNMC-7	4	5	3	5	3	3	5
S92-5	4	4	5	6	6	5	6
UNMC-33	3	3	4	7	7	6	7
WCM062	2	2	2	6	5	5	8
GROUP4-9	2	2	2	7	5	7	8
UNMC-68-A2	2	2	2	6	6	5	6
M47-024	4	5	3	5	3	3	5
SPECS-3163	2	2	2	6	6	5	6
UNMC-5	2	2	2	7	5	7	8
S94-7	2	2	2	7	5	7	9
GROUP7-1	2	2	2	7	5	7	8
M47-027	2	2	2	7	5	7	8
SPECS-3155	2	2	1	1	1	1	1
GROUP7-15	1	1	1	1	1	1	1
WCM032	4	4	5	6	6	5	6
HUMC3	2	2	2	7	5	7	9
IA04	3	3	4	7	7	6	7
HUMC-15	2	2	3	7	8	7	9
IA1857	1	2	2	3	8	8	10
GROUP6-2	2	2	6	3	8	9	3
GROUP5-9	4	4	5	6	6	5	6
GROUP4-2	1	1	2	7	3	7	8
UNMC-62	3	4	2	6	6	8	10
SPECS-1917	2	2	2	6	6	5	6
IA2852	3	3	2	6	6	8	10
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	2	2	7	5	7	8
MCL-138	4	2	6	2	8	2	9
GROUP4-7	2	2	2	7	5	7	9
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	2	2	7	5	7	8
M47-029	3	3	4	7	7	6	7
M22-51	2	2	2	7	5	5	8
HUMC-6	2	2	2	7	5	7	8
S03-3	2	1	2	2	2	2	2
MCL-14	4	4	2	6	6	8	10
MCL-37	2	2	2	7	3	7	5
MCL-33	2	2	4	7	8	6	9
IA2268	2	2	2	7	5	7	9
GROUP4-1	2	2	2	7	5	7	8
GROUP4-4	3	3	2	7	5	7	8
MCL-40	3	3	4	7	7	6	7
GROUP7-13	1	1	6	2	8	2	3
UNMC-20	2	2	2	7	5	7	8
UNMC-69	2	2	6	3	8	9	3
SPECS-3158	2	2	2	7	5	7	9
IA4227	3	3	4	7	7	6	7
GROUP6-4	1	1	1	1	1	2	9
GROUP6-3	2	2	2	7	5	7	9
UNMC-28	1	1	1	1	1	1	2
SPECS-3157	2	2	6	3	8	9	3
MCL-39	2	2	2	7	5	7	8
MCL-42	4	5	3	5	3	3	5
UNMC-90	2	2	2	7	2	7	8
UNMC-48	3	3	4	7	7	6	7
GROUP7-6	2	2	2	7	5	7	8
GROUP5-4	1	2	6	3	8	9	3
IA68	2	2	6	3	8	9	5
GROUP7-11	1	1	1	1	8	1	1
UNMC-6	1	2	6	3	8	8	3
SC86-6	4	5	3	5	3	3	5
IA4885	4	5	3	5	3	3	5
UNMC-55	1	1	3	3	8	3	5
UNMC-47	3	3	4	4	4	4	4
UNMC-87	3	3	4	4	4	4	4
GROUP7-9	3	3	4	4	4	4	4
GROUP7-20	3	4	4	4	4	4	4
GROUP5-10	3	4	4	4	4	4	4
UNMC-64	1	1	1	1	1	1	2
IA2745	1	1	1	1	8	7	8
HUMC4	3	4	4	4	4	4	4
UNMC-79-C1	3	3	4	5	7	6	7
IA2084	3	3	4	4	4	4	4
IA4203	3	3	4	4	4	4	4
IA1147	2	2	6	3	8	9	3
UNMC-61	2	2	2	7	8	7	9
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	1	2	2	2	2
GROUP4-6	1	2	6	3	8	9	3
GROUP7-2	1	1	1	1	1	2	2
HUMC5	2	2	2	7	5	7	8
MCL-35	1	1	1	1	1	1	1
MCL-75	2	2	6	7	8	7	9
UNMC-24	4	5	3	5	3	3	5
M47-023	4	5	3	5	3	3	5
UNMC-86	3	4	2	6	6	8	10
GROUP5-1	4	4	5	6	6	5	6
GROUP5-5	4	4	2	7	5	7	8
UNMC-8	1	1	6	1	1	2	1
GROUP6-1	1	1	1	1	1	1	6
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	4	4	5	4	8	8	10
S08-1	4	5	3	5	3	3	5
UNMC-84	4	5	3	5	3	3	5
SC02-11	1	2	6	3	8	9	3
UNMC-44	1	1	1	1	1	1	1
M47-022	4	5	3	5	3	3	5
BC04	4	5	3	5	3	3	5
HUMC-9	4	4	5	6	6	5	6
GROUP7-22	4	4	5	6	6	5	6
M47-3	3	4	6	6	4	8	10
UNMC-51	4	5	3	5	3	3	5
GROUP4-3	3	3	4	4	4	4	4
WCM045	3	3	4	7	6	6	4
UNMC-31	1	1	6	2	2	2	2
GROUP7-5	3	4	4	4	4	4	4
GROUP4-8	3	3	4	4	4	4	4
UNMC-97	1	1	6	2	2	2	2
HUMC1	3	3	4	4	4	4	4
MCL-61	1	1	6	2	2	2	2
S87-4	3	4	2	6	6	8	10
UNMC-85	4	4	2	6	6	5	6
SC08-2	4	4	2	6	6	5	6
S06-166	4	4	2	6	6	5	6
IA2334	3	4	2	6	6	8	10
MCL-122	3	4	2	6	6	8	10
GROUP5-3	1	1	1	1	1	1	2
GROUP5-7	1	1	1	1	1	1	1
S89-9	4	4	5	6	6	5	6
GROUP4-5	1	1	1	2	2	2	2
M47-025	2	2	2	6	6	5	6
