membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA834	4	5	6	6	2	6	4
HUMC-12	1	1	1	1	1	1	1
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	3	5	6	6	6	6	8
UNMC-39	1	1	1	1	1	1	1
MCL-25	1	1	1	7	8	8	8
HUMC-10	3	5	6	6	6	6	6
GROUP7-19	2	2	2	5	2	9	4
GROUP5-8	4	2	2	5	2	9	4
SPECS-3164	2	4	4	4	4	5	5
UNMC-71-A5	2	4	4	4	4	5	5
MCL-24	2	3	3	3	7	7	9
UNMC-37	2	3	3	3	7	7	9
IA-02	2	3	3	3	2	7	4
GROUP7-3	1	1	1	1	1	9	1
S03-8	3	5	6	7	4	3	7
GROUP5-2	1	1	2	1	1	4	4
GROUP4-10	1	1	1	7	1	8	8
MCL-45	3	5	6	7	4	3	7
MCL-109	2	3	3	3	7	7	9
SC01-10	3	5	6	6	6	6	6
WCM041	2	4	4	4	4	5	5
MCL-146	2	4	4	4	5	5	5
MCL-126	3	5	6	6	6	6	6
