membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	1	2	2	2	2
HUMC-8	3	3	2	3	3	3	3
UNMC-81	1	3	3	3	4	4	3
UNMC-18	2	2	1	1	1	1	1
HUMC-7	4	3	1	3	5	5	3
UNMC-16	3	4	4	4	3	3	4
UNMC-7	1	3	2	3	4	6	5
S92-5	2	5	3	5	6	7	6
UNMC-33	2	2	1	1	1	1	1
WCM062	3	4	4	6	7	4	4
GROUP4-9	3	4	4	4	3	3	4
UNMC-68-A2	2	4	1	4	2	3	4
M47-024	1	1	5	6	7	4	7
SPECS-3163	3	4	4	4	3	3	4
UNMC-5	3	4	4	4	3	3	4
S94-7	3	4	4	4	3	3	4
GROUP7-1	2	4	4	1	3	3	1
M47-027	3	4	4	4	3	3	4
SPECS-3155	1	1	5	6	8	8	8
GROUP7-15	1	4	5	6	2	8	8
WCM032	4	5	6	7	2	4	3
HUMC3	3	4	5	6	7	4	7
IA04	2	2	1	1	1	2	6
HUMC-15	2	2	1	3	1	6	1
IA1857	3	4	4	5	6	7	6
GROUP6-2	4	5	6	7	2	9	9
GROUP5-9	2	2	1	1	3	1	1
GROUP4-2	3	4	4	4	3	4	4
UNMC-62	3	4	4	5	6	7	6
SPECS-1917	3	4	4	5	6	7	6
IA2852	2	5	3	5	6	7	10
MCL-38	1	1	5	6	8	6	5
GROUP5-6	3	4	4	4	3	3	4
MCL-138	4	5	6	2	2	2	2
GROUP4-7	2	2	1	1	1	1	1
MCL-98	1	1	5	6	8	4	8
GROUP7-17	3	4	4	4	3	5	4
M47-029	2	2	1	1	1	1	1
M22-51	3	4	4	4	3	3	4
HUMC-6	2	4	4	4	3	3	4
S03-3	3	1	5	6	7	4	7
MCL-14	2	5	3	5	6	7	10
MCL-37	3	4	4	4	3	3	4
MCL-33	2	2	1	2	2	2	2
IA2268	3	4	4	4	3	3	4
GROUP4-1	3	4	4	4	3	4	4
GROUP4-4	3	4	4	4	3	3	4
MCL-40	2	2	1	1	1	1	1
GROUP7-13	1	4	4	6	3	3	9
UNMC-20	3	4	4	4	3	4	4
UNMC-69	4	5	6	7	2	9	9
SPECS-3158	3	4	4	4	3	3	4
IA4227	2	2	1	2	1	2	2
GROUP6-4	1	1	5	6	7	4	7
GROUP6-3	3	4	4	4	3	3	4
UNMC-28	1	1	5	6	7	4	7
SPECS-3157	4	5	6	7	2	2	9
MCL-39	3	4	4	4	3	3	4
MCL-42	1	3	2	3	4	6	5
UNMC-90	3	4	4	6	3	4	7
UNMC-48	2	2	1	1	1	1	1
GROUP7-6	3	4	4	4	3	3	4
GROUP5-4	4	5	6	7	2	9	9
IA68	4	3	3	3	4	4	3
GROUP7-11	4	5	6	7	2	9	9
UNMC-6	4	4	4	7	2	7	6
SC86-6	1	3	2	3	4	6	10
IA4885	1	3	2	3	4	6	5
UNMC-55	4	3	1	1	1	6	1
UNMC-47	2	2	1	1	1	1	1
UNMC-87	4	2	1	2	1	5	2
GROUP7-9	2	2	1	2	1	2	2
GROUP7-20	4	3	3	3	5	5	3
GROUP5-10	4	3	3	3	5	5	3
UNMC-64	3	1	5	6	8	8	8
