membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	1	2	2
HUMC-8	2	2	2	2	2	3	3
UNMC-81	1	1	3	3	3	4	4
UNMC-18	1	1	1	4	1	1	5
HUMC-7	2	2	2	5	4	2	6
UNMC-16	2	2	2	5	4	2	6
UNMC-7	3	3	4	3	5	4	4
S92-5	2	2	2	4	1	5	7
UNMC-33	2	4	5	6	3	6	8
WCM062	1	1	1	1	1	2	2
GROUP4-9	2	2	2	2	4	3	3
UNMC-68-A2	3	3	4	5	5	2	4
M47-024	1	1	1	3	1	4	4
SPECS-3163	2	2	2	5	4	2	6
UNMC-5	1	1	2	1	4	2	6
S94-7	2	2	2	5	4	2	6
GROUP7-1	2	2	2	2	4	3	3
M47-027	2	2	2	2	4	3	3
SPECS-3155	3	3	4	3	5	4	4
GROUP7-15	1	1	1	1	6	1	1
WCM032	3	3	2	4	5	6	5
HUMC3	1	1	1	1	1	2	2
IA04	2	4	5	7	7	6	7
HUMC-15	3	4	6	5	8	7	9
IA1857	2	2	2	5	4	1	6
GROUP6-2	3	5	3	6	3	8	8
GROUP5-9	3	2	5	4	7	6	5
GROUP4-2	2	2	2	5	4	1	6
UNMC-62	2	2	2	5	8	7	9
SPECS-1917	3	3	4	3	5	4	4
IA2852	2	3	2	7	8	9	7
MCL-38	1	1	1	1	6	1	1
GROUP5-6	2	2	2	5	4	2	6
MCL-138	1	1	1	1	1	5	2
GROUP4-7	2	2	2	5	4	6	6
MCL-98	1	1	1	1	6	1	1
GROUP7-17	2	2	2	2	4	3	3
M47-029	2	4	5	7	7	6	7
M22-51	2	2	2	5	4	2	6
HUMC-6	2	2	2	5	4	2	6
S03-3	1	1	1	1	1	2	2
MCL-14	2	2	2	4	1	5	7
MCL-37	2	4	6	5	7	4	6
MCL-33	1	1	1	1	7	6	2
IA2268	2	2	2	5	4	2	6
GROUP4-1	2	2	2	5	4	1	9
GROUP4-4	2	2	2	2	4	3	3
MCL-40	2	4	5	7	7	6	3
GROUP7-13	1	1	1	1	1	8	8
UNMC-20	2	1	2	5	4	2	6
UNMC-69	3	5	3	6	3	8	8
SPECS-3158	3	3	4	3	5	4	4
IA4227	3	3	5	7	5	6	7
GROUP6-4	1	1	1	1	6	1	1
GROUP6-3	2	2	2	5	4	2	6
UNMC-28	1	1	1	1	1	2	2
SPECS-3157	3	5	3	6	3	8	8
MCL-39	2	2	2	5	4	2	3
MCL-42	3	3	6	3	3	4	3
UNMC-90	2	2	2	1	1	5	2
UNMC-48	2	4	5	7	7	6	7
GROUP7-6	2	4	5	5	4	6	6
GROUP5-4	3	5	1	6	3	8	8
IA68	3	5	3	6	3	7	8
GROUP7-11	1	5	3	1	3	8	8
UNMC-6	2	2	6	2	2	3	3
SC86-6	3	4	6	1	2	7	3
IA4885	4	2	6	2	2	7	3
UNMC-55	3	5	3	6	3	7	8
UNMC-47	3	3	5	7	8	9	7
UNMC-87	3	3	5	7	5	6	7
GROUP7-9	2	2	6	2	2	3	3
GROUP7-20	3	5	4	6	3	9	10
GROUP5-10	3	3	4	3	5	9	10
UNMC-64	1	1	1	1	6	1	1
IA2745	2	2	2	5	4	2	6
HUMC4	4	5	4	6	3	9	10
UNMC-79-C1	3	3	4	3	5	4	4
IA2084	3	3	5	1	6	1	1
IA4203	3	3	5	7	5	6	7
IA1147	3	5	3	6	3	8	8
UNMC-61	2	2	4	5	5	4	5
MCL-128	1	1	1	1	6	1	1
GROUP7-14	4	1	6	2	2	9	10
GROUP4-6	3	5	3	6	3	8	8
GROUP7-2	1	1	1	1	1	1	2
HUMC5	2	2	2	2	4	3	3
MCL-35	1	1	1	1	6	1	1
MCL-75	3	2	2	5	8	7	9
UNMC-24	3	2	2	5	2	7	9
M47-023	2	2	6	2	2	7	3
UNMC-86	2	2	4	7	8	9	7
GROUP5-1	3	3	4	3	5	4	4
GROUP5-5	2	2	2	2	2	3	3
UNMC-8	1	1	1	1	3	1	1
GROUP6-1	1	1	1	1	6	1	1
UNMC-23	1	1	1	1	6	1	1
MCL-71	1	1	1	1	6	1	1
IA4289	4	3	4	6	3	9	2
S08-1	4	2	6	2	2	7	3
UNMC-84	4	2	6	2	2	7	3
SC02-11	3	5	3	6	3	8	8
UNMC-44	1	1	1	1	6	7	3
M47-022	4	2	6	2	2	7	3
BC04	3	3	6	3	3	4	3
HUMC-9	3	3	2	4	5	6	5
GROUP7-22	2	2	5	4	7	6	5
M47-3	3	5	4	6	3	9	10
UNMC-51	3	2	2	5	2	7	9
GROUP4-3	3	3	4	7	8	9	7
WCM045	3	3	5	7	5	6	5
UNMC-31	1	1	1	1	1	5	2
GROUP7-5	3	1	4	6	3	9	10
GROUP4-8	3	3	5	7	5	6	7
UNMC-97	3	5	3	6	3	5	8
HUMC1	1	1	1	1	1	2	2
MCL-61	1	1	1	1	1	5	2
S87-4	3	3	4	7	8	9	7
UNMC-85	2	2	6	2	2	3	7
SC08-2	3	3	4	7	8	6	7
S06-166	3	3	4	3	5	4	4
IA2334	3	3	4	7	8	9	7
MCL-122	3	3	4	7	8	9	7
GROUP5-3	1	1	1	1	1	1	5
GROUP5-7	1	1	1	1	6	1	1
S89-9	3	3	4	3	5	4	4
GROUP4-5	1	1	1	1	1	5	2
M47-025	2	2	2	2	4	3	3
IA834	2	2	2	2	2	3	3
HUMC-12	1	1	1	1	1	5	2
UNMC-88	1	1	1	1	1	1	2
GROUP4-11	3	5	3	7	5	6	7
UNMC-39	1	1	1	1	1	5	2
MCL-25	4	4	5	4	3	6	7
HUMC-10	3	5	3	3	3	8	8
GROUP7-19	3	5	3	6	3	8	8
GROUP5-8	2	2	2	5	4	2	5
SPECS-3164	2	4	5	7	7	6	7
UNMC-71-A5	3	3	5	7	5	6	7
MCL-24	1	1	1	1	6	1	1
UNMC-37	1	1	1	1	6	1	1
IA-02	1	5	1	6	3	8	8
GROUP7-3	1	2	3	6	3	8	8
S03-8	4	3	4	6	3	9	2
GROUP5-2	1	2	2	1	4	2	6
GROUP4-10	3	5	1	5	8	7	9
MCL-45	2	2	6	2	2	3	3
MCL-109	1	1	1	1	6	1	1
SC01-10	1	1	1	3	6	1	4
WCM041	3	3	4	7	5	6	4
MCL-146	4	3	4	6	3	9	2
MCL-126	2	4	5	7	7	6	7
