membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	1	1	2
HUMC-8	2	2	2	2	2	2	3
UNMC-81	2	1	3	3	3	3	4
UNMC-18	1	2	2	1	1	2	5
HUMC-7	3	3	4	4	4	4	6
UNMC-16	2	4	4	3	2	5	7
UNMC-7	2	3	3	2	5	3	4
S92-5	4	4	4	3	3	6	8
UNMC-33	2	2	2	5	6	6	2
WCM062	2	5	5	6	2	6	5
GROUP4-9	2	2	2	6	6	6	5
UNMC-68-A2	3	3	6	4	7	7	9
M47-024	3	3	6	4	7	7	9
SPECS-3163	3	3	6	4	7	7	9
UNMC-5	2	5	5	6	4	6	5
S94-7	2	3	5	6	7	7	9
GROUP7-1	2	2	2	6	6	6	5
M47-027	2	5	5	6	6	6	5
SPECS-3155	3	3	6	4	7	7	9
GROUP7-15	1	1	1	1	1	1	1
WCM032	3	3	4	3	4	4	6
HUMC3	2	4	4	3	2	2	3
IA04	4	5	2	6	3	6	2
HUMC-15	4	4	4	3	3	5	7
IA1857	4	5	2	6	3	6	8
GROUP6-2	4	4	4	3	3	5	7
GROUP5-9	2	2	2	6	6	6	5
GROUP4-2	2	2	2	6	6	6	5
UNMC-62	4	5	4	3	3	6	8
SPECS-1917	3	3	6	4	7	7	9
IA2852	2	2	2	6	6	6	2
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	5	5	6	2	6	5
MCL-138	4	4	4	3	3	5	7
GROUP4-7	4	4	2	3	6	5	7
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	2	2	6	6	6	5
M47-029	2	5	2	6	6	6	2
M22-51	2	5	2	6	2	6	5
HUMC-6	2	5	2	6	2	2	5
S03-3	2	5	5	7	2	2	3
MCL-14	2	4	2	4	6	8	8
MCL-37	2	5	2	6	5	6	5
MCL-33	1	4	4	3	3	5	7
IA2268	2	4	2	3	6	6	5
GROUP4-1	1	4	4	3	2	5	5
GROUP4-4	2	2	2	6	6	6	2
MCL-40	2	2	2	5	6	4	2
GROUP7-13	1	2	5	7	2	2	3
UNMC-20	4	4	4	3	2	5	7
UNMC-69	4	4	4	3	3	5	4
SPECS-3158	4	3	6	4	7	7	9
IA4227	3	3	6	4	4	4	2
GROUP6-4	1	4	4	3	3	5	7
GROUP6-3	4	4	4	3	3	5	7
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	4	4	4	3	3	5	7
MCL-39	2	5	5	6	2	6	5
MCL-42	2	3	3	2	5	3	4
UNMC-90	2	5	5	7	2	2	3
UNMC-48	4	5	2	6	6	6	2
GROUP7-6	2	2	2	6	6	6	5
GROUP5-4	2	4	4	6	3	3	6
IA68	4	2	4	3	3	3	4
GROUP7-11	1	1	1	1	1	9	1
UNMC-6	2	2	2	6	3	6	8
SC86-6	2	2	3	2	5	3	4
IA4885	2	2	3	2	5	3	4
UNMC-55	2	2	3	2	5	3	4
UNMC-47	3	2	6	5	4	4	6
UNMC-87	3	3	6	4	4	4	2
GROUP7-9	3	2	6	2	4	3	6
GROUP7-20	3	2	6	5	4	4	6
GROUP5-10	3	3	6	4	7	4	6
UNMC-64	1	2	5	7	2	2	3
IA2745	2	2	2	6	6	6	5
HUMC4	2	5	2	6	2	6	5
UNMC-79-C1	2	3	3	2	7	3	9
IA2084	1	1	1	1	4	4	2
IA4203	3	3	6	4	4	4	2
IA1147	4	4	4	3	3	5	7
UNMC-61	4	4	4	3	3	5	7
MCL-128	1	1	1	1	1	1	1
GROUP7-14	2	2	3	2	5	3	1
GROUP4-6	2	4	5	5	4	3	10
GROUP7-2	1	1	5	2	5	1	1
HUMC5	2	2	2	6	6	6	5
MCL-35	1	1	1	1	1	1	1
MCL-75	4	4	5	3	3	5	7
UNMC-24	2	2	3	2	4	3	6
M47-023	2	2	3	2	5	3	4
UNMC-86	2	2	5	7	6	8	5
GROUP5-1	3	3	6	4	7	4	6
GROUP5-5	2	2	2	5	6	6	5
UNMC-8	1	1	1	1	1	1	1
GROUP6-1	1	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	3	4	4	3	4	4	6
S08-1	3	3	3	2	5	2	3
UNMC-84	2	2	3	2	5	2	3
SC02-11	3	3	6	4	5	7	4
UNMC-44	1	1	1	1	1	1	1
M47-022	2	2	3	3	5	3	4
BC04	2	2	3	2	5	3	4
HUMC-9	1	1	1	3	4	4	6
GROUP7-22	2	2	2	6	6	6	5
M47-3	1	1	1	1	1	8	8
UNMC-51	2	2	3	2	5	3	4
GROUP4-3	3	2	6	4	4	4	6
WCM045	3	3	6	4	4	4	6
UNMC-31	1	2	5	7	2	2	3
GROUP7-5	3	3	6	4	4	4	6
GROUP4-8	3	3	4	4	4	4	6
UNMC-97	1	2	5	7	2	2	5
HUMC1	3	2	6	2	4	3	6
MCL-61	1	2	5	7	4	2	3
S87-4	3	3	6	4	7	7	9
UNMC-85	2	4	2	6	3	6	8
SC08-2	3	3	6	4	7	7	9
S06-166	3	3	6	4	7	7	9
IA2334	2	2	2	6	6	4	2
MCL-122	1	4	1	5	8	9	10
GROUP5-3	2	1	1	6	2	3	5
GROUP5-7	1	1	1	1	1	1	1
S89-9	3	3	6	4	7	7	9
GROUP4-5	1	2	5	7	2	2	3
M47-025	2	5	5	6	8	7	5
IA834	2	2	2	6	6	6	5
HUMC-12	1	2	5	7	2	2	3
UNMC-88	1	1	1	7	2	2	3
GROUP4-11	3	3	6	4	4	4	2
UNMC-39	1	2	5	7	2	2	3
MCL-25	4	4	2	3	2	8	8
HUMC-10	3	3	6	4	7	7	9
GROUP7-19	1	2	1	5	3	9	10
GROUP5-8	2	2	1	5	6	9	10
SPECS-3164	2	2	2	5	6	4	2
UNMC-71-A5	2	2	6	5	6	4	2
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	1	1	1	9	5
GROUP7-3	2	2	5	7	2	2	5
S03-8	3	4	4	3	4	4	6
GROUP5-2	2	5	5	7	2	2	3
GROUP4-10	4	4	4	3	3	5	7
MCL-45	1	1	1	1	1	1	1
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	1
WCM041	2	2	6	5	6	4	2
MCL-146	2	2	2	5	6	4	2
MCL-126	3	3	6	4	7	7	9
