membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	1	1	2	1	2
HUMC-8	2	3	2	2	3	2	3
UNMC-81	3	1	1	2	4	3	4
UNMC-18	1	4	1	1	1	2	5
HUMC-7	1	2	1	3	2	4	6
UNMC-16	1	2	1	1	2	1	2
UNMC-7	3	2	2	2	5	4	4
S92-5	2	3	3	4	6	5	7
UNMC-33	4	2	4	5	2	6	5
WCM062	1	2	1	1	6	1	2
GROUP4-9	2	3	2	2	3	2	3
UNMC-68-A2	2	3	3	4	6	7	8
M47-024	3	2	2	2	5	1	4
SPECS-3163	2	3	3	4	6	7	8
UNMC-5	1	2	1	1	2	1	2
S94-7	2	5	5	6	7	8	8
GROUP7-1	2	3	2	2	3	2	3
M47-027	2	3	2	2	3	2	3
SPECS-3155	2	3	3	4	6	7	8
GROUP7-15	3	1	1	1	4	3	9
WCM032	2	4	6	7	8	4	6
HUMC3	1	1	1	1	6	1	2
IA04	2	2	4	5	2	6	5
HUMC-15	1	5	5	6	7	8	10
IA1857	2	3	3	4	6	5	7
GROUP6-2	1	5	5	6	7	8	10
GROUP5-9	4	3	4	7	3	2	5
GROUP4-2	3	3	2	2	3	3	10
UNMC-62	2	3	3	4	6	5	7
SPECS-1917	2	3	3	4	6	7	8
IA2852	2	3	3	4	6	5	7
MCL-38	3	1	1	1	4	3	9
GROUP5-6	1	2	3	4	6	1	2
MCL-138	1	5	5	6	8	9	1
GROUP4-7	2	2	5	6	7	6	10
MCL-98	3	1	1	1	4	3	9
GROUP7-17	2	3	2	2	3	2	3
M47-029	2	2	4	2	2	6	5
M22-51	2	3	3	4	6	7	8
HUMC-6	1	4	1	6	8	9	1
S03-3	1	3	3	1	1	1	1
MCL-14	2	3	3	4	1	5	7
MCL-37	2	2	4	5	5	6	5
MCL-33	1	4	5	6	8	9	1
IA2268	2	3	2	2	3	8	10
GROUP4-1	3	3	3	4	7	8	10
GROUP4-4	2	3	2	2	3	2	3
MCL-40	2	3	2	2	3	6	3
GROUP7-13	1	1	1	1	1	1	1
UNMC-20	2	2	5	5	2	6	5
UNMC-69	1	5	5	6	7	8	10
SPECS-3158	1	5	5	6	7	8	10
IA4227	4	4	5	6	8	9	1
GROUP6-4	1	1	1	1	1	1	1
GROUP6-3	1	5	5	6	7	8	10
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	1	4	5	6	8	9	1
MCL-39	2	2	3	4	6	1	2
MCL-42	3	5	2	2	5	3	4
