membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	2	2	2	2	2	2
HUMC-8	3	3	1	3	3	1	3
UNMC-81	4	4	3	4	4	3	4
UNMC-18	2	3	4	1	2	4	5
HUMC-7	2	2	5	5	5	5	6
UNMC-16	3	3	2	4	6	6	7
UNMC-7	2	2	5	5	2	7	8
S92-5	4	4	6	4	5	5	6
UNMC-33	2	2	5	5	4	6	9
WCM062	3	3	2	2	7	1	10
GROUP4-9	2	3	2	2	2	8	5
UNMC-68-A2	2	2	5	5	8	8	10
M47-024	2	2	5	5	8	7	8
SPECS-3163	2	2	2	2	8	8	10
UNMC-5	3	3	2	2	7	1	10
S94-7	2	3	2	2	7	8	10
GROUP7-1	2	3	4	2	2	8	5
M47-027	2	3	2	2	7	8	10
SPECS-3155	2	2	5	5	8	7	8
GROUP7-15	1	1	1	1	1	9	1
WCM032	2	2	5	5	2	5	2
HUMC3	3	3	2	2	7	1	10
IA04	2	2	5	5	2	2	2
HUMC-15	4	5	6	4	6	6	7
IA1857	3	3	4	1	1	9	1
GROUP6-2	4	5	6	4	6	6	7
GROUP5-9	2	3	4	6	2	4	5
GROUP4-2	3	3	4	1	1	9	1
UNMC-62	4	5	2	4	7	8	10
SPECS-1917	2	2	5	5	8	7	8
IA2852	2	3	2	2	7	8	2
MCL-38	1	1	1	1	1	9	1
GROUP5-6	2	3	2	2	7	8	10
MCL-138	4	5	6	4	6	6	7
GROUP4-7	4	5	6	4	6	6	7
MCL-98	1	1	1	1	1	9	1
GROUP7-17	2	3	4	6	2	4	5
M47-029	2	2	4	1	2	9	2
M22-51	3	3	2	2	7	8	10
HUMC-6	3	3	2	3	7	8	3
S03-3	3	3	1	3	3	1	3
MCL-14	2	3	4	3	3	5	3
MCL-37	3	4	2	2	2	3	4
MCL-33	4	5	6	4	6	6	7
IA2268	4	5	6	4	6	6	7
GROUP4-1	3	5	2	4	6	6	7
GROUP4-4	2	3	2	2	7	8	10
MCL-40	2	4	4	6	2	2	4
GROUP7-13	3	3	1	3	4	6	3
UNMC-20	4	5	2	4	6	6	7
UNMC-69	4	5	6	4	6	6	9
SPECS-3158	2	5	5	4	8	7	8
IA4227	2	2	5	5	8	7	8
GROUP6-4	4	5	6	4	6	6	7
GROUP6-3	4	5	6	4	6	6	7
UNMC-28	1	1	1	1	7	1	10
SPECS-3157	4	5	6	4	6	6	7
MCL-39	2	3	2	2	7	8	10
MCL-42	2	4	5	6	2	3	4
UNMC-90	3	3	1	3	3	1	3
UNMC-48	4	5	6	4	4	6	9
GROUP7-6	3	3	2	2	7	8	10
GROUP5-4	4	5	6	4	4	6	9
IA68	4	4	6	4	4	3	4
GROUP7-11	1	1	1	1	1	6	9
UNMC-6	1	1	1	1	1	9	1
SC86-6	2	4	3	6	2	3	4
IA4885	2	4	3	6	2	3	4
UNMC-55	4	4	3	4	4	3	4
UNMC-47	2	2	5	5	5	5	6
UNMC-87	2	2	5	5	5	5	6
GROUP7-9	1	1	1	1	1	9	1
GROUP7-20	2	2	5	5	4	5	6
GROUP5-10	2	2	5	5	5	5	6
UNMC-64	1	1	1	3	7	4	3
IA2745	3	2	4	1	1	9	1
HUMC4	2	2	5	5	5	5	6
UNMC-79-C1	2	2	5	5	8	7	8
IA2084	1	1	1	5	5	5	6
IA4203	2	2	5	5	5	5	6
IA1147	4	5	6	4	6	6	7
UNMC-61	4	5	6	4	6	6	7
MCL-128	1	1	1	1	1	9	1
GROUP7-14	1	1	1	1	1	3	4
GROUP4-6	4	5	6	3	4	6	9
GROUP7-2	1	1	1	1	3	1	1
HUMC5	2	3	2	2	7	8	10
MCL-35	1	1	1	1	1	9	1
MCL-75	4	5	2	4	6	6	7
UNMC-24	2	2	4	6	2	2	4
M47-023	2	4	4	6	2	3	4
UNMC-86	2	3	4	6	2	4	5
GROUP5-1	2	2	5	5	8	7	8
GROUP5-5	2	2	5	5	2	2	2
UNMC-8	1	1	1	1	1	9	1
GROUP6-1	1	1	1	1	2	2	1
UNMC-23	1	1	1	1	1	9	2
MCL-71	1	1	1	1	1	9	1
IA4289	2	2	5	5	2	2	2
S08-1	2	4	4	6	2	4	5
UNMC-84	2	4	4	6	2	4	5
SC02-11	4	5	3	4	4	3	9
UNMC-44	1	1	1	1	1	9	1
M47-022	4	4	6	4	2	3	4
BC04	2	4	3	6	2	3	4
HUMC-9	2	2	5	5	2	4	2
GROUP7-22	2	3	4	6	2	4	5
M47-3	1	1	1	1	1	9	1
UNMC-51	2	4	4	6	2	4	4
GROUP4-3	2	2	5	5	5	5	6
WCM045	2	5	2	4	6	7	7
UNMC-31	3	3	1	3	4	1	3
GROUP7-5	1	1	1	1	3	5	6
GROUP4-8	2	2	5	5	5	5	6
UNMC-97	3	3	1	3	4	6	3
HUMC1	3	3	2	2	7	1	10
MCL-61	3	3	1	3	3	1	3
S87-4	2	2	5	5	8	7	8
UNMC-85	2	3	4	3	3	5	3
SC08-2	2	3	4	3	3	7	3
S06-166	2	2	5	5	8	7	8
IA2334	4	2	5	7	4	5	6
MCL-122	4	2	5	7	4	5	6
GROUP5-3	1	2	1	1	1	5	6
GROUP5-7	1	1	1	1	1	9	1
S89-9	2	2	5	5	8	7	8
GROUP4-5	3	3	1	3	3	1	3
M47-025	2	3	2	2	7	8	10
IA834	2	2	4	6	2	4	5
HUMC-12	1	3	1	3	3	1	3
UNMC-88	3	3	1	3	3	1	3
GROUP4-11	2	2	5	5	4	5	6
UNMC-39	3	3	1	3	3	1	3
MCL-25	4	5	6	7	4	6	9
HUMC-10	4	5	3	5	4	6	9
GROUP7-19	4	5	6	4	4	6	9
GROUP5-8	2	3	4	6	2	4	5
SPECS-3164	2	4	4	6	2	2	4
UNMC-71-A5	2	2	5	5	2	7	8
MCL-24	1	1	1	1	1	9	1
UNMC-37	1	1	1	1	1	9	1
IA-02	1	1	1	1	4	6	9
GROUP7-3	4	5	6	3	4	6	9
S03-8	4	2	5	7	4	5	6
GROUP5-2	3	3	2	3	7	8	3
GROUP4-10	4	5	6	4	6	6	7
MCL-45	1	1	1	1	1	9	1
MCL-109	1	1	1	1	1	9	1
