membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	2	1	1	2	1	1	2
HUMC-8	3	2	2	2	2	2	1
UNMC-81	4	3	3	3	3	3	3
UNMC-18	1	1	1	1	1	1	4
HUMC-7	3	4	4	4	4	4	5
UNMC-16	3	2	2	5	5	5	6
UNMC-7	4	3	5	6	3	3	3
S92-5	3	2	2	7	6	6	7
UNMC-33	2	5	3	3	7	7	8
WCM062	3	2	2	5	5	5	9
GROUP4-9	3	2	2	5	5	5	9
UNMC-68-A2	3	2	2	5	6	8	9
M47-024	4	2	5	6	6	8	9
SPECS-3163	3	2	2	5	5	8	9
UNMC-5	3	2	2	5	5	5	9
S94-7	3	2	2	5	5	5	9
GROUP7-1	3	2	2	5	5	5	9
M47-027	3	2	2	5	5	5	9
SPECS-3155	1	1	1	1	1	1	4
GROUP7-15	1	1	1	1	1	1	4
WCM032	2	2	2	3	6	6	3
HUMC3	3	2	2	5	5	5	6
IA04	3	4	2	2	4	8	10
HUMC-15	4	3	5	6	3	3	6
IA1857	3	4	2	4	4	8	10
GROUP6-2	3	5	3	3	7	7	8
GROUP5-9	3	2	2	7	6	6	7
GROUP4-2	1	2	2	5	5	1	4
UNMC-62	3	4	2	4	4	8	10
SPECS-1917	3	2	2	5	6	8	9
IA2852	3	4	2	5	5	4	9
MCL-38	1	1	1	1	1	1	4
GROUP5-6	3	2	2	5	5	5	9
MCL-138	2	5	5	2	2	2	2
GROUP4-7	3	2	2	5	5	5	9
MCL-98	1	1	1	1	1	1	4
GROUP7-17	3	2	2	5	5	5	9
M47-029	1	1	1	1	3	8	10
M22-51	3	2	2	5	5	5	9
HUMC-6	3	2	2	5	5	5	9
S03-3	3	2	2	5	2	5	1
MCL-14	3	4	2	7	2	6	7
MCL-37	3	3	5	6	5	5	3
MCL-33	2	5	3	2	2	2	2
IA2268	3	2	2	5	5	5	9
GROUP4-1	1	2	2	5	5	5	9
GROUP4-4	3	2	2	5	5	5	9
MCL-40	4	3	5	6	8	6	7
GROUP7-13	2	5	3	5	2	2	9
UNMC-20	1	2	2	5	5	5	6
UNMC-69	2	5	3	3	7	7	2
SPECS-3158	3	2	2	5	5	5	9
IA4227	2	5	4	2	7	7	2
GROUP6-4	2	5	1	1	2	2	6
GROUP6-3	3	2	2	5	5	5	6
UNMC-28	1	1	1	1	1	1	4
SPECS-3157	2	5	4	2	7	7	2
MCL-39	3	2	2	5	5	5	9
MCL-42	4	3	5	6	3	3	3
UNMC-90	3	2	2	5	2	5	1
UNMC-48	2	5	3	3	7	7	8
GROUP7-6	3	2	2	5	5	5	9
GROUP5-4	2	5	3	3	7	7	8
IA68	4	3	3	3	3	3	3
GROUP7-11	1	1	1	1	7	7	8
UNMC-6	2	1	2	1	4	8	10
SC86-6	4	3	5	6	3	3	3
IA4885	4	3	5	6	3	3	3
UNMC-55	4	3	5	6	3	3	3
UNMC-47	3	4	4	4	4	4	5
UNMC-87	2	5	4	4	7	7	2
GROUP7-9	2	5	4	2	7	7	2
GROUP7-20	3	4	6	4	8	4	5
GROUP5-10	3	4	4	4	8	4	5
UNMC-64	1	1	3	1	2	2	1
IA2745	1	1	2	5	1	1	4
HUMC4	3	4	6	4	8	4	5
UNMC-79-C1	4	3	5	6	3	6	7
IA2084	2	5	4	2	7	1	2
IA4203	2	5	4	4	7	7	2
IA1147	2	5	3	3	7	7	8
UNMC-61	3	2	2	5	6	3	9
MCL-128	1	1	1	1	1	1	4
GROUP7-14	1	1	6	1	3	1	3
GROUP4-6	2	5	3	3	7	7	8
GROUP7-2	1	1	1	1	1	1	1
HUMC5	3	2	2	5	5	5	9
MCL-35	1	1	1	1	1	1	4
MCL-75	3	4	5	4	4	4	10
