membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	2	2	2	2
HUMC-8	2	3	2	3	3	2	3
UNMC-81	1	1	1	4	4	3	4
UNMC-18	1	3	1	1	1	4	1
HUMC-7	3	2	3	2	5	5	5
UNMC-16	2	3	4	5	6	2	2
UNMC-7	3	4	5	4	4	3	4
S92-5	3	5	6	6	7	4	6
UNMC-33	2	2	2	2	2	6	7
WCM062	2	5	2	5	7	7	8
GROUP4-9	2	2	2	3	7	7	8
UNMC-68-A2	3	5	6	6	8	8	9
M47-024	3	5	6	6	8	8	9
SPECS-3163	3	5	6	6	8	8	9
UNMC-5	2	3	4	5	6	2	2
S94-7	3	5	6	6	8	8	9
GROUP7-1	2	2	2	3	7	7	8
M47-027	2	2	2	3	7	2	8
SPECS-3155	3	5	6	6	8	8	9
GROUP7-15	1	1	1	1	1	1	1
WCM032	3	5	6	6	8	8	9
HUMC3	2	3	4	5	3	2	8
IA04	2	2	2	2	2	7	10
HUMC-15	3	4	5	4	4	3	4
IA1857	2	2	2	2	2	7	10
GROUP6-2	3	5	6	6	8	8	9
GROUP5-9	3	2	2	6	7	4	6
GROUP4-2	2	1	4	5	6	2	2
UNMC-62	2	2	2	2	2	5	10
SPECS-1917	3	5	6	6	8	8	9
IA2852	2	2	2	2	2	6	7
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	2	4	5	6	2	2
MCL-138	2	4	5	4	4	3	4
GROUP4-7	2	2	2	5	6	2	2
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	2	2	3	7	7	8
M47-029	2	2	2	3	7	7	8
M22-51	2	2	4	5	6	2	2
HUMC-6	2	3	4	5	3	2	3
S03-3	2	5	4	5	3	2	3
MCL-14	2	2	6	2	7	5	5
MCL-37	3	4	5	4	4	3	4
MCL-33	2	3	4	5	3	2	3
IA2268	2	2	4	5	6	7	8
GROUP4-1	2	2	4	5	6	2	2
GROUP4-4	2	2	2	3	7	7	8
MCL-40	2	2	2	3	7	7	8
GROUP7-13	2	3	4	5	3	2	2
UNMC-20	2	3	4	5	6	2	2
UNMC-69	2	3	5	4	4	2	2
SPECS-3158	3	5	6	6	8	8	9
IA4227	3	5	6	6	8	8	9
GROUP6-4	2	3	1	5	6	1	1
GROUP6-3	2	3	4	5	6	2	2
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	3	5	6	6	8	8	2
MCL-39	2	2	4	5	6	2	2
MCL-42	3	4	5	4	4	3	4
UNMC-90	2	3	4	5	3	2	3
UNMC-48	2	2	4	5	6	2	2
GROUP7-6	2	2	4	5	6	2	7
GROUP5-4	2	3	4	7	6	2	10
IA68	4	2	5	4	6	9	10
GROUP7-11	1	1	1	1	1	1	1
UNMC-6	2	1	2	3	2	7	10
SC86-6	3	4	5	4	4	3	4
IA4885	3	4	5	4	4	3	4
UNMC-55	1	1	5	4	4	3	4
UNMC-47	3	2	3	2	5	5	5
UNMC-87	3	2	3	2	5	5	5
GROUP7-9	3	2	2	3	7	7	8
GROUP7-20	4	2	3	7	5	9	5
GROUP5-10	3	5	6	6	8	8	9
UNMC-64	2	3	4	5	3	2	3
IA2745	1	1	1	1	1	1	1
HUMC4	4	2	3	7	5	9	5
UNMC-79-C1	3	5	6	4	4	3	4
IA2084	1	1	1	1	1	1	1
IA4203	3	5	6	6	5	8	5
IA1147	2	3	4	5	6	2	2
UNMC-61	3	5	6	6	8	4	9
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	2	2	3	7	7	8
GROUP4-6	2	5	6	7	3	9	10
GROUP7-2	1	1	1	1	1	1	1
HUMC5	2	2	2	3	7	7	8
MCL-35	1	1	1	1	1	1	1
MCL-75	3	2	6	6	8	9	8
UNMC-24	2	2	2	2	2	6	7
M47-023	3	4	5	2	4	3	7
UNMC-86	3	2	5	2	7	5	5
GROUP5-1	3	5	6	6	7	4	6
GROUP5-5	2	2	2	3	7	6	8
UNMC-8	1	1	1	1	1	1	1
GROUP6-1	1	2	1	2	7	4	7
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	2	2	2	2	2	6	7
S08-1	3	4	6	6	4	3	9
UNMC-84	3	4	5	4	4	3	4
SC02-11	3	5	6	4	4	3	4
UNMC-44	1	1	1	1	1	1	1
M47-022	3	4	5	4	4	3	4
BC04	3	4	5	4	4	3	4
HUMC-9	3	5	6	6	7	4	6
GROUP7-22	3	2	2	6	7	4	6
M47-3	1	2	3	7	5	5	5
UNMC-51	3	4	5	4	4	3	4
GROUP4-3	3	2	3	2	5	5	5
WCM045	3	2	6	6	5	5	3
UNMC-31	2	3	4	1	3	2	3
GROUP7-5	3	2	3	3	5	5	5
GROUP4-8	3	2	3	2	5	5	5
UNMC-97	2	2	4	7	3	2	3
HUMC1	3	2	3	2	5	5	5
MCL-61	2	3	4	5	3	2	3
S87-4	3	5	6	6	8	8	9
UNMC-85	3	2	2	2	7	7	8
SC08-2	3	5	6	6	7	4	6
S06-166	3	5	6	6	8	8	9
IA2334	3	2	3	2	7	5	5
MCL-122	3	2	3	2	7	5	5
GROUP5-3	1	1	1	1	1	1	1
GROUP5-7	1	1	1	1	1	1	1
S89-9	3	5	6	6	8	8	9
GROUP4-5	2	3	4	1	3	2	3
M47-025	3	2	2	3	7	7	8
IA834	2	2	2	3	7	7	8
HUMC-12	2	3	4	5	6	2	3
UNMC-88	1	1	1	1	3	1	3
GROUP4-11	3	5	6	6	5	8	5
UNMC-39	2	3	4	5	3	2	3
MCL-25	2	3	4	7	3	5	3
HUMC-10	3	5	6	6	8	8	9
GROUP7-19	1	1	2	2	7	2	2
GROUP5-8	3	2	2	2	7	4	6
SPECS-3164	3	4	5	2	4	3	7
UNMC-71-A5	3	5	6	6	4	8	7
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	1	4	1	1	7	2
GROUP7-3	2	3	4	7	3	2	3
S03-8	3	2	3	2	5	5	7
GROUP5-2	2	3	4	5	3	2	3
GROUP4-10	2	3	4	5	6	2	2
MCL-45	1	2	2	3	7	7	8
MCL-109	1	1	1	1	1	1	1
SC01-10	3	5	6	6	8	8	9
WCM041	3	5	3	2	2	6	7
MCL-146	3	2	2	2	2	6	7
MCL-126	3	5	6	6	8	8	9
