membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	2	2	2	2	1
HUMC-8	2	2	3	3	3	1	2
UNMC-81	2	3	4	2	4	3	3
UNMC-18	1	1	5	4	1	1	4
HUMC-7	3	4	2	2	2	2	5
UNMC-16	2	2	3	3	3	1	4
UNMC-7	2	3	4	5	4	3	6
S92-5	4	5	6	6	5	4	7
UNMC-33	2	4	2	3	6	5	8
WCM062	2	2	3	3	3	1	1
GROUP4-9	2	2	3	3	3	5	2
UNMC-68-A2	4	5	6	6	7	6	9
M47-024	4	5	2	5	6	6	9
SPECS-3163	4	5	6	6	7	6	9
UNMC-5	2	2	3	3	3	1	2
S94-7	2	2	3	6	7	6	2
GROUP7-1	2	2	3	3	3	5	2
M47-027	2	2	3	3	3	5	2
SPECS-3155	4	5	6	6	7	6	9
GROUP7-15	1	1	1	1	1	7	10
WCM032	3	4	6	2	5	3	3
HUMC3	2	1	3	3	3	1	1
IA04	2	4	2	7	6	7	8
HUMC-15	2	3	5	4	8	8	4
IA1857	2	2	2	7	6	7	3
GROUP6-2	2	3	5	4	8	8	4
GROUP5-9	4	5	6	6	5	4	7
GROUP4-2	2	2	3	3	3	5	2
UNMC-62	3	4	2	2	2	7	5
SPECS-1917	4	5	6	6	7	6	9
IA2852	2	4	2	3	6	5	8
MCL-38	1	1	1	1	1	9	10
GROUP5-6	2	2	3	3	3	5	2
MCL-138	3	4	5	4	2	2	4
GROUP4-7	2	2	5	3	3	5	4
MCL-98	1	1	1	1	1	9	10
GROUP7-17	2	2	4	3	3	5	2
M47-029	2	3	2	3	6	7	8
M22-51	2	2	3	3	3	5	2
HUMC-6	2	2	3	3	3	1	2
S03-3	2	1	3	3	3	1	1
MCL-14	4	3	6	2	2	7	1
MCL-37	2	2	3	3	3	3	6
MCL-33	3	4	5	4	2	2	4
IA2268	2	2	3	3	3	5	4
GROUP4-1	2	2	3	3	3	5	2
GROUP4-4	2	2	3	3	3	5	2
MCL-40	2	2	4	3	3	5	6
GROUP7-13	1	1	3	3	3	1	1
UNMC-20	2	3	3	3	3	1	4
UNMC-69	2	4	5	4	8	8	4
SPECS-3158	4	5	6	6	7	6	9
IA4227	3	4	5	2	2	2	5
GROUP6-4	1	1	5	4	8	8	4
GROUP6-3	2	3	5	4	3	8	4
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	3	4	5	4	8	2	4
MCL-39	2	2	3	3	3	5	2
MCL-42	2	3	4	5	4	3	6
UNMC-90	2	2	3	3	3	1	1
UNMC-48	2	2	3	3	3	5	2
GROUP7-6	2	2	3	3	3	5	2
GROUP5-4	1	3	6	2	3	3	3
IA68	2	3	5	5	4	3	3
GROUP7-11	1	1	1	1	1	9	10
UNMC-6	2	2	2	7	6	7	3
SC86-6	2	3	4	5	4	3	6
IA4885	2	3	4	5	4	3	6
UNMC-55	2	3	4	5	4	3	6
UNMC-47	3	4	2	2	2	2	5
UNMC-87	3	4	5	2	2	2	5
GROUP7-9	3	4	5	2	2	2	5
GROUP7-20	2	5	6	2	2	7	5
GROUP5-10	4	5	6	6	5	4	7
UNMC-64	1	1	3	3	3	1	1
IA2745	2	2	3	3	3	5	2
HUMC4	2	2	3	3	3	5	2
UNMC-79-C1	2	5	6	6	4	4	6
IA2084	3	4	5	2	2	2	5
IA4203	3	4	5	2	2	2	5
IA1147	2	3	5	4	8	8	4
UNMC-61	2	3	5	4	8	8	9
MCL-128	1	1	1	1	1	9	10
GROUP7-14	1	1	4	1	4	3	6
GROUP4-6	4	5	2	7	6	7	3
GROUP7-2	1	1	1	1	1	1	1
HUMC5	2	2	3	3	3	5	2
MCL-35	1	1	1	1	1	9	10
MCL-75	2	5	5	4	8	8	4
UNMC-24	2	3	2	5	6	7	8
M47-023	2	3	4	5	4	3	6
UNMC-86	4	4	2	2	2	5	5
GROUP5-1	4	5	6	6	5	4	7
GROUP5-5	2	4	2	3	6	7	8
UNMC-8	1	1	1	2	2	9	1
GROUP6-1	1	1	1	1	1	4	7
UNMC-23	1	1	1	1	1	9	1
MCL-71	1	1	1	1	1	9	10
IA4289	2	4	2	7	6	7	8
S08-1	4	5	6	6	7	6	6
UNMC-84	2	3	4	5	4	3	6
SC02-11	2	3	5	4	8	6	6
UNMC-44	1	1	1	1	1	4	7
