membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	2	1	2
HUMC-8	2	2	2	2	3	2	3
UNMC-81	3	3	3	3	2	3	4
UNMC-18	1	2	1	3	4	4	5
HUMC-7	4	4	4	4	5	5	6
UNMC-16	2	2	5	3	4	1	2
UNMC-7	3	3	3	5	6	6	4
S92-5	4	5	3	5	6	6	7
UNMC-33	2	4	6	6	4	7	8
WCM062	1	1	1	7	1	1	1
GROUP4-9	2	2	2	2	3	2	3
UNMC-68-A2	4	5	4	5	6	6	7
M47-024	4	1	3	5	6	6	9
SPECS-3163	4	5	4	5	6	6	7
UNMC-5	2	2	6	6	1	1	2
S94-7	2	2	4	5	6	6	7
GROUP7-1	2	2	2	2	3	2	3
M47-027	2	2	2	2	3	2	3
SPECS-3155	4	5	4	5	6	6	7
GROUP7-15	1	1	1	1	2	4	9
WCM032	1	5	4	4	7	4	10
HUMC3	1	1	1	7	1	1	1
IA04	2	4	6	6	4	7	8
HUMC-15	3	2	5	3	8	2	4
IA1857	2	2	2	1	4	4	9
GROUP6-2	3	2	5	3	7	8	10
GROUP5-9	4	5	3	5	6	6	5
GROUP4-2	2	2	2	3	4	2	2
UNMC-62	4	4	4	4	4	5	6
SPECS-1917	4	5	4	4	6	6	7
IA2852	4	4	4	4	5	5	6
MCL-38	3	1	1	1	2	4	4
GROUP5-6	2	2	6	6	4	1	2
MCL-138	3	1	5	3	4	8	10
GROUP4-7	2	2	6	6	4	8	10
MCL-98	1	1	1	1	2	4	9
GROUP7-17	2	2	2	2	3	2	3
M47-029	2	4	6	6	4	7	8
M22-51	2	2	6	3	4	1	2
HUMC-6	2	2	6	6	4	1	2
S03-3	1	1	1	7	1	1	1
MCL-14	2	2	6	6	4	1	2
MCL-37	2	4	6	6	4	7	4
MCL-33	3	2	6	6	4	8	10
IA2268	2	2	2	3	3	8	3
GROUP4-1	2	2	5	3	4	2	2
GROUP4-4	2	2	2	2	3	2	3
MCL-40	2	2	2	6	4	7	3
GROUP7-13	1	1	1	7	1	1	1
UNMC-20	2	2	6	6	4	7	2
UNMC-69	3	2	5	3	7	1	10
SPECS-3158	3	2	5	5	4	6	7
IA4227	4	4	6	4	5	7	8
GROUP6-4	1	1	5	3	1	8	10
GROUP6-3	3	2	5	3	4	8	10
UNMC-28	1	1	1	5	6	6	9
SPECS-3157	3	2	5	3	7	8	10
MCL-39	2	2	2	6	4	1	2
MCL-42	3	3	3	2	8	2	4
UNMC-90	1	1	1	7	1	1	1
UNMC-48	2	4	6	6	4	7	8
GROUP7-6	2	4	6	6	4	7	8
GROUP5-4	1	3	5	3	7	3	10
IA68	3	3	5	3	7	3	10
GROUP7-11	3	3	5	3	7	3	10
UNMC-6	2	2	2	2	3	2	3
SC86-6	3	3	3	2	8	2	4
IA4885	2	2	3	2	8	2	4
UNMC-55	3	3	5	3	7	3	10
UNMC-47	4	4	4	4	5	5	6
UNMC-87	4	4	4	4	5	7	8
GROUP7-9	4	4	4	4	5	2	3
GROUP7-20	3	5	2	7	6	9	6
GROUP5-10	4	5	3	5	6	6	7
UNMC-64	1	1	1	7	1	1	2
IA2745	2	2	2	2	4	4	9
HUMC4	3	5	2	7	6	9	6
UNMC-79-C1	4	5	3	5	6	6	7
IA2084	4	4	4	4	5	7	8
IA4203	4	4	4	4	5	7	8
IA1147	3	2	5	3	7	3	10
UNMC-61	3	2	5	5	4	8	5
MCL-128	1	1	1	1	2	4	9
GROUP7-14	2	3	2	2	3	2	3
GROUP4-6	1	3	5	3	7	3	10
GROUP7-2	1	1	1	7	1	1	1
HUMC5	2	2	2	2	3	2	3
MCL-35	2	1	1	1	3	2	2
MCL-75	3	2	5	4	4	8	10
UNMC-24	3	5	2	2	6	2	3
M47-023	4	2	2	2	3	2	3
UNMC-86	4	4	4	4	5	5	6
GROUP5-1	4	5	3	5	6	6	7
GROUP5-5	2	2	2	2	3	2	3
UNMC-8	1	3	1	3	6	3	9
GROUP6-1	1	1	1	1	2	4	9
UNMC-23	1	1	1	1	2	4	9
MCL-71	1	1	1	1	2	4	9
IA4289	1	5	4	1	2	4	3
S08-1	2	2	3	2	8	2	3
UNMC-84	2	2	3	2	8	2	5
SC02-11	3	3	5	3	7	3	10
UNMC-44	1	1	1	6	2	7	8
M47-022	3	3	3	2	8	2	4
BC04	3	3	3	2	8	2	4
HUMC-9	4	5	3	5	6	6	7
GROUP7-22	4	5	3	5	8	6	5
M47-3	2	5	2	1	6	2	3
UNMC-51	3	2	3	2	8	2	5
GROUP4-3	4	4	4	4	5	5	6
WCM045	4	4	4	4	5	7	6
UNMC-31	1	1	1	7	1	3	1
GROUP7-5	3	5	2	7	6	9	6
GROUP4-8	4	4	4	4	5	5	6
UNMC-97	1	3	5	7	7	3	10
HUMC1	4	4	4	4	5	5	6
MCL-61	1	1	1	7	1	1	1
S87-4	4	5	4	4	5	5	6
UNMC-85	4	2	6	6	6	2	3
SC08-2	4	5	6	6	6	6	7
S06-166	4	5	4	5	6	6	7
IA2334	4	4	4	4	5	5	6
MCL-122	4	4	4	4	5	5	6
GROUP5-3	1	1	1	7	1	1	1
GROUP5-7	1	1	1	1	2	4	9
S89-9	4	5	3	5	6	6	7
GROUP4-5	1	1	1	7	1	1	1
M47-025	2	2	2	2	3	2	3
IA834	2	2	2	2	3	2	3
HUMC-12	1	1	1	7	1	1	1
UNMC-88	1	1	1	7	1	1	1
GROUP4-11	1	4	4	4	7	3	10
UNMC-39	1	1	1	7	1	1	1
MCL-25	3	2	5	4	7	7	10
HUMC-10	3	3	5	3	7	3	10
GROUP7-19	3	2	5	3	7	3	10
GROUP5-8	2	2	3	2	8	2	5
SPECS-3164	2	4	6	6	4	7	8
UNMC-71-A5	4	5	3	5	6	6	7
MCL-24	1	1	1	1	2	4	9
UNMC-37	1	1	1	1	2	4	9
IA-02	2	2	2	3	7	4	10
GROUP7-3	1	3	5	3	7	3	10
S03-8	4	5	5	4	7	5	6
GROUP5-2	1	1	1	7	1	1	1
GROUP4-10	3	2	5	3	4	8	10
MCL-45	2	2	2	2	3	2	3
MCL-109	1	1	1	1	2	4	9
SC01-10	1	1	1	5	6	6	9
WCM041	4	5	4	5	6	6	7
MCL-146	4	5	5	4	7	5	6
MCL-126	2	4	6	6	4	7	8
