membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	1	1	1	1	1
HUMC-8	2	3	2	2	2	1	2
UNMC-81	1	1	3	3	3	2	3
UNMC-18	1	1	1	3	4	3	4
HUMC-7	3	4	3	4	5	4	5
UNMC-16	2	3	2	2	1	5	2
UNMC-7	1	4	4	5	6	6	6
S92-5	2	5	1	2	5	6	7
UNMC-33	2	4	3	4	7	3	5
WCM062	1	2	1	1	1	1	1
GROUP4-9	2	3	2	2	2	5	2
UNMC-68-A2	2	4	2	6	3	4	8
M47-024	1	4	5	6	3	4	6
SPECS-3163	2	3	5	6	3	4	8
UNMC-5	1	3	2	2	2	1	2
S94-7	2	3	5	6	3	4	8
GROUP7-1	2	3	2	2	2	5	2
M47-027	2	3	2	2	2	5	2
SPECS-3155	2	5	5	6	3	4	8
GROUP7-15	1	1	6	3	8	2	3
WCM032	3	5	3	7	3	7	9
HUMC3	1	2	1	1	1	1	1
IA04	2	5	2	2	5	5	7
HUMC-15	2	5	4	7	5	6	6
IA1857	2	5	2	2	5	5	7
GROUP6-2	3	5	3	7	3	7	9
GROUP5-9	2	3	2	4	7	8	4
GROUP4-2	2	1	6	2	2	5	2
UNMC-62	2	5	5	2	5	4	7
SPECS-1917	2	5	5	6	5	4	8
IA2852	2	3	2	2	2	8	7
MCL-38	1	1	6	3	8	2	3
GROUP5-6	2	3	2	2	2	5	2
MCL-138	3	4	1	6	4	9	10
GROUP4-7	2	3	2	2	2	5	2
MCL-98	1	1	6	3	8	2	3
GROUP7-17	2	3	2	2	2	5	2
M47-029	2	3	2	2	7	8	7
M22-51	2	3	2	2	2	5	2
HUMC-6	2	3	2	2	4	5	2
S03-3	1	1	1	1	1	1	1
MCL-14	2	3	2	2	2	5	2
MCL-37	4	3	4	2	6	6	6
MCL-33	3	4	3	6	4	9	10
IA2268	2	3	2	2	2	5	2
GROUP4-1	2	1	6	2	2	5	2
GROUP4-4	2	3	2	2	2	5	2
MCL-40	2	3	4	2	2	5	2
GROUP7-13	1	1	1	1	1	1	9
UNMC-20	2	1	6	2	2	5	2
UNMC-69	3	5	3	7	3	7	9
SPECS-3158	1	5	5	6	3	4	8
IA4227	3	4	3	6	4	4	5
GROUP6-4	1	1	1	3	8	1	1
GROUP6-3	2	5	1	2	5	6	2
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	3	5	3	7	3	7	9
MCL-39	2	3	2	2	2	5	2
MCL-42	4	4	4	5	6	6	6
UNMC-90	1	3	1	1	1	1	1
UNMC-48	3	5	2	2	3	5	7
GROUP7-6	2	3	2	2	2	5	2
GROUP5-4	3	5	3	7	3	7	9
IA68	3	5	3	7	3	7	9
GROUP7-11	1	5	3	6	3	2	9
UNMC-6	2	3	6	2	2	5	2
SC86-6	4	4	4	4	7	8	4
IA4885	2	3	4	2	6	6	6
UNMC-55	3	5	3	7	7	7	9
UNMC-47	3	4	3	4	7	4	5
UNMC-87	3	4	3	4	7	4	5
GROUP7-9	3	4	3	6	4	4	5
GROUP7-20	2	4	3	4	7	3	5
GROUP5-10	3	4	3	4	7	4	5
UNMC-64	1	1	1	1	1	1	1
IA2745	2	4	6	4	8	3	5
HUMC4	2	4	3	4	7	3	5
UNMC-79-C1	4	4	4	5	6	6	6
IA2084	3	4	3	4	7	4	5
IA4203	3	4	3	4	7	4	5
IA1147	3	5	3	7	3	7	9
UNMC-61	3	3	1	4	2	6	2
MCL-128	1	1	6	3	8	2	3
GROUP7-14	1	1	4	2	8	2	2
GROUP4-6	3	5	3	7	3	7	9
GROUP7-2	1	1	1	3	1	1	1
HUMC5	2	3	2	2	2	5	2
MCL-35	1	1	6	3	8	2	3
MCL-75	2	5	5	2	5	4	8
UNMC-24	2	5	4	7	5	6	6
M47-023	2	3	4	2	2	5	6
UNMC-86	2	3	5	6	5	4	8
GROUP5-1	3	4	5	6	3	4	8
GROUP5-5	2	3	2	2	2	5	2
UNMC-8	1	1	3	3	3	2	3
GROUP6-1	1	1	6	3	8	2	3
UNMC-23	1	1	6	3	8	2	3
MCL-71	1	1	6	3	8	2	3
IA4289	3	5	3	5	3	1	9
S08-1	2	3	4	2	2	6	6
UNMC-84	2	3	4	2	2	6	6
SC02-11	3	5	5	7	3	7	8
UNMC-44	1	1	6	3	8	2	3
M47-022	4	3	4	5	6	6	6
BC04	4	4	4	5	6	6	6
HUMC-9	2	5	3	1	5	8	4
GROUP7-22	2	3	2	4	7	8	4
M47-3	2	5	2	7	5	8	4
UNMC-51	4	5	4	7	5	6	6
GROUP4-3	3	4	3	4	5	4	5
WCM045	3	4	5	6	5	4	5
UNMC-31	1	1	1	1	1	1	1
GROUP7-5	1	4	1	4	5	4	5
GROUP4-8	3	4	3	4	7	4	5
UNMC-97	3	4	3	6	4	8	5
HUMC1	3	2	1	4	5	4	5
MCL-61	1	1	1	1	1	1	1
S87-4	3	5	5	6	3	4	8
UNMC-85	2	3	4	2	2	5	2
SC08-2	2	3	2	2	3	5	2
S06-166	4	4	4	5	2	6	6
IA2334	2	4	2	4	7	8	7
MCL-122	2	5	5	6	5	4	8
GROUP5-3	1	1	6	3	1	2	3
GROUP5-7	1	1	6	3	8	2	3
S89-9	3	5	5	6	3	4	8
GROUP4-5	1	1	1	1	1	1	1
M47-025	2	3	2	2	2	5	2
IA834	2	3	2	2	2	5	2
HUMC-12	1	1	1	1	1	1	1
UNMC-88	1	1	1	3	1	1	1
GROUP4-11	3	4	3	6	3	4	5
UNMC-39	1	1	1	1	1	1	1
MCL-25	3	4	3	4	4	8	5
HUMC-10	3	5	5	6	3	4	8
GROUP7-19	3	5	3	7	3	7	9
GROUP5-8	2	1	2	4	7	8	4
SPECS-3164	2	4	4	4	7	8	4
UNMC-71-A5	3	4	3	4	7	8	4
MCL-24	1	1	6	3	8	2	3
UNMC-37	1	1	6	3	8	2	3
IA-02	2	1	6	2	2	5	9
GROUP7-3	3	3	3	7	3	7	9
S03-8	3	5	3	5	3	1	9
GROUP5-2	1	1	1	1	1	1	1
GROUP4-10	3	5	3	1	5	6	10
MCL-45	2	3	4	2	2	5	2
MCL-109	1	1	6	3	8	2	3
SC01-10	1	1	6	3	8	2	3
WCM041	3	4	3	4	7	8	4
MCL-146	3	4	2	4	7	8	4
MCL-126	2	3	2	2	2	5	2
