membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	1	2	1	1	2
HUMC-8	2	3	2	3	2	2	3
UNMC-81	1	2	3	4	3	3	4
UNMC-18	1	1	1	1	2	4	5
HUMC-7	3	4	4	5	4	5	6
UNMC-16	2	3	2	6	5	6	2
UNMC-7	4	5	5	3	6	2	7
S92-5	3	4	6	6	7	7	6
UNMC-33	3	4	4	5	4	8	8
WCM062	2	3	2	6	5	6	2
GROUP4-9	2	3	2	3	5	6	3
UNMC-68-A2	3	2	1	5	6	8	2
M47-024	4	5	5	3	6	2	7
SPECS-3163	4	5	5	5	6	8	9
UNMC-5	2	3	2	6	5	6	2
S94-7	4	5	5	5	6	8	9
GROUP7-1	2	3	2	3	5	6	3
M47-027	2	3	2	3	5	6	2
SPECS-3155	4	5	5	5	6	8	9
GROUP7-15	1	1	3	1	8	9	4
WCM032	1	2	3	4	3	7	10
HUMC3	2	3	2	6	5	6	2
IA04	3	4	2	6	1	7	6
HUMC-15	4	5	5	3	2	2	7
IA1857	3	3	3	6	7	6	6
GROUP6-2	3	4	6	4	3	3	10
GROUP5-9	4	5	6	7	6	4	5
GROUP4-2	2	1	2	6	5	6	3
UNMC-62	3	4	6	5	7	5	6
SPECS-1917	3	4	6	5	7	5	6
IA2852	3	4	6	5	7	5	6
MCL-38	1	1	3	1	8	9	4
GROUP5-6	2	3	2	6	5	6	2
MCL-138	1	1	1	2	1	1	1
GROUP4-7	2	3	2	6	5	6	2
MCL-98	1	1	3	1	8	9	4
GROUP7-17	2	3	2	3	5	6	3
M47-029	2	3	2	3	5	6	3
M22-51	2	3	2	6	5	6	2
HUMC-6	1	2	1	6	1	6	2
S03-3	1	1	1	2	1	1	1
MCL-14	3	4	6	2	7	5	6
MCL-37	4	5	5	3	5	6	2
MCL-33	1	2	1	2	1	7	1
IA2268	2	3	2	3	5	6	3
GROUP4-1	2	3	2	6	5	6	3
GROUP4-4	2	3	2	3	5	6	3
MCL-40	2	3	2	3	5	6	3
GROUP7-13	1	1	1	2	1	1	10
UNMC-20	2	3	2	6	5	6	2
UNMC-69	1	2	3	4	1	3	10
SPECS-3158	4	5	5	5	6	8	9
IA4227	1	2	4	5	1	7	6
GROUP6-4	1	1	1	2	1	1	1
GROUP6-3	2	3	2	6	5	6	2
UNMC-28	1	1	3	1	8	9	4
SPECS-3157	1	2	3	4	1	7	10
MCL-39	2	3	2	6	5	6	2
MCL-42	4	5	5	3	2	2	7
UNMC-90	2	3	2	6	5	6	2
UNMC-48	1	4	2	6	1	6	2
GROUP7-6	2	3	2	6	5	6	8
GROUP5-4	1	2	3	4	3	3	10
IA68	3	4	4	5	2	8	8
GROUP7-11	1	2	3	4	3	3	10
UNMC-6	2	3	5	3	5	6	3
SC86-6	4	5	5	3	2	2	7
IA4885	4	5	5	3	2	2	7
UNMC-55	4	5	5	4	2	8	7
UNMC-47	3	4	4	5	4	5	6
UNMC-87	3	2	4	5	4	7	6
GROUP7-9	3	2	4	5	4	7	6
GROUP7-20	3	4	4	5	4	8	8
GROUP5-10	3	4	4	5	4	8	8
UNMC-64	1	1	1	2	1	1	8
IA2745	3	1	2	1	4	9	8
HUMC4	3	4	4	5	4	8	8
UNMC-79-C1	4	5	5	3	6	8	9
IA2084	1	2	4	5	4	7	6
IA4203	3	2	4	5	4	8	8
IA1147	2	2	3	4	3	3	10
UNMC-61	3	4	5	5	4	8	9
MCL-128	1	1	3	1	8	9	4
GROUP7-14	4	1	5	3	2	6	7
GROUP4-6	1	2	3	4	3	3	10
GROUP7-2	1	1	5	2	8	1	1
HUMC5	2	3	2	3	5	6	3
MCL-35	1	3	3	1	5	9	3
MCL-75	3	2	6	4	3	5	6
UNMC-24	4	4	5	7	2	2	3
M47-023	4	5	5	3	5	2	3
UNMC-86	3	4	6	5	7	5	6
GROUP5-1	4	5	5	2	6	4	5
GROUP5-5	2	3	2	3	5	6	3
UNMC-8	1	1	3	2	3	1	5
GROUP6-1	1	1	3	1	8	9	4
UNMC-23	1	1	3	1	8	9	4
MCL-71	1	1	3	1	8	9	4
IA4289	3	2	6	4	3	5	6
S08-1	4	5	5	3	2	2	7
UNMC-84	2	5	5	3	2	2	7
SC02-11	4	2	3	3	3	2	7
UNMC-44	1	1	3	1	8	9	4
M47-022	4	5	5	3	2	2	7
BC04	4	5	5	3	2	2	7
HUMC-9	4	5	6	2	6	4	5
GROUP7-22	2	5	6	7	2	4	5
M47-3	4	4	6	7	2	5	5
UNMC-51	4	5	5	3	2	2	3
GROUP4-3	3	4	6	5	7	5	6
WCM045	3	4	6	5	7	5	6
UNMC-31	1	1	1	2	1	1	1
GROUP7-5	3	4	4	5	4	8	6
GROUP4-8	3	2	4	5	4	7	6
UNMC-97	1	2	1	5	3	3	1
HUMC1	3	4	4	5	4	5	6
MCL-61	1	1	1	2	1	1	1
S87-4	3	4	6	5	7	5	6
UNMC-85	3	4	6	3	7	5	6
SC08-2	3	4	6	5	7	5	6
S06-166	4	5	5	3	5	5	9
IA2334	3	4	6	5	7	5	6
MCL-122	3	4	6	5	7	5	6
GROUP5-3	1	1	1	2	1	1	1
GROUP5-7	1	1	3	1	8	9	3
S89-9	4	5	5	5	6	8	9
GROUP4-5	1	1	1	2	1	1	1
M47-025	2	3	2	3	5	6	2
IA834	2	3	2	3	5	6	3
HUMC-12	1	1	1	2	1	1	1
UNMC-88	1	1	3	2	1	1	1
GROUP4-11	3	4	6	5	3	7	6
UNMC-39	1	1	1	2	1	1	1
MCL-25	1	2	6	5	3	5	6
HUMC-10	4	2	3	3	3	8	9
GROUP7-19	1	2	3	4	3	3	10
GROUP5-8	2	3	2	6	5	2	3
SPECS-3164	3	5	5	3	5	2	4
UNMC-71-A5	4	5	5	5	6	8	4
MCL-24	1	1	3	1	8	9	4
UNMC-37	1	1	3	1	8	9	4
IA-02	2	3	3	6	5	9	10
GROUP7-3	1	2	3	4	3	3	10
S03-8	3	2	6	4	3	5	6
GROUP5-2	1	1	1	2	1	1	1
GROUP4-10	1	1	3	2	1	1	1
MCL-45	2	3	2	3	5	6	3
MCL-109	1	1	3	1	8	9	4
SC01-10	1	1	3	1	8	9	4
WCM041	4	5	5	5	6	8	9
MCL-146	3	2	6	4	3	5	6
MCL-126	2	3	2	6	5	6	2
