membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	1	2	1	1	1
HUMC-8	2	3	2	3	1	1	1
UNMC-81	3	4	3	2	2	2	2
UNMC-18	1	2	1	1	1	1	1
HUMC-7	2	3	4	4	3	3	3
UNMC-16	1	2	2	3	4	1	4
UNMC-7	3	4	3	5	2	2	2
S92-5	2	5	5	6	5	4	5
UNMC-33	2	5	5	4	6	5	6
WCM062	2	2	2	3	4	1	4
GROUP4-9	2	3	2	3	4	6	7
UNMC-68-A2	2	3	2	3	4	6	4
M47-024	3	3	3	3	4	2	8
SPECS-3163	2	3	2	3	4	6	4
UNMC-5	2	2	2	3	4	1	4
S94-7	2	3	2	3	4	6	7
GROUP7-1	2	3	2	3	4	6	7
M47-027	2	3	2	3	4	6	7
SPECS-3155	2	3	2	3	4	6	4
GROUP7-15	1	1	6	7	7	7	9
WCM032	2	5	1	4	5	8	10
HUMC3	1	2	1	3	1	1	1
IA04	2	5	5	4	6	5	6
HUMC-15	3	5	5	5	2	2	6
IA1857	3	3	2	4	4	3	8
GROUP6-2	2	3	5	6	3	9	3
GROUP5-9	2	3	2	6	5	4	5
GROUP4-2	1	1	6	7	4	7	9
UNMC-62	2	3	2	4	4	3	8
SPECS-1917	2	3	2	3	4	6	4
IA2852	2	3	5	4	4	5	3
MCL-38	1	1	6	7	8	7	9
GROUP5-6	2	3	2	3	4	6	4
MCL-138	1	2	1	1	5	8	10
GROUP4-7	2	3	2	4	4	5	6
MCL-98	1	1	6	7	8	7	9
GROUP7-17	2	3	2	3	4	6	7
M47-029	2	5	5	4	6	5	6
M22-51	2	3	2	3	4	6	4
HUMC-6	1	2	1	3	1	1	1
S03-3	1	2	1	1	1	1	1
MCL-14	2	5	5	6	5	9	3
MCL-37	2	5	5	4	4	5	6
MCL-33	2	5	1	1	6	8	10
IA2268	2	3	2	3	4	6	7
GROUP4-1	1	1	6	7	4	1	9
GROUP4-4	2	3	2	4	6	6	7
MCL-40	2	3	5	4	6	6	6
GROUP7-13	1	2	1	3	1	1	1
UNMC-20	1	1	6	4	4	1	4
UNMC-69	1	2	1	5	2	8	10
SPECS-3158	2	3	3	5	4	2	7
IA4227	2	5	1	4	5	8	10
GROUP6-4	1	2	1	1	8	7	9
GROUP6-3	2	3	2	3	4	6	4
UNMC-28	1	2	1	1	1	1	1
SPECS-3157	2	5	1	4	5	8	10
MCL-39	2	3	2	3	4	6	4
MCL-42	3	4	3	5	2	2	2
UNMC-90	2	2	2	3	1	1	1
UNMC-48	2	5	5	4	6	5	6
GROUP7-6	2	3	2	4	4	5	6
GROUP5-4	1	2	1	2	7	8	10
IA68	3	4	3	2	2	2	2
GROUP7-11	1	1	6	7	8	7	9
UNMC-6	3	3	2	7	7	3	2
SC86-6	3	4	3	5	2	2	2
IA4885	3	4	3	5	2	2	2
UNMC-55	3	4	3	5	2	2	2
UNMC-47	2	5	4	6	3	9	3
UNMC-87	2	5	1	4	5	8	10
GROUP7-9	2	3	1	4	7	8	7
GROUP7-20	4	4	4	6	3	9	3
GROUP5-10	4	4	4	6	3	9	3
UNMC-64	1	2	1	3	1	1	1
IA2745	1	1	6	7	4	7	9
HUMC4	4	4	4	6	3	9	3
UNMC-79-C1	3	4	5	4	2	5	2
IA2084	2	5	1	4	5	8	10
IA4203	2	5	5	4	6	5	6
IA1147	1	1	6	7	8	7	9
UNMC-61	2	4	3	3	4	4	7
MCL-128	1	1	6	7	8	7	9
GROUP7-14	4	4	3	3	3	2	7
