membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	2	2	2	2	2	2
HUMC-8	2	3	3	3	3	3	3
UNMC-81	3	1	1	4	4	4	4
UNMC-18	1	1	1	5	5	5	1
HUMC-7	3	2	4	2	2	2	5
UNMC-16	2	2	2	2	2	6	2
UNMC-7	3	4	5	6	4	4	4
S92-5	2	5	4	6	6	7	6
UNMC-33	4	2	4	4	6	2	7
WCM062	2	3	2	2	2	6	2
GROUP4-9	2	3	3	3	3	6	2
UNMC-68-A2	4	5	2	2	2	6	2
M47-024	3	5	5	6	7	2	4
SPECS-3163	4	5	2	2	2	6	2
UNMC-5	2	3	2	2	2	6	2
S94-7	4	3	2	2	2	6	2
GROUP7-1	2	3	3	3	3	6	2
M47-027	2	3	3	3	3	6	2
SPECS-3155	3	5	5	6	8	8	8
GROUP7-15	1	1	1	1	1	1	1
WCM032	4	5	6	7	7	9	9
HUMC3	2	3	2	2	2	6	2
IA04	2	5	2	7	2	2	2
HUMC-15	4	2	6	5	4	4	10
IA1857	2	5	2	6	2	6	6
GROUP6-2	4	2	6	5	5	5	7
GROUP5-9	2	4	5	6	7	9	9
GROUP4-2	2	1	1	2	1	6	9
UNMC-62	2	5	2	6	2	7	6
SPECS-1917	2	5	5	6	8	8	6
IA2852	2	5	6	6	8	7	6
MCL-38	1	1	1	1	1	1	1
GROUP5-6	2	3	2	2	2	6	2
MCL-138	4	2	6	5	5	5	10
GROUP4-7	2	3	6	5	5	6	2
MCL-98	1	1	1	1	1	1	1
GROUP7-17	2	3	3	3	3	6	2
M47-029	2	3	3	3	3	6	2
M22-51	2	3	2	2	2	6	2
HUMC-6	2	3	2	2	2	6	2
S03-3	1	3	2	2	2	6	3
MCL-14	2	5	4	6	6	7	6
MCL-37	2	3	2	2	2	6	2
MCL-33	4	2	6	5	5	5	5
IA2268	2	3	6	5	3	6	2
GROUP4-1	2	3	6	2	3	6	9
GROUP4-4	2	3	2	2	3	6	2
MCL-40	2	3	3	3	3	6	2
GROUP7-13	1	1	2	5	2	6	7
UNMC-20	2	3	2	2	2	6	2
UNMC-69	4	2	6	5	5	5	7
SPECS-3158	4	4	6	5	5	8	10
IA4227	4	5	6	7	8	2	5
GROUP6-4	1	1	1	1	5	5	1
GROUP6-3	2	3	6	5	5	5	10
UNMC-28	1	1	1	1	1	1	1
SPECS-3157	4	2	6	5	5	5	7
MCL-39	2	3	2	2	2	6	2
MCL-42	3	4	5	3	4	4	4
UNMC-90	2	3	2	2	3	6	3
UNMC-48	4	2	6	2	2	6	7
GROUP7-6	2	3	2	2	2	6	2
GROUP5-4	4	2	6	5	5	5	7
IA68	4	2	6	5	5	4	7
GROUP7-11	3	1	1	1	1	5	7
UNMC-6	2	5	3	3	2	6	2
SC86-6	3	4	5	3	4	4	4
IA4885	2	4	3	3	3	4	4
UNMC-55	3	2	6	5	4	4	7
UNMC-47	4	5	4	7	8	2	5
UNMC-87	4	5	6	7	8	2	5
GROUP7-9	4	2	6	7	3	2	5
GROUP7-20	3	5	4	4	6	2	5
GROUP5-10	3	5	5	4	6	8	8
UNMC-64	1	1	1	1	1	2	3
IA2745	1	3	1	2	3	2	2
HUMC4	3	5	4	4	6	2	5
UNMC-79-C1	3	5	5	6	8	8	8
IA2084	4	5	6	7	8	2	5
IA4203	4	5	6	7	8	2	5
IA1147	4	2	6	5	5	5	7
UNMC-61	4	2	6	5	7	5	10
MCL-128	1	1	1	1	1	1	1
GROUP7-14	1	1	3	3	3	4	4
GROUP4-6	4	2	6	6	2	5	7
GROUP7-2	1	1	1	1	1	3	1
HUMC5	2	3	3	3	3	6	2
MCL-35	1	1	1	1	1	1	1
MCL-75	4	2	6	5	5	5	10
UNMC-24	2	4	5	3	7	4	9
M47-023	2	4	3	3	3	4	9
UNMC-86	2	5	4	6	8	7	6
GROUP5-1	4	5	5	6	8	8	8
GROUP5-5	2	3	3	3	3	6	2
UNMC-8	3	1	1	4	1	2	1
GROUP6-1	2	1	1	1	1	1	1
UNMC-23	1	1	1	1	1	1	1
MCL-71	1	1	1	1	1	1	1
IA4289	4	5	6	7	7	2	9
S08-1	2	4	3	3	3	4	4
UNMC-84	2	4	3	3	3	4	4
SC02-11	4	2	5	5	4	4	7
UNMC-44	1	1	1	1	1	1	1
M47-022	1	4	3	3	3	4	4
BC04	3	4	5	3	4	4	4
HUMC-9	2	4	5	6	7	9	9
GROUP7-22	2	4	5	6	7	9	9
M47-3	2	5	4	6	6	7	6
UNMC-51	2	4	5	3	4	4	9
GROUP4-3	2	5	4	6	8	7	6
WCM045	4	2	6	7	7	2	3
UNMC-31	1	1	1	1	3	3	3
GROUP7-5	1	5	3	3	6	2	2
GROUP4-8	4	5	6	7	8	2	4
UNMC-97	4	2	6	7	8	2	5
HUMC1	2	3	2	2	2	6	2
MCL-61	1	1	1	1	3	3	3
S87-4	2	5	4	6	8	7	6
UNMC-85	2	3	4	6	3	7	6
SC08-2	2	5	4	6	8	7	6
S06-166	2	5	5	6	8	8	8
IA2334	2	5	4	6	8	7	6
MCL-122	2	5	4	6	8	7	6
GROUP5-3	1	1	1	1	1	1	1
GROUP5-7	1	1	1	1	1	1	1
S89-9	3	5	5	6	8	8	8
GROUP4-5	1	1	1	1	3	3	3
M47-025	2	3	3	3	3	6	2
IA834	2	3	3	3	3	6	2
HUMC-12	1	1	1	1	5	6	3
UNMC-88	1	1	1	1	1	1	1
GROUP4-11	4	5	6	6	8	5	7
UNMC-39	1	1	1	3	3	3	3
MCL-25	4	2	6	5	8	2	3
HUMC-10	3	2	5	6	8	8	7
GROUP7-19	4	2	6	5	5	5	7
GROUP5-8	2	4	6	6	7	9	9
SPECS-3164	4	5	4	7	8	2	2
UNMC-71-A5	3	5	5	6	8	8	8
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	3	3	3	3	6	7
GROUP7-3	4	2	6	5	5	5	7
S03-8	3	5	4	5	6	7	7
GROUP5-2	2	3	2	2	2	6	3
GROUP4-10	4	2	6	5	5	5	10
MCL-45	1	1	3	3	3	6	2
MCL-109	1	1	1	1	1	1	1
SC01-10	1	1	1	1	1	1	1
WCM041	4	5	6	7	8	2	5
MCL-146	4	2	6	7	8	2	5
MCL-126	2	3	2	2	2	6	2
