membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
IA834	2	2	2	3	2	2	2
HUMC-12	1	1	1	1	7	9	9
UNMC-88	1	1	1	1	1	9	9
GROUP4-11	3	4	4	4	6	8	5
UNMC-39	2	1	5	6	7	9	9
MCL-25	3	4	5	7	6	9	10
HUMC-10	1	5	4	4	6	6	8
GROUP7-19	1	5	5	5	6	6	6
GROUP5-8	2	2	2	3	4	4	2
SPECS-3164	4	4	4	2	5	8	5
UNMC-71-A5	3	4	4	4	5	3	5
MCL-24	1	1	1	1	1	1	1
UNMC-37	1	1	1	1	1	1	1
IA-02	1	5	1	5	6	6	6
GROUP7-3	1	5	5	6	6	6	6
S03-8	3	4	6	7	6	6	10
GROUP5-2	2	2	2	6	7	4	9
GROUP4-10	1	3	6	7	8	9	6
MCL-45	2	2	2	2	2	2	2
MCL-109	1	1	1	1	1	1	1
SC01-10	3	4	4	4	5	7	8
WCM041	3	4	4	4	5	3	8
MCL-146	3	4	6	7	6	6	10
MCL-126	3	4	4	4	5	7	8
