membership	membership.1	membership.2	membership.3	membership.4	membership.5	membership.6
MCL-28	1	1	1	1	1	1	1
UNMC-59	1	1	1	1	1	2	1
HUMC-8	2	2	2	2	1	3	1
UNMC-81	3	3	3	3	2	4	2
UNMC-18	1	1	1	1	1	2	1
HUMC-7	4	4	4	4	3	5	3
UNMC-16	1	4	1	2	4	2	4
UNMC-7	2	3	5	5	2	6	2
S92-5	3	5	4	3	2	2	4
UNMC-33	2	3	6	6	5	7	5
WCM062	1	2	2	2	4	8	6
GROUP4-9	2	2	2	2	6	3	7
UNMC-68-A2	2	2	2	2	4	8	6
M47-024	1	1	2	1	7	1	6
SPECS-3163	2	2	2	2	4	8	6
UNMC-5	1	1	1	1	1	2	1
S94-7	2	2	2	2	4	3	6
GROUP7-1	2	2	2	2	6	8	6
M47-027	2	2	2	2	6	3	7
SPECS-3155	2	2	2	2	4	8	6
GROUP7-15	1	1	1	1	7	1	8
WCM032	4	5	3	3	8	4	9
HUMC3	1	1	2	1	1	2	1
IA04	2	3	6	6	5	7	5
HUMC-15	2	3	5	3	2	2	2
IA1857	1	1	1	1	7	1	8
GROUP6-2	3	5	3	3	8	4	9
GROUP5-9	2	2	6	6	5	7	5
GROUP4-2	1	1	1	1	7	2	4
UNMC-62	4	5	4	3	2	2	3
SPECS-1917	2	2	2	2	4	8	6
IA2852	2	2	6	6	4	2	5
MCL-38	1	1	1	1	7	1	8
GROUP5-6	4	4	2	2	4	2	10
MCL-138	3	5	4	3	3	2	3
GROUP4-7	2	2	6	2	6	2	5
MCL-98	1	1	1	1	7	1	8
GROUP7-17	2	2	2	2	6	3	7
M47-029	2	3	6	6	5	7	5
M22-51	2	2	2	2	4	2	4
HUMC-6	2	1	1	6	1	2	1
S03-3	1	1	2	2	4	9	6
MCL-14	4	4	2	2	8	9	1
MCL-37	2	3	5	5	2	6	2
MCL-33	3	3	4	3	3	2	3
IA2268	2	2	2	2	6	3	7
GROUP4-1	1	1	1	1	4	2	4
GROUP4-4	2	2	2	2	6	3	7
MCL-40	2	3	2	6	5	7	5
GROUP7-13	1	1	1	1	1	9	9
UNMC-20	1	1	6	6	4	2	4
UNMC-69	3	5	3	3	8	4	9
SPECS-3158	2	2	2	2	4	2	4
IA4227	4	3	4	6	3	2	3
GROUP6-4	1	5	1	3	3	2	4
GROUP6-3	3	5	4	3	4	2	4
UNMC-28	1	1	1	1	7	1	8
SPECS-3157	3	5	4	3	8	4	3
MCL-39	2	2	2	2	4	2	4
MCL-42	2	3	5	5	2	6	2
UNMC-90	1	2	2	2	4	9	1
UNMC-48	2	3	6	6	5	7	5
GROUP7-6	2	3	6	6	4	2	5
GROUP5-4	3	5	3	3	8	4	9
IA68	3	3	3	3	2	4	2
GROUP7-11	3	4	1	3	8	4	9
UNMC-6	2	1	2	2	6	3	7
SC86-6	2	3	5	5	2	6	2
IA4885	2	3	5	5	2	3	2
UNMC-55	2	3	3	3	2	4	9
UNMC-47	4	3	6	4	5	5	10
UNMC-87	4	3	4	6	3	5	3
GROUP7-9	2	3	2	2	6	3	3
GROUP7-20	4	4	4	4	3	5	10
GROUP5-10	4	4	4	4	3	5	10
UNMC-64	1	1	1	1	1	9	1
IA2745	1	1	6	1	7	1	5
HUMC4	4	4	4	4	3	5	10
UNMC-79-C1	2	3	5	5	2	6	2
IA2084	4	3	4	6	3	5	3
IA4203	2	3	6	6	5	7	5
IA1147	3	5	3	3	8	4	9
UNMC-61	3	5	3	3	2	9	1
MCL-128	1	1	1	1	7	1	8
GROUP7-14	4	2	2	5	6	3	7
GROUP4-6	3	4	3	7	8	4	9
GROUP7-2	1	1	1	1	7	1	1
HUMC5	2	2	2	2	6	3	7
MCL-35	1	1	1	1	7	1	8
MCL-75	3	5	4	3	2	2	2
UNMC-24	2	3	3	5	2	3	2
M47-023	2	3	5	5	6	3	5
UNMC-86	4	4	2	2	8	9	1
GROUP5-1	4	4	4	3	3	5	3
GROUP5-5	2	2	2	2	6	3	7
UNMC-8	3	5	3	3	8	4	9
GROUP6-1	1	1	1	1	7	1	8
UNMC-23	1	1	1	1	7	1	8
MCL-71	1	1	1	1	7	1	8
IA4289	4	4	4	4	3	5	3
S08-1	2	2	2	5	6	3	7
UNMC-84	2	1	5	5	6	3	7
SC02-11	3	5	3	3	2	4	9
UNMC-44	2	3	6	6	5	7	5
M47-022	3	3	3	5	2	4	2
BC04	2	3	5	5	2	6	2
HUMC-9	1	1	1	1	3	6	8
GROUP7-22	2	3	6	6	5	7	5
M47-3	3	4	2	7	8	4	10
UNMC-51	2	3	5	5	2	6	2
GROUP4-3	4	4	4	4	3	5	3
WCM045	4	4	4	4	3	5	10
UNMC-31	3	1	1	1	8	9	1
GROUP7-5	4	4	4	4	3	5	3
GROUP4-8	4	3	4	6	3	5	3
UNMC-97	3	5	3	3	8	4	9
HUMC1	4	4	4	4	3	5	3
MCL-61	1	1	4	1	1	9	1
S87-4	4	4	4	4	3	5	10
UNMC-85	2	2	2	2	6	3	7
SC08-2	2	2	6	6	4	7	5
S06-166	2	2	2	2	4	8	6
IA2334	2	3	6	6	5	7	5
MCL-122	3	4	1	7	8	4	10
GROUP5-3	4	4	2	4	3	5	10
GROUP5-7	4	4	4	4	3	5	10
S89-9	2	2	2	2	4	8	6
GROUP4-5	1	1	1	1	1	9	1
M47-025	2	2	2	2	6	3	6
IA834	2	2	2	2	4	8	6
HUMC-12	1	1	1	1	1	9	1
UNMC-88	1	1	1	1	1	9	1
GROUP4-11	4	5	3	3	8	4	3
UNMC-39	1	2	2	2	4	9	1
MCL-25	2	4	2	6	8	9	1
HUMC-10	3	5	3	3	8	4	9
GROUP7-19	3	5	3	3	8	4	9
GROUP5-8	3	4	1	7	8	4	10
SPECS-3164	2	3	6	6	5	7	5
UNMC-71-A5	2	3	6	6	5	7	5
MCL-24	1	1	1	1	7	1	8
UNMC-37	2	1	1	1	7	1	8
IA-02	1	1	1	1	8	4	9
GROUP7-3	3	5	3	3	8	4	9
S03-8	4	4	4	4	3	5	3
GROUP5-2	1	1	1	1	1	9	1
GROUP4-10	3	5	4	3	2	2	2
MCL-45	2	2	2	2	6	3	7
MCL-109	1	1	1	1	7	1	8
SC01-10	1	1	1	1	7	1	6
WCM041	2	3	6	6	5	7	5
MCL-146	4	4	4	4	3	5	3
MCL-126	2	2	2	2	4	8	6
